player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
101112,Channing Frye,Channing,1610612739,CLE,34.0,2,2,0,1.0,5.0,0.091,0.25,0.125,0.333,0.25,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.231,90,36,1,1,85,82,34,61,22,28,53,57,40,9,10,55,1,11,21,1,1,32,40
101114,Deron Williams,Deron,1610612739,CLE,33.0,4,3,1,0.75,5.0,0.063,0.0,0.0,0.0,0.0,0.333,0.2,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.143,0.095,32,14,26,27,79,91,76,90,40,65,22,38,40,74,86,4,1,33,21,1,1,52,79
202697,Iman Shumpert,Iman,1610612739,CLE,27.0,5,3,2,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,14,69,50,86,102,76,90,40,65,53,57,40,74,86,55,1,33,21,1,130,64,92
2747,JR Smith,JR,1610612739,CLE,31.0,5,3,2,0.6,22.0,0.13,0.222,0.086,0.5,0.167,0.167,0.222,0.222,0.214,0.217,0.333,0.286,0.2,0.0,0.0,0.286,0.2,0.235,11,14,69,50,13,64,42,76,12,47,40,34,31,44,42,20,109,28,21,1,103,41,38
201567,Kevin Love,Kevin,1610612739,CLE,28.0,6,4,2,0.667,20.0,0.146,0.1,0.114,0.0,0.188,0.167,0.133,0.333,0.333,0.333,0.0,0.4,0.0,0.0,0.0,0.0,0.125,0.114,7,7,69,38,17,58,70,63,40,44,40,49,21,21,21,55,118,33,21,1,1,55,72
2594,Kyle Korver,Kyle,1610612739,CLE,36.0,5,4,1,0.8,12.0,0.125,0.143,0.105,0.2,0.2,0.214,0.167,0.0,0.222,0.167,0.0,0.0,0.333,0.0,0.0,0.5,0.182,0.182,11,7,26,26,47,67,57,65,31,40,37,47,40,41,58,55,1,19,21,1,120,46,52
202681,Kyrie Irving,Kyrie,1610612739,CLE,25.0,6,4,2,0.667,22.0,0.315,0.4,0.405,0.0,0.294,0.154,0.118,0.2,0.154,0.174,0.0,0.143,0.5,1.0,0.333,0.286,0.111,0.278,7,7,69,38,14,23,16,12,40,25,43,51,32,57,57,55,98,11,1,123,103,57,33
2544,LeBron James,LeBron,1610612739,CLE,32.0,7,5,2,0.714,27.0,0.403,0.357,0.432,0.333,0.333,0.333,0.423,0.1,0.235,0.185,0.375,0.286,0.167,0.0,0.75,0.0,0.4,0.346,1,1,69,32,3,11,23,10,22,19,22,17,38,40,54,15,109,31,21,132,1,16,23
2210,Richard Jefferson,Richard,1610612739,CLE,37.0,2,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90,36,1,1,119,102,76,90,40,65,53,57,40,74,86,55,1,33,21,1,130,64,92
202684,Tristan Thompson,Tristan,1610612739,CLE,26.0,7,5,2,0.714,15.0,0.024,0.0,0.0,0.0,0.0,0.111,0.143,0.286,0.091,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.045,1,1,69,32,35,100,76,90,40,65,47,48,25,69,58,55,1,33,21,1,1,52,90
