group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
,201143,Al Horford,,1610612738,BOS,38.0,21,15,6,0.714,72.21166666666667,4.0,9.3,0.429,2.7,5.3,0.5,2.0,2.7,0.75,4.0,6.6,10.6,2.0,1.3,0.0,1.3,0.0,2.0,1.3,12.6,35.2,31.0,2,0,30.6,148,69,228,56,129,282,305,194,106,200,27,244,250,157,103,164,128,258,217,254,126,214,351,295,273,48,294,118,22,276
,1628401,Derrick White,,1610612738,BOS,29.0,29,20,9,0.69,104.055,7.4,13.8,0.533,5.5,10.6,0.522,4.6,4.6,1.0,0.9,7.4,8.3,3.7,0.9,0.5,2.3,0.0,6.0,3.2,24.9,35.1,47.8,0,0,48.0,72,20,168,64,61,133,192,94,18,71,25,161,201,1,261,137,198,157,243,245,73,214,160,225,103,49,132,215,22,106
,1630531,Jaden Springer,,1610612738,BOS,21.0,2,1,1,0.5,4.023333333333333,0.0,23.9,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,11.9,0.0,-47.7,0.0,0,0,0.0,393,359,373,200,400,355,58,355,222,49,222,272,280,272,298,355,379,308,270,254,218,214,5,22,367,400,410,215,22,411
,1627759,Jaylen Brown,,1610612738,BOS,27.0,29,17,12,0.586,111.96666666666668,8.6,17.1,0.5,1.3,6.4,0.2,5.6,8.1,0.684,2.1,7.7,9.9,3.0,3.0,0.9,1.3,0.9,5.6,4.3,24.0,20.1,43.8,4,0,42.4,72,44,106,136,44,106,133,103,186,162,189,126,113,191,182,124,144,194,106,206,133,170,185,181,109,105,162,79,22,145
,1628369,Jayson Tatum,,1610612738,BOS,26.0,29,18,11,0.621,110.12666666666668,9.6,26.6,0.361,2.6,7.8,0.333,14.4,17.4,0.825,2.2,8.7,10.9,6.1,3.1,0.9,1.7,0.9,5.2,10.0,36.2,23.1,63.2,16,0,61.0,72,28,134,113,47,81,39,264,111,133,109,14,23,123,180,102,122,85,102,203,97,167,205,43,48,92,44,18,22,40
,201950,Jrue Holiday,,1610612738,BOS,34.0,28,18,10,0.643,111.55166666666666,4.3,9.0,0.476,1.3,3.4,0.375,6.5,8.2,0.789,2.6,5.6,8.2,6.5,2.2,0.9,0.4,0.9,3.4,5.2,16.4,24.5,37.6,3,0,34.9,87,28,147,95,46,266,312,161,184,270,94,106,112,141,156,200,203,74,165,205,207,169,297,144,216,85,230,95,22,230
,204001,Kristaps Porziņģis,,1610612738,BOS,28.0,23,13,10,0.565,81.74833333333333,10.0,17.6,0.567,2.3,7.6,0.308,9.4,9.4,1.0,3.5,4.7,8.2,2.3,0.6,1.8,2.9,0.6,4.1,7.6,31.7,10.6,58.6,6,0,54.0,132,99,147,152,107,74,129,79,127,138,136,62,93,1,113,242,202,231,258,127,52,193,270,82,64,150,61,56,22,67
,1628436,Luke Kornet,,1610612738,BOS,28.0,7,4,3,0.571,6.406666666666666,7.5,15.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,0.0,15.0,0.0,15.0,7.5,59.9,0,0,45.0,294,261,307,141,365,130,171,103,222,324,222,272,280,272,298,355,379,308,270,14,8,214,18,310,239,165,52,215,22,128
,1629674,Neemias Queta,,1610612738,BOS,24.0,1,1,0,1.0,0.0233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,420,359,442,1,463,355,399,355,222,324,222,272,280,272,298,355,379,308,270,254,218,214,367,310,367,194,410,215,22,411
,1629052,Oshae Brissett,,1610612738,BOS,26.0,3,2,1,0.667,2.276666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,21.1,42.2,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,-105.4,50.6,0,0,42.2,364,315,373,70,423,355,399,355,222,324,222,272,280,272,4,12,7,308,270,254,218,214,9,310,367,442,113,215,22,150
