close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
202683,Enes Freedom,1610612752,NYK,C,26.0,70,70,0.53,3.91,7.46,0.525,0.574,-0.049
204001,Kristaps Porziņģis,1610612752,NYK,F-C,22.0,47,47,0.456,3.55,7.36,0.483,0.572,-0.089
1628436,Luke Kornet,1610612752,NYK,F-C,22.0,20,20,0.554,2.65,5.1,0.52,0.588,-0.068
203124,Kyle O'Quinn,1610612752,NYK,C-F,28.0,76,74,0.501,2.61,4.95,0.527,0.578,-0.051
203501,Tim Hardaway Jr.,1610612752,NYK,F-G,26.0,57,57,0.422,2.7,4.81,0.562,0.572,-0.01
201584,Courtney Lee,1610612752,NYK,G,32.0,75,73,0.416,2.36,3.88,0.608,0.566,0.042
201563,Michael Beasley,1610612752,NYK,F,29.0,71,67,0.449,2.1,3.86,0.544,0.568,-0.024
101127,Jarrett Jack,1610612752,NYK,G,34.0,61,57,0.386,2.0,3.57,0.56,0.564,-0.004
1628373,Frank Ntilikina,1610612752,NYK,G,19.0,77,71,0.447,1.9,3.26,0.582,0.553,0.029
1626144,Emmanuel Mudiay,1610612752,NYK,G,22.0,61,60,0.472,1.82,3.2,0.569,0.553,0.016
1628439,Isaiah Hicks,1610612752,NYK,F,23.0,17,15,0.505,1.65,3.18,0.519,0.567,-0.049
203504,Trey Burke,1610612752,NYK,G,25.0,34,32,0.431,1.82,3.12,0.585,0.535,0.05
1627786,Troy Williams,1610612752,NYK,F,23.0,20,17,0.475,1.05,2.4,0.438,0.561,-0.124
202498,Lance Thomas,1610612752,NYK,F,30.0,68,58,0.403,1.19,2.34,0.509,0.57,-0.06
1627758,Ron Baker,1610612752,NYK,G,25.0,26,22,0.475,1.19,2.23,0.534,0.551,-0.016
1628422,Damyean Dotson,1610612752,NYK,G,24.0,36,31,0.385,0.89,1.67,0.533,0.565,-0.032
201149,Joakim Noah,1610612752,NYK,C,33.0,7,6,0.435,0.57,1.43,0.4,0.55,-0.15
