close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
204001,Kristaps Porziņģis,1610612752,NYK,F-C,22.0,47,47,1.0,6.91,16.15,0.428,0.467,-0.038
202683,Enes Freedom,1610612752,NYK,C,26.0,70,70,1.0,6.86,14.06,0.488,0.48,0.008
203501,Tim Hardaway Jr.,1610612752,NYK,F-G,26.0,57,57,1.0,5.16,11.4,0.452,0.458,-0.006
203124,Kyle O'Quinn,1610612752,NYK,C-F,28.0,76,76,1.0,4.64,9.88,0.47,0.479,-0.009
201584,Courtney Lee,1610612752,NYK,G,32.0,75,75,1.0,4.43,9.32,0.475,0.455,0.02
101127,Jarrett Jack,1610612752,NYK,G,34.0,61,61,1.0,4.31,9.26,0.465,0.452,0.013
1628436,Luke Kornet,1610612752,NYK,F-C,22.0,20,20,1.0,4.2,9.2,0.457,0.482,-0.026
201563,Michael Beasley,1610612752,NYK,F,29.0,71,71,1.0,4.08,8.59,0.475,0.463,0.012
1628373,Frank Ntilikina,1610612752,NYK,G,19.0,77,77,1.0,3.25,7.29,0.446,0.446,0.0
203504,Trey Burke,1610612752,NYK,G,25.0,34,34,1.0,3.56,7.24,0.492,0.438,0.053
1626144,Emmanuel Mudiay,1610612752,NYK,G,22.0,61,61,1.0,3.31,6.77,0.489,0.449,0.04
1628439,Isaiah Hicks,1610612752,NYK,F,23.0,17,17,1.0,2.82,6.29,0.449,0.455,-0.007
202498,Lance Thomas,1610612752,NYK,F,30.0,68,68,1.0,2.24,5.81,0.385,0.465,-0.08
1627786,Troy Williams,1610612752,NYK,F,23.0,20,20,1.0,2.1,5.05,0.416,0.446,-0.03
1627758,Ron Baker,1610612752,NYK,G,25.0,26,26,1.0,2.12,4.69,0.451,0.448,0.003
1628422,Damyean Dotson,1610612752,NYK,G,24.0,36,36,1.0,1.53,4.33,0.353,0.448,-0.096
201149,Joakim Noah,1610612752,NYK,C,33.0,7,7,1.0,1.29,3.29,0.391,0.464,-0.073
