close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
202683,Enes Freedom,1610612752,NYK,C,26.0,70,70,0.8,5.69,11.24,0.506,0.52,-0.014
204001,Kristaps Porziņģis,1610612752,NYK,F-C,22.0,47,47,0.631,4.72,10.19,0.463,0.515,-0.051
203124,Kyle O'Quinn,1610612752,NYK,C-F,28.0,76,75,0.784,3.84,7.75,0.496,0.522,-0.026
1628436,Luke Kornet,1610612752,NYK,F-C,22.0,20,20,0.815,3.4,7.5,0.453,0.526,-0.073
203501,Tim Hardaway Jr.,1610612752,NYK,F-G,26.0,57,57,0.597,3.42,6.81,0.503,0.514,-0.011
201584,Courtney Lee,1610612752,NYK,G,32.0,75,75,0.634,3.2,5.91,0.542,0.506,0.036
101127,Jarrett Jack,1610612752,NYK,G,34.0,61,59,0.614,2.92,5.69,0.513,0.504,0.009
201563,Michael Beasley,1610612752,NYK,F,29.0,71,69,0.625,2.72,5.37,0.507,0.516,-0.01
1628373,Frank Ntilikina,1610612752,NYK,G,19.0,77,74,0.67,2.4,4.88,0.492,0.497,-0.005
203504,Trey Burke,1610612752,NYK,G,25.0,34,32,0.65,2.56,4.71,0.544,0.484,0.06
1628439,Isaiah Hicks,1610612752,NYK,F,23.0,17,16,0.72,2.35,4.53,0.519,0.517,0.002
1626144,Emmanuel Mudiay,1610612752,NYK,G,22.0,61,61,0.646,2.26,4.38,0.517,0.5,0.017
202498,Lance Thomas,1610612752,NYK,F,30.0,68,66,0.608,1.63,3.53,0.463,0.519,-0.056
1627786,Troy Williams,1610612752,NYK,F,23.0,20,19,0.634,1.45,3.2,0.453,0.506,-0.053
1627758,Ron Baker,1610612752,NYK,G,25.0,26,24,0.656,1.54,3.08,0.5,0.5,0.0
201149,Joakim Noah,1610612752,NYK,C,33.0,7,7,0.87,1.14,2.86,0.4,0.511,-0.111
1628422,Damyean Dotson,1610612752,NYK,G,24.0,36,34,0.635,1.19,2.75,0.434,0.511,-0.077
