season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2017-18,1610612760,21700015,2017-10-19,NYK,OKC,1610612752,1,105,84,W,21
2017-18,1610612760,21700036,2017-10-21,OKC,UTA,1610612762,2,87,96,L,-9
2017-18,1610612760,21700039,2017-10-22,MIN,OKC,1610612750,3,113,115,L,-2
2017-18,1610612760,21700060,2017-10-25,IND,OKC,1610612754,4,114,96,W,18
2017-18,1610612760,21700074,2017-10-27,OKC,MIN,1610612750,5,116,119,L,-3
2017-18,1610612760,21700079,2017-10-28,OKC,CHI,1610612741,6,101,69,W,32
2017-18,1610612760,21700103,2017-10-31,OKC,MIL,1610612749,7,110,91,W,19
2017-18,1610612760,21700129,2017-11-03,BOS,OKC,1610612738,8,94,101,L,-7
2017-18,1610612760,21700144,2017-11-05,OKC,POR,1610612757,9,99,103,L,-4
2017-18,1610612760,21700158,2017-11-07,OKC,SAC,1610612758,10,86,94,L,-8
2017-18,1610612760,21700168,2017-11-09,OKC,DEN,1610612743,11,94,102,L,-8
2017-18,1610612760,21700172,2017-11-10,LAC,OKC,1610612746,12,120,111,W,9
2017-18,1610612760,21700191,2017-11-12,DAL,OKC,1610612742,13,112,99,W,13
2017-18,1610612760,21700212,2017-11-15,CHI,OKC,1610612741,14,92,79,W,13
2017-18,1610612760,21700223,2017-11-17,OKC,SAS,1610612759,15,101,104,L,-3
2017-18,1610612760,21700248,2017-11-20,OKC,NOP,1610612740,16,107,114,L,-7
2017-18,1610612760,21700263,2017-11-22,GSW,OKC,1610612744,17,108,91,W,17
2017-18,1610612760,21700273,2017-11-24,DET,OKC,1610612765,18,98,99,L,-1
2017-18,1610612760,21700283,2017-11-25,OKC,DAL,1610612742,19,81,97,L,-16
2017-18,1610612760,21700304,2017-11-29,OKC,ORL,1610612753,20,108,121,L,-13
2017-18,1610612760,21700324,2017-12-01,MIN,OKC,1610612750,21,111,107,W,4
2017-18,1610612760,21700337,2017-12-03,SAS,OKC,1610612759,22,90,87,W,3
2017-18,1610612760,21700351,2017-12-05,UTA,OKC,1610612762,23,100,94,W,6
2017-18,1610612760,21700365,2017-12-07,OKC,BKN,1610612751,24,95,100,L,-5
2017-18,1610612760,21700382,2017-12-09,OKC,MEM,1610612763,25,102,101,W,1
2017-18,1610612760,21700394,2017-12-11,CHA,OKC,1610612766,26,103,116,L,-13
2017-18,1610612760,21700404,2017-12-13,OKC,IND,1610612754,27,100,95,W,5
2017-18,1610612760,21700421,2017-12-15,OKC,PHI,1610612755,28,119,117,W,2
2017-18,1610612760,21700431,2017-12-16,OKC,NYK,1610612752,29,96,111,L,-15
2017-18,1610612760,21700447,2017-12-18,DEN,OKC,1610612743,30,95,94,W,1
2017-18,1610612760,21700460,2017-12-20,UTA,OKC,1610612762,31,107,79,W,28
2017-18,1610612760,21700477,2017-12-22,ATL,OKC,1610612737,32,120,117,W,3
2017-18,1610612760,21700488,2017-12-23,OKC,UTA,1610612762,33,103,89,W,14
2017-18,1610612760,21700496,2017-12-25,HOU,OKC,1610612745,34,112,107,W,5
2017-18,1610612760,21700512,2017-12-27,TOR,OKC,1610612761,35,124,107,W,17
2017-18,1610612760,21700526,2017-12-29,MIL,OKC,1610612749,36,95,97,L,-2
2017-18,1610612760,21700541,2017-12-31,DAL,OKC,1610612742,37,113,116,L,-3
2017-18,1610612760,21700565,2018-01-03,OKC,LAL,1610612747,38,133,96,W,37
2017-18,1610612760,21700567,2018-01-04,OKC,LAC,1610612746,39,127,117,W,10
2017-18,1610612760,21700588,2018-01-07,OKC,PHX,1610612756,40,100,114,L,-14
