season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2022-23,1629312,Haywood Highsmith,Haywood,1610612748,MIA,Miami Heat,42200405,2023-06-12T00:00:00,MIA @ DEN,L,2.9,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,1.2,0,0,1.0,1,857,857,857,1589,1385,1568,1385,914,1289,914,824,862,824,876,1099,1225,1173,982,752,536,1,405,1103,1429,789,1542,183,15,1532,1,2:54,2022,2023
2022-23,200768,Kyle Lowry,Kyle,1610612748,MIA,Miami Heat,42200405,2023-06-12T00:00:00,MIA @ DEN,L,34.333333333333336,4,13,0.308,4,9,0.444,0,0,0.0,2,7,9,4,1,2,1,1,5,1,12,5,36.8,0,0,35.0,1,857,857,857,459,618,387,1166,69,94,417,824,862,824,213,169,178,306,528,76,178,1165,1614,747,611,466,316,183,15,315,1,34:20,2022,2023
2022-23,1628389,Bam Adebayo,Bam,1610612748,MIA,Miami Heat,42200405,2023-06-12T00:00:00,MIA @ DEN,L,44.13333333333333,9,20,0.45,0,0,0.0,2,2,1.0,5,7,12,1,1,1,0,1,2,3,20,-3,37.9,1,0,35.0,1,857,857,857,33,158,130,796,914,1289,914,423,515,1,25,169,66,823,528,293,536,1165,787,364,297,1042,286,1,15,315,1,44:08,2022,2023
2022-23,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,42200405,2023-06-12T00:00:00,MIA @ DEN,L,16.811666666666667,2,6,0.333,1,3,0.333,0,0,0.0,0,3,3,3,2,0,2,0,1,0,5,-9,17.1,0,0,16.0,1,857,857,857,1143,961,897,1059,557,731,559,824,862,824,876,639,830,432,271,752,61,1,405,1103,1064,1385,925,183,15,921,1,16:49,2022,2023
2022-23,202710,Jimmy Butler III,Jimmy,1610612748,MIA,Miami Heat,42200405,2023-06-12T00:00:00,MIA @ DEN,L,41.31333333333333,5,18,0.278,2,5,0.4,9,11,0.818,1,2,3,5,1,3,0,2,2,5,21,-3,40.1,0,0,37.0,1,857,857,857,130,475,189,1218,302,407,460,32,25,477,425,860,830,212,528,24,536,1559,787,138,263,1042,250,183,15,268,1,41:19,2022,2023
2022-23,203469,Cody Zeller,Cody,1610612748,MIA,Miami Heat,42200405,2023-06-12T00:00:00,MIA @ DEN,L,1.0166666666666666,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,-5,1.2,0,0,1.0,1,857,857,857,1664,1385,1433,1385,914,1289,914,824,862,824,425,1370,1225,1173,982,752,536,1,1,1103,1429,1181,1542,183,15,1532,1,1:01,2022,2023
2022-23,1628997,Caleb Martin,Caleb,1610612748,MIA,Miami Heat,42200405,2023-06-12T00:00:00,MIA @ DEN,L,32.02166666666667,4,9,0.444,0,4,0.0,2,2,1.0,1,4,5,1,2,1,1,1,4,2,10,13,21.5,0,0,20.0,1,857,857,857,560,618,659,803,914,543,914,423,515,1,425,473,509,823,271,293,178,1165,1436,515,717,192,752,183,15,768,1,32:01,2022,2023
2022-23,201567,Kevin Love,Kevin,1610612748,MIA,Miami Heat,42200405,2023-06-12T00:00:00,MIA @ DEN,L,14.166666666666666,1,4,0.25,1,4,0.25,0,0,0.0,0,2,2,0,0,1,2,0,1,0,3,-11,14.4,0,0,12.0,1,857,857,857,1229,1163,1114,1235,557,543,716,824,862,824,876,860,1015,1173,982,293,61,1,405,1103,1212,1464,1018,183,15,1075,1,14:10,2022,2023
2022-23,1629216,Gabe Vincent,Gabe,1610612748,MIA,Miami Heat,42200405,2023-06-12T00:00:00,MIA @ DEN,L,21.703333333333333,3,13,0.231,0,4,0.0,0,0,0.0,0,0,0,3,0,1,0,2,2,0,6,-14,13.5,0,0,11.0,1,857,857,857,992,775,387,1294,914,543,914,824,862,824,876,1370,1453,432,982,293,536,1559,787,1103,975,1550,1056,183,15,1127,1,21:42,2022,2023
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,42200405,2023-06-12T00:00:00,MIA @ DEN,L,31.6,5,12,0.417,1,6,0.167,1,1,1.0,1,7,8,1,1,0,1,0,3,2,12,2,25.1,0,0,24.0,1,857,857,857,577,475,445,884,557,279,859,658,794,1,425,169,230,823,528,752,178,1,1135,515,611,646,635,183,15,625,1,31:36,2022,2023
2022-23,203469,Cody Zeller,Cody,1610612748,MIA,Miami Heat,42200404,2023-06-09T00:00:00,MIA vs. DEN,L,4.35,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,1,0,0,5,5.7,0,0,4.0,1,857,857,857,1505,1385,1568,1385,914,1289,914,824,862,824,876,1099,1225,823,982,752,178,1,405,1103,1429,466,1342,183,15,1396,1,4:21,2022,2023
2022-23,1628997,Caleb Martin,Caleb,1610612748,MIA,Miami Heat,42200404,2023-06-09T00:00:00,MIA vs. DEN,L,32.85,5,12,0.417,1,2,0.5,0,0,0.0,2,3,5,1,1,0,0,2,3,0,11,1,17.5,0,0,18.0,1,857,857,857,523,475,445,884,557,893,210,824,862,824,213,639,509,823,528,752,536,1559,1135,1103,668,708,908,183,15,838,1,32:51,2022,2023
2022-23,1628389,Bam Adebayo,Bam,1610612748,MIA,Miami Heat,42200404,2023-06-09T00:00:00,MIA vs. DEN,L,43.65,8,19,0.421,0,0,0.0,4,4,1.0,2,9,11,3,7,0,1,2,1,5,20,-18,33.7,1,0,36.0,1,857,857,857,45,222,152,877,914,1289,914,215,275,1,213,73,87,432,3,752,178,1559,405,138,297,1634,390,1,15,294,1,43:39,2022,2023
2022-23,200768,Kyle Lowry,Kyle,1610612748,MIA,Miami Heat,42200404,2023-06-09T00:00:00,MIA vs. DEN,L,32.766666666666666,3,7,0.429,1,4,0.25,6,6,1.0,1,2,3,7,2,0,0,0,1,3,13,3,25.1,0,0,24.0,1,857,857,857,527,775,804,835,557,543,716,112,156,1,425,860,830,106,271,752,536,1,405,364,567,588,635,183,15,625,1,32:46,2022,2023
2022-23,202710,Jimmy Butler III,Jimmy,1610612748,MIA,Miami Heat,42200404,2023-06-09T00:00:00,MIA vs. DEN,L,45.41666666666666,9,17,0.529,1,3,0.333,6,9,0.667,2,5,7,7,1,1,1,1,1,7,25,-9,48.9,0,0,44.0,1,857,857,857,14,158,222,497,557,731,559,112,69,590,213,331,298,106,528,293,178,1165,405,47,164,1385,125,183,15,163,1,45:25,2022,2023
2022-23,201567,Kevin Love,Kevin,1610612748,MIA,Miami Heat,42200404,2023-06-09T00:00:00,MIA vs. DEN,L,18.316666666666663,4,6,0.667,3,5,0.6,1,1,1.0,0,4,4,0,0,0,0,0,2,2,12,-13,16.8,0,0,19.0,1,857,857,857,1101,618,897,204,148,407,150,658,794,1,876,473,658,1173,982,752,536,1,787,515,611,1520,934,183,15,799,1,18:19,2022,2023
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,42200404,2023-06-09T00:00:00,MIA vs. DEN,L,18.926666666666662,0,4,0.0,0,3,0.0,0,0,0.0,1,4,5,0,0,0,0,1,3,0,0,-7,6.0,0,0,5.0,1,857,857,857,1087,1385,1114,1385,914,731,914,824,862,824,425,473,509,1173,982,752,536,1165,1135,1103,1429,1288,1332,183,15,1345,1,18:56,2022,2023
2022-23,1629216,Gabe Vincent,Gabe,1610612748,MIA,Miami Heat,42200404,2023-06-09T00:00:00,MIA vs. DEN,L,18.65,1,6,0.167,0,4,0.0,0,0,0.0,0,0,0,1,2,0,0,1,3,0,2,-21,1.5,0,0,3.0,1,857,857,857,1094,1163,897,1349,914,543,914,824,862,824,876,1370,1453,823,271,752,536,1165,1135,1103,1300,1671,1524,183,15,1440,1,18:39,2022,2023
2022-23,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,42200404,2023-06-09T00:00:00,MIA vs. DEN,L,25.016666666666666,5,7,0.714,2,4,0.5,0,0,0.0,0,1,1,3,1,1,0,0,4,1,12,-6,19.7,0,0,20.0,1,857,857,857,860,475,804,165,302,543,210,824,862,824,876,1099,1225,432,528,293,536,1,1436,747,611,1235,822,183,15,768,1,25:01,2022,2023
2022-23,1629312,Haywood Highsmith,Haywood,1610612748,MIA,Miami Heat,42200404,2023-06-09T00:00:00,MIA vs. DEN,L,0.0566666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,857,857,857,1727,1385,1568,1385,914,1289,914,824,862,824,876,1370,1453,1173,982,752,536,1,1,1103,1429,789,1601,183,15,1604,1,0:03,2022,2023
2022-23,2617,Udonis Haslem,Udonis,1610612748,MIA,Miami Heat,42200403,2023-06-07T00:00:00,MIA vs. DEN,L,0.4966666666666666,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,857,857,857,1703,1385,1433,1385,914,1289,914,824,862,824,876,1370,1453,1173,982,752,536,1,1,1103,1429,789,1601,183,15,1604,1,0:30,2022,2023
2022-23,200768,Kyle Lowry,Kyle,1610612748,MIA,Miami Heat,42200403,2023-06-07T00:00:00,MIA vs. DEN,L,29.5,4,8,0.5,1,4,0.25,0,0,0.0,0,3,3,5,1,2,0,1,4,0,9,-4,25.1,0,0,22.0,1,857,857,857,677,618,728,524,557,543,716,824,862,824,876,639,830,212,528,76,536,1165,1436,1103,785,1112,635,183,15,707,1,29:30,2022,2023
2022-23,202710,Jimmy Butler III,Jimmy,1610612748,MIA,Miami Heat,42200403,2023-06-07T00:00:00,MIA vs. DEN,L,40.35,11,24,0.458,1,4,0.25,5,6,0.833,1,1,2,4,2,0,1,1,2,4,28,-11,37.4,0,0,37.0,1,857,857,857,174,80,53,771,557,543,716,154,156,445,425,1099,1015,306,271,752,178,1165,787,244,112,1464,302,183,15,268,1,40:21,2022,2023
2022-23,1628997,Caleb Martin,Caleb,1610612748,MIA,Miami Heat,42200403,2023-06-07T00:00:00,MIA vs. DEN,L,31.50333333333333,4,9,0.444,2,5,0.4,0,0,0.0,0,3,3,3,1,2,0,0,4,1,10,-5,23.1,0,0,22.0,1,857,857,857,580,618,659,803,302,407,460,824,862,824,876,639,830,432,528,76,536,1,1436,747,717,1181,701,183,15,707,1,31:30,2022,2023
2022-23,1629216,Gabe Vincent,Gabe,1610612748,MIA,Miami Heat,42200403,2023-06-07T00:00:00,MIA vs. DEN,L,32.06666666666667,2,10,0.2,1,6,0.167,2,3,0.667,0,0,0,0,0,2,0,0,3,2,7,-16,13.0,0,0,12.0,1,857,857,857,555,961,579,1312,557,279,859,423,431,590,876,1370,1453,1173,982,76,536,1,1135,515,917,1599,1079,183,15,1075,1,32:04,2022,2023
2022-23,1631107,Nikola Jović,Nikola,1610612748,MIA,Miami Heat,42200403,2023-06-07T00:00:00,MIA vs. DEN,L,1.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,1,857,857,857,1647,1385,1568,1385,914,1289,914,824,862,824,876,1370,1453,1173,982,752,536,1,1,1103,1429,708,1601,183,15,1604,1,1:30,2022,2023
2022-23,201567,Kevin Love,Kevin,1610612748,MIA,Miami Heat,42200403,2023-06-07T00:00:00,MIA vs. DEN,L,16.0,2,5,0.4,2,5,0.4,0,0,0.0,0,2,2,0,0,0,0,0,2,1,6,-10,8.4,0,0,10.0,1,857,857,857,1172,961,1000,918,302,407,460,824,862,824,876,860,1015,1173,982,752,536,1,787,747,975,1422,1234,183,15,1155,1,16:00,2022,2023
