SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,AVAILABLE_FLAG
2024-25,1610612759,SAS,San Antonio Spurs,0022401197,2025-04-13T00:00:00,SAS vs. TOR,W,45.7,14.3,9.5,17.1,55.2,17.1,11.4,21.0,51.4,0,0,0,1,121,1624,1930,919,667,1258,827,1989,1455,1
2024-25,1610612742,DAL,Dallas Mavericks,0022401194,2025-04-13T00:00:00,DAL @ MEM,L,47.1,12.7,15.7,13.7,60.8,23.5,16.7,35.3,66.7,0,0,0,1231,121,1867,912,1427,290,2034,1672,2453,2360,1
2024-25,1610612753,ORL,Orlando Magic,0022401186,2025-04-13T00:00:00,ORL @ ATL,L,48.5,22.2,20.2,16.2,46.5,17.2,12.1,26.3,58.6,0,0,0,1231,121,537,349,1050,1437,1263,960,2325,2050,1
2024-25,1610612745,HOU,Houston Rockets,0022401193,2025-04-13T00:00:00,HOU vs. DEN,L,49.0,9.2,25.5,12.2,63.3,12.2,16.3,29.6,65.3,0,0,0,1231,121,2218,90,1657,190,525,1624,2407,2332,1
2024-25,1610612744,GSW,Golden State Warriors,0022401198,2025-04-13T00:00:00,GSW vs. LAC,L,53.0,23.0,6.0,14.0,50.0,20.0,14.0,6.0,54.0,0,0,0,1231,9,470,2303,1390,1102,1652,1295,137,1701,1
2024-25,1610612740,NOP,New Orleans Pelicans,0022401196,2025-04-13T00:00:00,NOP vs. OKC,L,47.5,8.9,10.9,8.9,51.5,16.8,20.8,12.9,59.4,0,0,0,1231,121,2233,1717,2077,979,1222,2156,884,2099,1
2024-25,1610612758,SAC,Sacramento Kings,0022401200,2025-04-13T00:00:00,SAC vs. PHX,W,53.3,22.2,15.6,12.2,48.9,14.4,7.8,7.8,44.4,0,0,0,1,121,537,934,1673,1220,861,308,268,805,1
2024-25,1610612756,PHX,Phoenix Suns,0022401200,2025-04-13T00:00:00,PHX @ SAC,L,53.3,14.4,7.8,7.8,44.4,22.2,15.6,12.2,48.9,0,0,0,1231,121,1602,2149,2191,1632,1922,1529,787,1245,1
2024-25,1610612738,BOS,Boston Celtics,0022401187,2025-04-13T00:00:00,BOS vs. CHA,W,53.3,23.3,18.9,13.3,42.2,11.1,14.4,8.9,44.4,0,0,0,1,121,441,477,1502,1841,394,1384,377,805,1
2024-25,1610612737,ATL,Atlanta Hawks,0022401186,2025-04-13T00:00:00,ATL vs. ORL,W,48.5,17.2,12.1,26.3,58.6,22.2,20.2,16.2,46.5,0,0,0,1,121,1184,1481,128,404,1922,2101,1402,1007,1
2024-25,1610612752,NYK,New York Knicks,0022401188,2025-04-13T00:00:00,NYK @ BKN,W,49.0,31.6,8.2,16.3,36.7,12.2,9.2,16.3,49.0,0,0,0,1,121,52,2097,1028,2201,525,489,1428,1256,1
2024-25,1610612762,UTA,Utah Jazz,0022401195,2025-04-13T00:00:00,UTA @ MIN,L,49.0,18.4,18.4,5.1,44.9,10.2,24.5,15.3,63.3,0,0,0,1231,121,1038,534,2368,1591,315,2339,1269,2267,1
2024-25,1610612754,IND,Indiana Pacers,0022401189,2025-04-13T00:00:00,IND @ CLE,W,45.7,17.3,11.8,18.1,59.8,15.7,13.4,14.2,37.8,0,0,0,1,1,1168,1547,780,331,1072,1181,1104,325,1
2024-25,1610612761,TOR,Toronto Raptors,0022401197,2025-04-13T00:00:00,TOR @ SAS,L,46.6,17.5,11.7,21.4,52.4,14.6,9.7,17.5,56.3,0,0,0,1231,121,1136,1573,430,888,864,557,1574,1889,1
2024-25,1610612751,BKN,Brooklyn Nets,0022401188,2025-04-13T00:00:00,BKN vs. NYK,L,49.5,12.4,9.3,16.5,49.5,32.0,8.2,16.5,37.1,0,0,0,1231,121,1914,1955,1002,1167,2411,369,1448,276,1
2024-25,1610612748,MIA,Miami Heat,0022401190,2025-04-13T00:00:00,MIA vs. WAS,L,46.6,12.6,7.8,24.3,73.8,10.7,5.8,10.7,44.7,0,0,0,1231,121,1885,2151,215,21,356,127,610,840,1
2024-25,1610612743,DEN,Denver Nuggets,0022401193,2025-04-13T00:00:00,DEN @ HOU,W,48.5,12.1,16.2,29.3,64.6,9.1,25.3,12.1,62.6,0,0,0,1,121,1941,859,54,138,234,2367,779,2238,1
2024-25,1610612766,CHA,Charlotte Hornets,0022401187,2025-04-13T00:00:00,CHA @ BOS,L,53.3,11.1,14.4,8.9,44.4,23.3,18.9,13.3,42.2,0,0,0,1231,121,2056,1077,2082,1632,2020,1978,948,622,1
2024-25,1610612747,LAL,Los Angeles Lakers,0022401199,2025-04-13T00:00:00,LAL @ POR,L,52.7,16.5,8.8,15.4,37.4,23.1,37.4,20.9,57.1,0,0,0,1231,121,1284,2019,1163,2160,1988,2457,1987,1954,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0022401195,2025-04-13T00:00:00,MIN vs. UTA,W,49.5,10.3,24.7,15.5,63.9,18.6,18.6,5.2,45.4,0,0,0,1,121,2129,110,1146,174,1443,1938,91,899,1
2024-25,1610612757,POR,Portland Trail Blazers,0022401199,2025-04-13T00:00:00,POR vs. LAL,W,52.7,23.1,37.4,20.9,57.1,16.5,8.8,15.4,37.4,0,0,0,1,121,460,4,469,485,1174,445,1288,294,1
2024-25,1610612739,CLE,Cleveland Cavaliers,0022401189,2025-04-13T00:00:00,CLE vs. IND,L,46.8,16.1,13.7,14.5,38.7,17.7,12.1,18.5,61.3,0,0,0,1231,1,1338,1209,1307,2082,1352,959,1735,2191,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0022401196,2025-04-13T00:00:00,OKC @ NOP,W,48.0,17.0,21.0,13.0,60.0,9.0,11.0,9.0,52.0,0,0,0,1,121,1203,284,1549,317,228,749,386,1519,1
2024-25,1610612741,CHI,Chicago Bulls,0022401191,2025-04-13T00:00:00,CHI @ PHI,W,44.9,12.1,14.0,19.6,57.9,12.1,15.0,11.2,41.1,0,0,0,1,121,1937,1145,588,447,521,1437,667,531,1
2024-25,1610612755,PHI,Philadelphia 76ers,0022401191,2025-04-13T00:00:00,PHI vs. CHI,L,44.9,12.1,15.0,11.2,41.1,12.1,14.0,19.6,57.9,0,0,0,1231,121,1937,1021,1789,1924,521,1310,1878,2018,1
2024-25,1610612746,LAC,LA Clippers,0022401198,2025-04-13T00:00:00,LAC @ GSW,W,53.5,20.2,14.1,6.1,54.5,23.2,6.1,14.1,50.5,0,0,0,1,9,765,1129,2318,721,2007,162,1073,1384,1
2024-25,1610612764,WAS,Washington Wizards,0022401190,2025-04-13T00:00:00,WAS @ MIA,W,47.1,10.8,5.9,10.8,45.1,12.7,7.8,24.5,74.5,0,0,0,1,121,2090,2315,1837,1570,581,311,2254,2444,1
2024-25,1610612763,MEM,Memphis Grizzlies,0022401194,2025-04-13T00:00:00,MEM vs. DAL,W,47.1,23.5,16.7,35.3,66.7,12.7,15.7,13.7,60.8,0,0,0,1,121,423,765,10,87,581,1537,1022,2167,1
2024-25,1610612765,DET,Detroit Pistons,0022401192,2025-04-13T00:00:00,DET @ MIL,L,48.6,23.9,21.1,2.8,45.9,25.7,8.3,13.8,45.9,0,0,0,1231,9,392,279,2438,1492,2193,376,1036,959,1
2024-25,1610612749,MIL,Milwaukee Bucks,0022401192,2025-04-13T00:00:00,MIL vs. DET,W,48.6,25.7,8.3,13.8,45.9,23.9,21.1,2.8,45.9,0,0,0,1,9,268,2083,1425,1492,2064,2178,23,959,1
2024-25,1610612741,CHI,Chicago Bulls,0022401176,2025-04-11T00:00:00,CHI vs. WAS,W,47.1,22.5,12.7,20.6,51.0,13.7,7.8,5.9,35.3,0,0,0,1,121,505,1385,502,1035,734,311,127,190,1
2024-25,1610612755,PHI,Philadelphia 76ers,0022401173,2025-04-11T00:00:00,PHI vs. ATL,L,47.1,12.7,15.7,10.8,56.9,16.7,15.7,25.5,52.9,0,0,0,1231,121,1867,912,1837,504,1199,1537,2301,1600,1
2024-25,1610612748,MIA,Miami Heat,0022401177,2025-04-11T00:00:00,MIA @ NOP,W,44.9,18.7,22.4,27.1,65.4,9.3,12.1,17.8,43.0,0,0,0,1,121,994,198,102,117,252,977,1628,670,1
2024-25,1610612738,BOS,Boston Celtics,0022401174,2025-04-11T00:00:00,BOS vs. CHA,W,48.0,31.0,11.0,18.0,40.0,6.0,18.0,4.0,42.0,0,0,0,1,121,65,1702,791,1982,61,1876,48,603,1
2024-25,1610612759,SAS,San Antonio Spurs,0022401182,2025-04-11T00:00:00,SAS @ PHX,L,49.0,9.2,4.1,23.5,38.8,28.6,13.3,20.4,40.8,0,0,0,1231,121,2218,2398,266,2072,2318,1157,1939,508,1
2024-25,1610612744,GSW,Golden State Warriors,0022401183,2025-04-11T00:00:00,GSW @ POR,W,47.1,19.6,13.7,17.6,31.4,17.6,13.7,17.6,49.0,0,0,0,1,121,840,1197,850,2376,1339,1254,1602,1268,1
2024-25,1610612766,CHA,Charlotte Hornets,0022401174,2025-04-11T00:00:00,CHA @ BOS,L,48.0,6.0,18.0,4.0,42.0,31.0,11.0,18.0,40.0,0,0,0,1231,121,2398,582,2411,1849,2397,749,1654,455,1
2024-25,1610612751,BKN,Brooklyn Nets,0022401179,2025-04-11T00:00:00,BKN @ MIN,L,52.2,16.3,7.6,17.4,45.7,13.0,12.0,17.4,63.0,0,0,0,1231,121,1307,2180,880,1518,622,931,1566,2258,1
2024-25,1610612757,POR,Portland Trail Blazers,0022401183,2025-04-11T00:00:00,POR vs. GSW,L,47.1,17.6,13.7,17.6,49.0,19.6,13.7,17.6,31.4,0,0,0,1231,121,1116,1197,850,1190,1617,1254,1602,87,1
2024-25,1610612743,DEN,Denver Nuggets,0022401180,2025-04-11T00:00:00,DEN vs. MEM,W,47.1,18.6,9.8,22.5,70.6,13.7,9.8,12.7,51.0,0,0,0,1,121,997,1879,334,44,734,575,860,1416,1
2024-25,1610612761,TOR,Toronto Raptors,0022401178,2025-04-11T00:00:00,TOR @ DAL,L,46.2,25.0,21.2,15.4,55.8,16.3,18.3,19.2,53.8,0,0,0,1231,121,297,274,1163,604,1163,1907,1834,1692,1
2024-25,1610612745,HOU,Houston Rockets,0022401185,2025-04-11T00:00:00,HOU @ LAL,L,45.7,7.6,8.6,14.3,41.9,23.8,4.8,8.6,59.0,0,0,0,1231,121,2313,2040,1336,1863,2059,79,346,2083,1
2024-25,1610612758,SAC,Sacramento Kings,0022401184,2025-04-11T00:00:00,SAC vs. LAC,L,51.6,10.8,15.1,4.3,36.6,11.8,6.5,17.2,62.4,0,0,0,1231,121,2098,1003,2395,2211,476,192,1551,2230,1
2024-25,1610612739,CLE,Cleveland Cavaliers,0022401175,2025-04-11T00:00:00,CLE @ NYK,W,51.1,17.0,7.4,20.2,55.3,16.0,17.0,21.3,36.2,0,0,0,1,121,1199,2190,533,658,1097,1744,2022,223,1
2024-25,1610612749,MIL,Milwaukee Bucks,0022401171,2025-04-11T00:00:00,MIL @ DET,W,48.0,15.0,16.0,21.0,46.0,3.0,20.0,11.0,48.0,0,0,0,1,121,1504,874,458,1478,9,2083,639,1158,1
2024-25,1610612754,IND,Indiana Pacers,0022401172,2025-04-11T00:00:00,IND vs. ORL,L,45.3,23.6,18.9,16.0,45.3,27.4,15.1,17.9,52.8,0,0,0,1231,121,416,478,1066,1555,2275,1462,1650,1592,1
2024-25,1610612762,UTA,Utah Jazz,0022401181,2025-04-11T00:00:00,UTA vs. OKC,L,44.4,13.0,24.1,7.4,37.0,23.1,8.3,23.1,50.0,0,0,0,1231,121,1847,134,2224,2188,1997,381,2172,1328,1
2024-25,1610612740,NOP,New Orleans Pelicans,0022401177,2025-04-11T00:00:00,NOP vs. MIA,L,45.3,9.4,12.3,17.9,43.4,18.9,22.6,27.4,66.0,0,0,0,1231,121,2202,1460,805,1745,1493,2273,2365,2358,1
2024-25,1610612756,PHX,Phoenix Suns,0022401182,2025-04-11T00:00:00,PHX vs. SAS,W,49.0,28.6,13.3,20.4,40.8,9.2,4.1,23.5,38.8,0,0,0,1,121,136,1288,512,1938,244,60,2192,386,1
2024-25,1610612764,WAS,Washington Wizards,0022401176,2025-04-11T00:00:00,WAS @ CHI,L,46.6,13.6,7.8,5.8,35.0,22.3,12.6,20.4,50.5,0,0,0,1231,121,1743,2151,2336,2284,1927,1049,1931,1375,1
2024-25,1610612737,ATL,Atlanta Hawks,0022401173,2025-04-11T00:00:00,ATL @ PHI,W,48.0,17.0,16.0,26.0,54.0,13.0,16.0,11.0,58.0,0,0,0,1,121,1203,874,142,756,612,1578,639,2020,1
2024-25,1610612747,LAL,Los Angeles Lakers,0022401185,2025-04-11T00:00:00,LAL vs. HOU,W,45.7,23.8,4.8,8.6,59.0,7.6,8.6,14.3,41.9,0,0,0,1,121,394,2382,2110,370,146,412,1105,592,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0022401179,2025-04-11T00:00:00,MIN vs. BKN,W,52.2,13.0,12.0,17.4,63.0,16.3,7.6,17.4,45.7,0,0,0,1,121,1829,1521,880,205,1149,281,1566,931,1
2024-25,1610612746,LAC,LA Clippers,0022401184,2025-04-11T00:00:00,LAC @ SAC,W,52.7,12.1,6.6,17.6,63.7,11.0,15.4,4.4,37.4,0,0,0,1,121,1958,2262,859,183,383,1505,68,294,1
2024-25,1610612753,ORL,Orlando Magic,0022401172,2025-04-11T00:00:00,ORL @ IND,W,45.7,27.6,15.2,18.1,53.3,23.8,19.0,16.2,45.7,0,0,0,1,121,175,970,782,807,2059,1997,1414,938,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0022401181,2025-04-11T00:00:00,OKC @ UTA,W,44.9,23.4,8.4,23.4,50.5,13.1,24.3,7.5,37.4,0,0,0,1,121,439,2068,274,1096,629,2338,240,297,1
2024-25,1610612765,DET,Detroit Pistons,0022401171,2025-04-11T00:00:00,DET vs. MIL,L,48.0,3.0,20.0,11.0,48.0,15.0,16.0,21.0,46.0,0,0,0,1231,121,2451,362,1808,1278,944,1578,1995,964,1
2024-25,1610612752,NYK,New York Knicks,0022401175,2025-04-11T00:00:00,NYK vs. CLE,L,51.6,16.1,17.2,21.5,36.6,17.2,7.5,20.4,55.9,0,0,0,1231,121,1338,685,422,2211,1277,271,1949,1854,1
2024-25,1610612763,MEM,Memphis Grizzlies,0022401180,2025-04-11T00:00:00,MEM @ DEN,L,46.6,13.6,9.7,12.6,50.5,18.4,9.7,22.3,69.9,0,0,0,1231,121,1743,1894,1610,1083,1424,557,2106,2408,1
2024-25,1610612742,DAL,Dallas Mavericks,0022401178,2025-04-11T00:00:00,DAL vs. TOR,W,46.2,16.3,18.3,19.2,53.8,25.0,21.2,15.4,55.8,0,0,0,1,121,1290,547,620,766,2146,2179,1288,1841,1
2024-25,1610612765,DET,Detroit Pistons,0022401167,2025-04-10T00:00:00,DET vs. NYK,W,51.1,21.3,17.0,9.6,70.2,13.8,16.0,13.8,51.1,0,0,0,1,121,638,710,1980,47,749,1571,1038,1442,1
2024-25,1610612739,CLE,Cleveland Cavaliers,0022401168,2025-04-10T00:00:00,CLE @ IND,L,47.5,15.8,14.9,5.9,43.6,13.9,7.9,22.8,41.6,0,0,0,1231,121,1370,1028,2328,1727,756,319,2142,565,1
2024-25,1610612751,BKN,Brooklyn Nets,0022401169,2025-04-10T00:00:00,BKN vs. ATL,L,44.4,16.7,13.0,23.1,22.2,30.6,10.2,29.6,61.1,0,0,0,1231,121,1242,1353,293,2455,2390,631,2409,2185,1
2024-25,1610612737,ATL,Atlanta Hawks,0022401169,2025-04-10T00:00:00,ATL @ BKN,W,44.9,30.8,10.3,29.9,61.7,16.8,13.1,23.4,22.4,0,0,0,1,121,68,1812,45,259,1219,1128,2188,6,1
