TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612759,San Antonio Spurs,SAS,82,82,0.337,1000,2443,0.409,0.448,0.263,813,1904,0.427,0.074,187,539,0.347
1610612757,Portland Trail Blazers,POR,82,82,0.304,936,2249,0.416,0.488,0.18,611,1334,0.458,0.124,325,915,0.355
1610612745,Houston Rockets,HOU,82,82,0.31,794,2220,0.358,0.49,0.07,208,502,0.414,0.24,586,1718,0.341
1610612744,Golden State Warriors,GSW,82,82,0.303,950,2201,0.432,0.497,0.195,661,1417,0.466,0.108,289,784,0.369
1610612758,Sacramento Kings,SAC,82,82,0.281,790,2142,0.369,0.431,0.177,522,1347,0.388,0.104,268,795,0.337
1610612752,New York Knicks,NYK,81,81,0.299,801,2124,0.377,0.428,0.209,584,1484,0.394,0.09,217,640,0.339
1610612739,Cleveland Cavaliers,CLE,82,82,0.297,796,2110,0.377,0.441,0.186,526,1319,0.399,0.111,270,791,0.341
1610612766,Charlotte Hornets,CHA,82,82,0.286,799,2108,0.379,0.45,0.16,500,1175,0.426,0.127,299,933,0.32
1610612738,Boston Celtics,BOS,82,82,0.281,792,2087,0.379,0.434,0.186,564,1383,0.408,0.095,228,704,0.324
1610612760,Oklahoma City Thunder,OKC,81,81,0.255,689,1936,0.356,0.412,0.164,470,1247,0.377,0.091,219,689,0.318
1610612756,Phoenix Suns,PHX,82,82,0.27,715,1934,0.37,0.427,0.169,495,1212,0.408,0.101,220,722,0.305
1610612746,LA Clippers,LAC,82,82,0.267,774,1916,0.404,0.454,0.193,584,1382,0.423,0.074,190,534,0.356
1610612742,Dallas Mavericks,DAL,82,82,0.267,684,1902,0.36,0.437,0.138,389,982,0.396,0.129,295,920,0.321
1610612751,Brooklyn Nets,BKN,82,82,0.254,683,1872,0.365,0.451,0.123,361,907,0.398,0.131,322,965,0.334
1610612750,Minnesota Timberwolves,MIN,82,82,0.241,644,1807,0.356,0.397,0.175,497,1308,0.38,0.067,147,499,0.295
1610612741,Chicago Bulls,CHI,81,81,0.253,662,1800,0.368,0.416,0.18,488,1279,0.382,0.073,174,521,0.334
1610612755,Philadelphia 76ers,PHI,81,81,0.25,671,1785,0.376,0.421,0.178,511,1275,0.401,0.071,160,510,0.314
1610612765,Detroit Pistons,DET,82,82,0.244,655,1767,0.371,0.447,0.131,385,947,0.407,0.113,270,820,0.329
1610612753,Orlando Magic,ORL,80,80,0.248,651,1767,0.368,0.43,0.155,432,1108,0.39,0.092,219,659,0.332
1610612764,Washington Wizards,WAS,81,81,0.243,643,1754,0.367,0.42,0.156,454,1126,0.403,0.087,189,628,0.301
1610612743,Denver Nuggets,DEN,82,82,0.238,663,1753,0.378,0.427,0.159,491,1172,0.419,0.079,172,581,0.296
1610612754,Indiana Pacers,IND,82,82,0.243,643,1734,0.371,0.419,0.168,476,1199,0.397,0.075,167,535,0.312
1610612747,Los Angeles Lakers,LAL,82,82,0.233,628,1726,0.364,0.429,0.14,403,1038,0.388,0.093,225,688,0.327
1610612763,Memphis Grizzlies,MEM,82,82,0.241,580,1668,0.348,0.406,0.149,384,1030,0.373,0.092,196,638,0.307
1610612740,New Orleans Pelicans,NOP,82,82,0.221,598,1667,0.359,0.416,0.137,406,1039,0.391,0.083,192,628,0.306
1610612749,Milwaukee Bucks,MIL,82,82,0.221,601,1653,0.364,0.45,0.11,314,822,0.382,0.111,287,831,0.345
1610612737,Atlanta Hawks,ATL,82,82,0.218,569,1640,0.347,0.431,0.102,294,770,0.382,0.116,275,870,0.316
1610612761,Toronto Raptors,TOR,82,82,0.222,594,1619,0.367,0.431,0.129,386,943,0.409,0.093,208,676,0.308
1610612748,Miami Heat,MIA,82,82,0.223,562,1608,0.35,0.41,0.131,366,949,0.386,0.091,196,659,0.297
1610612762,Utah Jazz,UTA,81,81,0.226,561,1569,0.358,0.44,0.113,301,786,0.383,0.113,260,783,0.332
