close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
201147,Corey Brewer,1610612760,OKC,G-F,32.0,18,18,0.479,2.28,5.17,0.441,0.367,0.074
202331,Paul George,1610612760,OKC,F,28.0,78,78,0.373,1.96,4.85,0.405,0.369,0.036
2546,Carmelo Anthony,1610612760,OKC,F,34.0,76,74,0.365,1.34,4.39,0.305,0.363,-0.058
203500,Steven Adams,1610612760,OKC,C,24.0,75,74,0.244,1.52,4.24,0.358,0.36,-0.001
203460,Andre Roberson,1610612760,OKC,G,26.0,37,36,0.363,1.24,3.68,0.338,0.365,-0.027
201566,Russell Westbrook,1610612760,OKC,G,29.0,78,75,0.355,1.35,3.62,0.372,0.365,0.008
203924,Jerami Grant,1610612760,OKC,F,24.0,80,68,0.293,0.85,2.34,0.364,0.362,0.002
203518,Alex Abrines,1610612760,OKC,G,24.0,65,53,0.393,1.03,2.29,0.45,0.361,0.089
203962,Josh Huestis,1610612760,OKC,G,26.0,59,50,0.327,0.66,2.07,0.32,0.366,-0.047
201147,Corey Brewer,1610612760,OKC,F,32.0,52,42,0.408,0.75,2.06,0.364,0.358,0.007
101109,Raymond Felton,1610612760,OKC,G,34.0,80,62,0.327,0.6,1.84,0.327,0.353,-0.027
202335,Patrick Patterson,1610612760,OKC,F,29.0,79,68,0.287,0.68,1.8,0.38,0.358,0.022
1628390,Terrance Ferguson,1610612760,OKC,G,20.0,53,42,0.342,0.66,1.72,0.385,0.367,0.018
1626177,Dakari Johnson,1610612760,OKC,C,22.0,23,14,0.284,0.09,1.0,0.087,0.329,-0.242
1627772,Daniel Hamilton,1610612760,OKC,G-F,22.0,6,3,0.556,0.33,0.83,0.4,0.329,0.071
2555,Nick Collison,1610612760,OKC,F-C,37.0,11,5,0.194,0.27,0.55,0.5,0.365,0.135
202713,Kyle Singler,1610612760,OKC,F,30.0,7,3,0.273,0.14,0.43,0.333,0.37,-0.037
