season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2017-18,1610612738,21700001,2017-10-17,BOS,CLE,CLE,1610612739,1,99,102,L,-3
2017-18,1610612738,21700007,2017-10-18,MIL,BOS,MIL,1610612749,2,100,108,L,-8
2017-18,1610612738,21700019,2017-10-20,BOS,PHI,PHI,1610612755,3,102,92,W,10
2017-18,1610612738,21700051,2017-10-24,NYK,BOS,NYK,1610612752,4,110,89,W,21
2017-18,1610612738,21700067,2017-10-26,BOS,MIL,MIL,1610612749,5,96,89,W,7
2017-18,1610612738,21700078,2017-10-28,BOS,MIA,MIA,1610612748,6,96,90,W,6
2017-18,1610612738,21700092,2017-10-30,SAS,BOS,SAS,1610612759,7,108,94,W,14
2017-18,1610612738,21700109,2017-11-01,SAC,BOS,SAC,1610612758,8,113,86,W,27
2017-18,1610612738,21700129,2017-11-03,BOS,OKC,OKC,1610612760,9,101,94,W,7
2017-18,1610612738,21700138,2017-11-05,BOS,ORL,ORL,1610612753,10,104,88,W,16
2017-18,1610612738,21700146,2017-11-06,BOS,ATL,ATL,1610612737,11,110,107,W,3
2017-18,1610612738,21700161,2017-11-08,LAL,BOS,LAL,1610612747,12,107,96,W,11
2017-18,1610612738,21700170,2017-11-10,CHA,BOS,CHA,1610612766,13,90,87,W,3
2017-18,1610612738,21700188,2017-11-12,TOR,BOS,TOR,1610612761,14,95,94,W,1
2017-18,1610612738,21700201,2017-11-14,BOS,BKN,BKN,1610612751,15,109,102,W,7
2017-18,1610612738,21700215,2017-11-16,GSW,BOS,GSW,1610612744,16,92,88,W,4
2017-18,1610612738,21700230,2017-11-18,BOS,ATL,ATL,1610612737,17,110,99,W,11
2017-18,1610612738,21700249,2017-11-20,BOS,DAL,DAL,1610612742,18,110,102,W,8
2017-18,1610612738,21700257,2017-11-22,BOS,MIA,MIA,1610612748,19,98,104,L,-6
2017-18,1610612738,21700269,2017-11-24,ORL,BOS,ORL,1610612753,20,118,103,W,15
2017-18,1610612738,21700281,2017-11-25,BOS,IND,IND,1610612754,21,108,98,W,10
2017-18,1610612738,21700292,2017-11-27,DET,BOS,DET,1610612765,22,108,118,L,-10
2017-18,1610612738,21700314,2017-11-30,PHI,BOS,PHI,1610612755,23,108,97,W,11
