group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,201950,Jrue Holiday,Jrue,1610612740,NOP,29.0,38,14,24,0.368,2.6,0.3,1.3,0.255,0.1,0.4,0.176,0.5,0.7,0.76,0.1,0.2,0.3,0.5,0.2,0.1,0.1,0.1,0.4,0.4,1.3,-1.3,2.9,13,0,2.7,32,102,4,335,236,181,82,309,174,131,208,66,72,162,210,265,274,46,76,75,67,94,116,86,130,363,114,29,25,129,NOP
Players,1627767,Cheick Diallo,Cheick,1610612740,NOP,22.0,12,4,8,0.333,1.6,0.3,0.5,0.667,0.0,0.0,0.0,0.3,0.3,1.0,0.3,0.4,0.7,0.1,0.1,0.0,0.2,0.1,0.2,0.3,0.9,1.2,2.3,3,0,2.0,259,277,211,354,340,182,281,38,234,314,234,165,211,1,75,153,112,248,209,242,42,116,310,178,214,74,185,91,25,191,NOP
Players,1629541,Dairis Bertans,Dairis,1610612740,NOP,29.0,4,2,2,0.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0,0,0.0,354,331,344,178,357,348,393,348,234,314,234,295,308,295,276,365,378,297,275,242,217,224,363,329,364,162,405,203,25,406,NOP
Players,203076,Anthony Davis,Anthony,1610612740,NOP,26.0,25,9,16,0.36,2.6,0.8,1.8,0.444,0.0,0.5,0.077,0.4,0.6,0.643,0.3,0.6,0.9,0.1,0.1,0.1,0.0,0.2,0.2,0.4,2.0,-1.9,3.6,21,0,3.4,135,186,67,340,243,49,52,164,215,101,230,115,95,215,65,66,60,251,213,93,187,55,263,117,63,401,75,13,25,76,NOP
Players,1626169,Stanley Johnson,Stanley,1610612740,NOP,23.0,16,6,10,0.375,2.4,0.1,0.3,0.5,0.1,0.2,0.333,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.1,0.1,0.0,0.3,0.0,0.3,-1.1,0.9,0,0,0.9,220,240,173,327,264,309,352,99,192,255,113,295,308,295,276,331,357,274,91,83,149,224,249,329,327,339,344,203,25,334,NOP
Players,203901,Elfrid Payton,Elfrid,1610612740,NOP,25.0,17,9,8,0.529,3.3,0.8,1.5,0.52,0.1,0.4,0.333,0.5,0.6,0.9,0.2,0.6,0.9,0.8,0.2,0.1,0.0,0.2,0.2,0.4,2.2,0.6,4.5,5,2,4.1,207,186,211,163,140,56,71,93,143,167,113,62,88,83,85,62,66,12,100,176,217,43,267,122,53,121,41,69,7,43,NOP
Players,202734,E'Twaun Moore,E'Twaun,1610612740,NOP,30.0,25,8,17,0.32,2.4,0.1,0.5,0.25,0.0,0.3,0.125,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,-1.3,0.5,0,0,0.5,135,204,48,375,267,316,301,310,215,187,223,295,308,295,256,355,363,297,275,213,217,224,119,329,338,364,381,203,25,373,NOP
Players,1626174,Christian Wood,Christian,1610612740,NOP,23.0,4,2,2,0.5,2.8,0.3,1.0,0.25,0.0,0.3,0.0,0.5,0.5,1.0,0.3,1.3,1.5,0.3,0.0,0.0,0.5,0.3,0.0,0.5,1.0,1.0,4.7,0,0,3.8,354,331,344,178,209,240,129,310,234,217,234,66,110,1,75,2,6,109,275,242,5,20,363,67,179,85,38,203,25,59,NOP
Players,203524,Solomon Hill,Solomon,1610612740,NOP,28.0,13,6,7,0.462,2.8,0.1,0.5,0.167,0.0,0.4,0.0,0.2,0.2,1.0,0.1,0.4,0.5,0.0,0.0,0.1,0.0,0.0,0.4,0.2,0.3,-1.2,1.1,0,0,0.9,250,240,233,250,216,333,304,339,234,157,234,223,261,1,212,171,199,297,275,146,217,224,134,246,328,346,321,203,25,336,NOP
Players,1629026,Kenrich Williams,Kenrich,1610612740,NOP,24.0,15,9,6,0.6,3.7,0.3,0.8,0.417,0.3,0.7,0.4,0.0,0.1,0.0,0.0,0.5,0.5,0.1,0.1,0.1,0.1,0.1,0.5,0.3,0.9,1.3,2.1,1,0,2.1,229,186,250,98,73,182,187,190,44,57,77,295,271,295,276,94,156,204,232,164,137,139,65,170,212,64,200,147,25,176,NOP
Players,203546,Ian Clark,Ian,1610612740,NOP,28.0,17,6,11,0.353,1.8,0.2,0.6,0.3,0.1,0.3,0.2,0.1,0.1,1.0,0.0,0.1,0.1,0.2,0.1,0.0,0.1,0.1,0.5,0.1,0.5,-0.4,1.0,0,0,0.9,207,240,154,344,323,282,249,291,194,200,194,278,303,1,276,360,376,116,239,242,153,78,68,276,302,266,335,203,25,333,NOP
Players,1626143,Jahlil Okafor,Jahlil,1610612740,NOP,23.0,10,4,6,0.4,1.6,0.4,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.1,1.4,4,0,1.3,276,277,250,308,344,147,281,23,234,314,234,295,308,295,192,160,167,297,275,242,217,224,348,329,235,182,278,78,25,283,NOP
Players,1626150,Andrew Harrison,Andrew,1610612740,NOP,24.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0,0,0.0,415,417,381,417,450,348,393,348,234,314,234,295,308,295,276,365,378,297,275,242,217,224,363,329,364,403,405,203,25,406,NOP
Players,203944,Julius Randle,Julius,1610612740,NOP,24.0,35,14,21,0.4,3.0,0.7,1.4,0.542,0.1,0.1,0.667,0.7,1.0,0.639,0.3,0.7,0.9,0.2,0.2,0.1,0.1,0.2,0.6,0.7,2.2,-1.1,3.8,17,0,3.6,55,102,17,308,194,60,81,83,201,296,19,49,31,216,60,58,56,131,79,182,159,44,41,32,52,338,71,20,25,67,NOP
Players,1628402,Frank Jackson,Frank,1610612740,NOP,21.0,15,2,13,0.133,2.2,0.3,0.9,0.286,0.1,0.3,0.2,0.1,0.3,0.5,0.1,0.2,0.3,0.1,0.0,0.1,0.1,0.1,0.0,0.2,0.7,-1.4,1.6,0,0,1.5,229,331,112,414,284,233,163,297,186,173,194,235,203,237,168,276,256,267,275,164,137,139,363,204,248,372,250,203,25,265,NOP
Players,203121,Darius Miller,Darius,1610612740,NOP,29.0,29,11,18,0.379,2.6,0.3,0.6,0.444,0.2,0.6,0.438,0.2,0.2,1.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.2,1.0,-0.2,1.4,0,0,1.6,97,149,36,325,238,225,239,164,58,87,65,172,220,1,276,326,355,235,268,242,201,200,138,231,177,233,274,203,25,246,NOP
