group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1629632,Coby White,Coby,1610612741,CHI,22.0,24,14,10,0.583,2.0,0.143,0.857,0.0,0.0,0.857,0.0,0.143,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,7,0.286,128,82,322,143,333,369,46,326,141,23,158,261,241,317,279,250,1,98,1,267,256,240,308,CHI
Players,1630792,Malcolm Hill,Malcolm,1610612741,CHI,26.0,2,0,2,0.0,1.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,0.5,408,448,100,448,413,1,333,1,141,252,158,305,241,1,279,1,232,98,334,1,299,335,116,CHI
Players,1628396,Tony Bradley,Tony,1610612741,CHI,24.0,4,0,4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,369,448,177,448,481,381,333,326,141,252,158,305,241,317,279,250,232,98,334,267,364,419,364,CHI
Players,202696,Nikola Vučević,Nikola,1610612741,CHI,31.0,36,22,14,0.611,3.3,0.553,0.447,0.638,0.085,0.191,0.0,0.171,0.128,0.553,0.667,0.333,1.0,0.0,0.722,0.278,18,38,0.474,17,10,401,113,125,227,192,110,99,208,158,240,167,109,114,195,1,98,164,200,56,68,156,CHI
Players,1629744,Matt Thomas,Matt,1610612741,CHI,27.0,5,3,2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,343,304,100,125,458,381,333,326,141,252,158,1,1,317,279,250,232,98,334,267,364,419,364,CHI
Players,1628035,Alfonzo McKinnie,Alfonzo,1610612741,CHI,29.0,3,1,2,0.333,0.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,383,375,100,378,448,381,1,326,141,252,158,305,241,317,279,250,232,98,334,267,364,364,364,CHI
Players,202684,Tristan Thompson,Tristan,1610612741,CHI,31.0,7,3,4,0.429,2.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,5,0.4,305,304,177,305,307,1,333,1,141,252,158,305,241,1,279,1,232,98,334,1,256,271,223,CHI
Players,1628366,Lonzo Ball,Lonzo,1610612741,CHI,24.0,16,10,6,0.625,3.2,0.273,0.727,0.286,0.0,0.429,0.286,0.285,0.0,0.286,1.0,0.0,1.0,0.0,1.0,0.0,2,11,0.182,207,156,239,98,141,344,75,276,141,109,27,141,241,228,1,250,1,98,1,267,256,194,347,CHI
Players,1627936,Alex Caruso,Alex,1610612741,CHI,28.0,19,10,9,0.526,3.1,0.333,0.667,0.0,0.0,0.0,0.667,1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,184,156,298,199,168,319,85,326,141,252,8,1,13,317,279,250,232,98,334,267,364,258,364,CHI
Players,1628972,Troy Brown Jr.,Troy,1610612741,CHI,22.0,7,6,1,0.857,1.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,305,231,38,40,399,1,333,326,141,252,158,305,241,317,279,250,232,98,334,267,364,364,364,CHI
