player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
203109,Jae Crowder,1610612756,PHX,30.0,60,60,0.73,2.4,5.95,0.403,0.585,0.059,0.23,0.48,0.483,0.671,2.17,5.47,0.396
1629661,Cameron Johnson,1610612756,PHX,25.0,60,60,0.664,1.92,5.3,0.362,0.539,0.013,0.03,0.1,0.333,0.651,1.88,5.2,0.362
1628969,Mikal Bridges,1610612756,PHX,24.0,72,70,0.469,1.75,4.28,0.409,0.604,0.018,0.08,0.17,0.5,0.451,1.67,4.11,0.405
1626164,Devin Booker,1610612756,PHX,24.0,67,65,0.181,1.45,3.45,0.42,0.561,0.046,0.48,0.88,0.542,0.135,0.97,2.57,0.378
203967,Dario Šarić,1610612756,PHX,27.0,50,48,0.433,1.12,2.96,0.378,0.53,0.058,0.22,0.4,0.55,0.374,0.9,2.56,0.352
204038,Langston Galloway,1610612756,PHX,29.0,40,34,0.571,0.93,2.1,0.44,0.649,0.027,0.05,0.1,0.5,0.544,0.88,2.0,0.438
1628975,Jevon Carter,1610612756,PHX,25.0,60,44,0.566,0.83,2.08,0.4,0.592,0.009,0.03,0.03,1.0,0.557,0.8,2.05,0.39
1626163,Frank Kaminsky,1610612756,PHX,28.0,47,39,0.375,0.72,2.02,0.358,0.505,0.071,0.13,0.38,0.333,0.304,0.6,1.64,0.364
1628470,Torrey Craig,1610612756,PHX,30.0,50,41,0.423,0.68,1.92,0.354,0.521,0.013,0.04,0.06,0.667,0.41,0.64,1.86,0.344
1627846,Abdel Nader,1610612756,PHX,27.0,24,18,0.372,0.75,1.75,0.429,0.643,0.009,0.0,0.04,0.0,0.363,0.75,1.71,0.439
1626166,Cameron Payne,1610612756,PHX,26.0,60,44,0.246,0.78,1.62,0.485,0.722,0.008,0.02,0.05,0.333,0.239,0.77,1.57,0.489
1629028,Deandre Ayton,1610612756,PHX,22.0,69,53,0.159,0.62,1.57,0.398,0.417,0.132,0.57,1.3,0.433,0.026,0.06,0.26,0.222
202734,E'Twaun Moore,1610612756,PHX,32.0,27,19,0.256,0.37,1.15,0.323,0.452,0.017,0.07,0.07,1.0,0.24,0.3,1.07,0.276
101108,Chris Paul,1610612756,PHX,36.0,70,41,0.084,0.51,1.04,0.493,0.705,0.008,0.07,0.1,0.714,0.076,0.44,0.94,0.47
1630188,Jalen Smith,1610612756,PHX,21.0,27,14,0.42,0.19,0.78,0.238,0.333,0.08,0.04,0.15,0.25,0.34,0.15,0.63,0.235
1630234,Ty-Shon Alexander,1610612756,PHX,22.0,15,7,0.583,0.07,0.47,0.143,0.214,0.0,0.0,0.0,,0.583,0.07,0.47,0.143
