player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1629634,Brandon Clarke,Brandon,1610612763,MEM,24.0,59,32,27,0.542,24.0,109.3,3.9,0.16,0.233,1.0,0.216,0.9,0.321,7.9,6.4,6.7,23.2,0.08,151,115,361,209,194,243,122,155,150,86,194,72,116,335,345,374,340,137,MEM
1629001,De'Anthony Melton,De'Anthony,1610612763,MEM,23.0,52,27,25,0.519,20.1,105.4,2.5,0.118,0.171,1.2,0.275,0.6,0.238,6.3,5.5,5.3,19.2,0.091,215,189,326,239,260,94,272,299,304,50,74,126,178,243,278,292,269,99,MEM
1630217,Desmond Bane,Desmond,1610612763,MEM,23.0,68,36,32,0.529,22.3,109.7,2.6,0.116,0.165,0.6,0.146,0.2,0.098,7.9,5.4,6.3,22.0,0.072,47,82,437,225,221,260,261,312,322,258,394,317,374,334,268,354,318,189,MEM
1628415,Dillon Brooks,Dillon,1610612763,MEM,25.0,67,36,31,0.537,29.8,109.4,2.1,0.069,0.097,1.2,0.21,0.4,0.119,10.5,7.6,8.2,29.8,0.099,58,82,427,213,101,248,321,505,513,49,208,204,334,457,429,464,444,70,MEM
1628960,Grayson Allen,Grayson,1610612763,MEM,25.0,50,26,24,0.52,25.2,111.0,2.8,0.106,0.149,0.9,0.205,0.2,0.079,8.7,7.1,7.4,25.2,0.072,238,201,309,238,176,328,237,356,366,112,218,389,401,365,391,424,367,188,MEM
1629630,Ja Morant,Ja,1610612763,MEM,21.0,63,33,30,0.524,32.6,112.1,3.1,0.091,0.129,0.9,0.156,0.2,0.065,11.0,8.8,9.3,33.0,0.082,99,107,413,231,52,382,200,430,439,117,369,340,431,487,485,510,500,126,MEM
1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,21.0,11,4,7,0.364,23.5,118.0,4.1,0.164,0.247,1.1,0.353,1.6,0.391,9.6,7.4,6.2,22.5,0.018,479,474,67,419,203,523,113,140,126,64,18,9,73,412,412,346,330,500,MEM
1629723,John Konchar,John,1610612763,MEM,25.0,43,23,20,0.535,13.4,108.6,2.2,0.161,0.233,0.7,0.263,0.2,0.134,4.4,3.2,4.1,13.3,0.047,297,234,236,218,391,196,316,153,154,205,92,338,304,138,130,192,147,352,MEM
202685,Jonas Valančiūnas,Jonas,1610612763,MEM,29.0,62,32,30,0.516,28.3,108.9,8.4,0.289,0.392,0.6,0.12,0.9,0.35,10.2,6.2,8.4,28.5,0.098,116,115,413,242,127,219,8,11,13,284,457,64,98,450,332,470,419,72,MEM
1629007,Jontay Porter,Jontay,1610612763,MEM,21.0,11,7,4,0.636,4.9,92.2,0.9,0.149,0.233,0.3,0.273,0.1,0.125,1.6,1.3,1.2,4.5,0.041,479,445,40,120,507,15,470,202,152,435,78,445,322,25,29,27,35,393,MEM
1626159,Justise Winslow,Justise,1610612763,MEM,25.0,26,13,13,0.5,19.5,107.1,3.8,0.187,0.262,0.6,0.16,0.5,0.3,7.3,3.8,5.6,17.3,0.08,406,371,137,251,272,140,131,91,101,276,358,171,127,306,156,314,231,136,MEM
1629681,Killian Tillie,Killian,1610612763,MEM,23.0,18,11,7,0.611,10.1,97.7,1.0,0.082,0.119,0.3,0.139,0.4,0.421,2.6,2.3,2.4,8.6,0.068,443,398,67,137,435,24,456,467,466,430,415,181,64,65,80,96,90,213,MEM
203937,Kyle Anderson,Kyle,1610612763,MEM,27.0,69,36,33,0.522,27.4,108.7,5.0,0.173,0.242,1.2,0.239,0.8,0.295,9.4,7.0,7.3,27.2,0.097,32,82,454,235,141,202,61,118,134,38,130,76,131,398,381,421,398,75,MEM
1630253,Sean McDermott,Sean,1610612763,MEM,24.0,18,10,8,0.556,8.8,106.8,0.7,0.087,0.119,0.1,0.054,0.2,0.273,3.1,2.3,4.1,10.0,0.036,443,411,76,193,459,125,492,446,465,491,505,382,148,89,80,195,106,424,MEM
204025,Tim Frazier,Tim,1610612763,MEM,30.0,5,5,0,1.0,12.4,90.6,1.6,0.107,0.16,0.4,0.154,0.2,0.111,5.8,2.4,2.2,11.2,0.116,512,465,1,1,409,14,388,352,340,370,374,342,347,207,84,87,125,32,MEM
1626145,Tyus Jones,Tyus,1610612763,MEM,25.0,70,36,34,0.514,17.5,107.8,1.7,0.093,0.137,0.9,0.27,0.1,0.042,6.1,4.5,5.1,17.0,0.066,21,82,470,243,314,166,381,420,415,115,82,451,464,230,210,281,225,221,MEM
1630214,Xavier Tillman,Xavier,1610612763,MEM,22.0,59,31,28,0.525,18.4,106.6,3.1,0.163,0.242,0.7,0.177,0.6,0.314,5.0,5.2,4.8,16.9,0.076,151,130,379,229,301,120,198,145,133,178,292,134,120,163,259,242,222,161,MEM
