player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1629634,Brandon Clarke,Brandon,1610612763,MEM,24.0,59,32,27,0.542,24.0,1.7,1.8,1.5,7.7,7.9,6.4,6.7,23.2,0.9,0.5,1.4,1.7,24.5,151,115,361,209,194,144,89,122,66,335,345,374,201,72,396,205,167,135,MEM
1629001,De'Anthony Melton,De'Anthony,1610612763,MEM,23.0,52,27,25,0.519,20.1,1.3,0.8,1.9,2.9,6.3,5.5,5.3,19.2,0.6,0.4,1.6,1.2,20.6,215,189,326,239,260,221,295,77,281,243,278,292,271,126,344,269,261,197,MEM
1630217,Desmond Bane,Desmond,1610612763,MEM,23.0,68,36,32,0.529,22.3,1.8,0.8,1.8,2.9,7.9,5.4,6.3,22.0,0.2,0.5,1.8,0.6,17.1,47,82,437,225,221,139,279,89,283,334,268,354,222,317,390,330,406,260,MEM
1628415,Dillon Brooks,Dillon,1610612763,MEM,25.0,67,36,31,0.537,29.8,2.8,1.2,3.1,6.4,10.5,7.6,8.2,29.8,0.4,0.6,3.5,2.5,27.1,58,82,427,213,101,50,195,14,103,457,429,464,97,204,420,536,96,106,MEM
1628960,Grayson Allen,Grayson,1610612763,MEM,25.0,50,26,24,0.52,25.2,1.5,0.8,2.4,2.4,8.7,7.1,7.4,25.2,0.2,0.4,1.4,1.4,20.0,238,201,309,238,176,182,314,44,312,365,391,424,174,389,288,203,224,206,MEM
1629630,Ja Morant,Ja,1610612763,MEM,21.0,63,33,30,0.524,32.6,3.2,1.7,2.9,10.6,11.0,8.8,9.3,33.0,0.2,1.1,1.4,4.9,35.1,99,107,413,231,52,31,104,26,23,487,485,510,40,340,523,192,20,58,MEM
1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,21.0,11,4,7,0.364,23.5,1.3,2.2,1.7,6.4,9.6,7.4,6.2,22.5,1.6,0.6,3.8,3.2,29.6,479,474,67,419,203,237,43,94,104,412,412,346,211,9,440,538,59,89,MEM
1629723,John Konchar,John,1610612763,MEM,25.0,43,23,20,0.535,13.4,0.9,0.8,0.9,2.0,4.4,3.2,4.1,13.3,0.2,0.3,0.9,0.6,11.8,297,234,236,218,391,317,311,240,344,138,130,192,394,338,218,101,414,363,MEM
202685,Jonas Valančiūnas,Jonas,1610612763,MEM,29.0,62,32,30,0.516,28.3,2.0,5.2,0.4,12.7,10.2,6.2,8.4,28.5,0.9,0.9,2.9,3.1,37.6,116,115,413,242,127,113,1,395,6,450,332,470,122,64,496,514,67,40,MEM
1629007,Jontay Porter,Jontay,1610612763,MEM,21.0,11,7,4,0.636,4.9,0.4,0.4,0.0,0.7,1.6,1.3,1.2,4.5,0.1,0.0,1.1,0.2,4.1,479,445,40,120,507,467,438,498,487,25,29,27,506,445,1,133,515,504,MEM
1626159,Justise Winslow,Justise,1610612763,MEM,25.0,26,13,13,0.5,19.5,1.3,0.4,1.8,4.2,7.3,3.8,5.6,17.3,0.5,0.2,1.8,1.2,16.9,406,371,137,251,272,225,431,87,185,306,156,314,310,171,173,319,272,269,MEM
1629681,Killian Tillie,Killian,1610612763,MEM,23.0,18,11,7,0.611,10.1,0.8,0.3,0.8,1.0,2.6,2.3,2.4,8.6,0.4,0.2,1.1,0.4,7.5,443,398,67,137,435,365,460,272,444,65,80,96,451,181,112,141,459,443,MEM
203937,Kyle Anderson,Kyle,1610612763,MEM,27.0,69,36,33,0.522,27.4,2.2,1.6,2.1,5.1,9.4,7.0,7.3,27.2,0.8,0.5,1.7,1.9,29.6,32,82,454,235,141,88,116,63,151,398,381,421,143,76,358,304,148,88,MEM
1630253,Sean McDermott,Sean,1610612763,MEM,24.0,18,10,8,0.556,8.8,0.8,0.8,0.4,0.8,3.1,2.3,4.1,10.0,0.2,0.1,0.4,0.2,4.4,443,411,76,193,459,365,280,371,477,89,80,195,435,382,73,35,508,496,MEM
204025,Tim Frazier,Tim,1610612763,MEM,30.0,5,5,0,1.0,12.4,0.4,0.0,0.4,0.8,5.8,2.4,2.2,11.2,0.2,0.4,1.4,0.8,9.3,512,465,1,1,409,457,510,386,473,207,84,87,415,342,316,194,369,406,MEM
1626145,Tyus Jones,Tyus,1610612763,MEM,25.0,70,36,34,0.514,17.5,1.0,0.5,0.9,3.2,6.1,4.5,5.1,17.0,0.1,0.2,0.4,0.7,16.6,21,82,470,243,314,286,379,241,259,230,210,281,316,451,135,34,383,275,MEM
1630214,Xavier Tillman,Xavier,1610612763,MEM,22.0,59,31,28,0.525,18.4,1.3,1.1,0.9,4.7,5.0,5.2,4.8,16.9,0.6,0.4,2.0,0.8,16.9,151,130,379,229,301,218,212,238,166,163,259,242,319,134,310,361,376,268,MEM
