team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,67,20,47,0.299,46.5,16.0,12.8,12.3,48.3,18.6,14.4,14.2,51.3,23,26,28,27,23,19,17,19,9,28,29,23,27,ATLANTA HAWKS
1610612738,Boston Celtics,72,48,24,0.667,48.0,17.5,13.1,15.1,47.4,15.0,13.1,13.1,43.1,11,5,5,5,13,7,13,6,14,5,18,19,3,BOSTON CELTICS
1610612751,Brooklyn Nets,72,35,37,0.486,47.2,14.3,13.2,12.7,48.2,16.5,12.8,12.7,45.1,11,14,14,14,11,29,11,17,10,15,15,14,9,BROOKLYN NETS
1610612766,Charlotte Hornets,65,23,42,0.354,49.9,16.7,13.8,12.0,47.8,17.3,13.5,12.2,52.0,26,23,21,22,26,15,7,22,11,22,27,5,28,CHARLOTTE HORNETS
1610612741,Chicago Bulls,65,22,43,0.338,47.8,21.0,13.2,14.7,49.0,17.6,12.6,12.4,49.2,26,24,23,24,29,1,12,7,6,25,10,8,23,CHICAGO BULLS
1610612739,Cleveland Cavaliers,65,19,46,0.292,48.4,14.4,13.5,10.5,49.3,20.0,12.7,14.4,53.6,26,28,26,29,27,27,8,27,5,30,13,25,30,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,75,43,32,0.573,48.0,14.4,14.3,11.6,44.4,14.1,13.3,16.2,48.4,1,12,13,13,1,26,3,23,24,1,24,29,19,DALLAS MAVERICKS
1610612743,Denver Nuggets,73,46,27,0.63,49.2,16.8,14.4,12.0,50.4,16.4,12.3,12.6,48.8,3,6,6,6,3,13,2,21,3,13,9,11,21,DENVER NUGGETS
1610612765,Detroit Pistons,66,20,46,0.303,49.1,16.1,13.5,11.1,48.9,17.6,13.4,12.9,52.7,24,26,26,26,24,18,9,25,7,24,25,17,29,DETROIT PISTONS
1610612744,Golden State Warriors,65,15,50,0.231,47.5,16.7,11.7,13.5,43.0,17.6,13.3,14.7,47.9,26,30,30,30,27,14,26,11,29,26,22,28,16,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,72,44,28,0.611,46.1,18.1,11.6,13.9,43.8,17.0,13.4,14.4,49.2,11,8,7,8,16,4,28,9,28,18,26,24,24,HOUSTON ROCKETS
1610612754,Indiana Pacers,73,45,28,0.616,48.3,17.3,11.8,12.8,49.3,15.0,13.2,13.6,47.7,3,7,7,7,5,9,23,16,4,6,20,21,15,INDIANA PACERS
1610612746,LA Clippers,72,49,23,0.681,47.0,17.5,13.8,13.3,46.5,16.0,12.1,12.9,43.4,11,4,4,4,16,8,6,12,20,9,6,18,4,LA CLIPPERS
1610612747,Los Angeles Lakers,71,52,19,0.732,47.4,18.7,13.9,18.1,52.0,17.2,11.8,16.3,45.1,21,3,2,3,22,3,4,2,2,20,4,30,8,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,73,34,39,0.466,46.5,16.5,13.3,16.6,53.9,17.3,13.1,13.4,43.7,3,16,15,16,9,16,10,4,1,21,19,20,5,MEMPHIS GRIZZLIES
1610612748,Miami Heat,73,44,29,0.603,48.6,16.2,11.8,11.3,43.8,17.9,12.8,11.3,44.1,3,8,11,11,3,17,24,24,27,27,14,2,7,MIAMI HEAT
1610612749,Milwaukee Bucks,73,56,17,0.767,45.5,15.7,11.6,17.0,46.5,16.0,10.6,12.9,36.5,3,1,1,1,6,24,27,3,19,7,1,16,1,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,64,19,45,0.297,46.2,15.8,12.9,10.7,46.7,16.9,12.8,12.4,48.7,30,28,24,28,30,22,15,26,18,17,16,7,20,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,72,30,42,0.417,46.2,15.9,13.9,15.8,47.5,18.7,13.0,14.7,49.8,11,21,21,21,13,21,5,5,12,29,17,27,26,NEW ORLEANS PELICANS
1610612752,New York Knicks,66,21,45,0.318,48.4,15.7,15.3,9.4,48.7,17.6,12.6,12.8,43.9,24,25,24,25,24,23,1,30,8,23,12,15,6,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,72,44,28,0.611,48.3,16.9,10.7,9.5,45.6,16.0,12.6,10.9,48.3,11,8,7,8,13,12,30,29,23,8,11,1,18,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,73,33,40,0.452,48.4,17.1,12.8,12.0,45.7,14.4,11.2,12.0,46.6,3,18,19,18,9,11,16,20,22,3,2,3,12,ORLANDO MAGIC
1610612755,Philadelphia 76ers,73,43,30,0.589,48.2,15.9,13.1,13.5,47.5,16.4,11.6,13.7,48.1,3,12,12,12,6,20,14,10,13,12,3,22,17,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,73,34,39,0.466,47.2,18.1,11.9,14.4,46.8,16.3,12.3,12.5,48.8,3,16,15,16,6,5,22,8,16,11,8,9,22,PHOENIX SUNS
1610612757,Portland Trail Blazers,74,35,39,0.473,47.4,14.1,12.5,13.0,43.9,14.3,15.3,14.5,46.2,2,14,15,15,2,30,20,14,26,2,30,26,10,PORTLAND TRAIL BLAZERS
1610612758,Sacramento Kings,72,31,41,0.431,48.2,17.3,12.6,12.7,46.7,16.5,11.8,12.0,46.3,11,20,20,20,12,10,19,18,17,14,5,4,11,SACRAMENTO KINGS
1610612759,San Antonio Spurs,71,32,39,0.451,47.5,15.4,10.7,13.1,42.7,14.8,13.3,12.7,47.2,21,19,15,19,21,25,29,13,30,4,21,13,13,SAN ANTONIO SPURS
1610612761,Toronto Raptors,72,53,19,0.736,47.4,19.2,11.7,18.5,45.9,16.6,13.3,12.5,40.8,11,2,2,2,16,2,25,1,21,16,23,10,2,TORONTO RAPTORS
1610612762,Utah Jazz,72,44,28,0.611,48.4,14.4,12.5,10.5,47.3,17.1,12.1,12.6,47.6,11,8,7,8,19,28,21,28,15,19,7,12,14,UTAH JAZZ
1610612764,Washington Wizards,72,25,47,0.347,46.4,17.9,12.7,12.9,44.0,16.0,13.8,12.2,49.6,11,22,28,23,19,6,18,15,25,10,28,6,25,WASHINGTON WIZARDS
