team_id,team_name,gp,w,l,w_pct,min,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_tov,opp_stl,opp_blk,opp_blka,opp_pf,opp_pfd,opp_pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,opp_fgm_rank,opp_fga_rank,opp_fg_pct_rank,opp_fg3m_rank,opp_fg3a_rank,opp_fg3_pct_rank,opp_ftm_rank,opp_fta_rank,opp_ft_pct_rank,opp_oreb_rank,opp_dreb_rank,opp_reb_rank,opp_ast_rank,opp_tov_rank,opp_stl_rank,opp_blk_rank,opp_blka_rank,opp_pf_rank,opp_pfd_rank,opp_pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,67,20,47,0.299,46.5,41.5,86.8,0.478,11.4,31.3,0.363,20.3,26.3,0.772,10.7,34.3,45.0,23.9,14.4,8.6,6.1,4.9,20.1,22.1,114.6,7.6,23,26,28,27,24,25,12,26,8,7,22,30,30,16,27,16,21,14,15,29,29,14,12,2,28,28,ATLANTA HAWKS
1610612738,Boston Celtics,72,48,24,0.667,48.0,38.1,86.4,0.441,11.7,34.5,0.34,18.6,24.3,0.767,10.2,33.8,44.0,22.2,15.1,7.1,5.5,5.6,20.5,21.4,106.5,-6.3,11,5,5,5,13,3,9,4,13,21,2,21,24,9,19,11,12,3,8,9,26,3,18,8,4,3,BOSTON CELTICS
1610612751,Brooklyn Nets,72,35,37,0.486,47.2,40.3,90.3,0.446,11.8,33.8,0.35,16.9,21.9,0.769,10.3,34.3,44.7,22.0,12.4,7.5,5.1,4.4,20.5,20.4,109.3,0.6,11,14,14,14,22,13,29,5,14,16,9,10,11,13,22,17,18,2,28,17,21,23,20,18,12,15,BROOKLYN NETS
1610612766,Charlotte Hornets,65,23,42,0.354,49.9,42.9,90.1,0.476,12.7,36.1,0.352,14.4,18.9,0.758,11.3,36.0,47.3,27.4,14.8,8.3,5.2,4.2,21.2,19.4,112.8,6.9,26,23,21,22,1,29,27,23,23,27,11,1,1,4,29,29,30,30,10,27,22,24,24,24,25,27,CHARLOTTE HORNETS
1610612741,Chicago Bulls,65,22,43,0.338,47.8,39.1,81.7,0.479,11.1,31.3,0.353,19.5,25.8,0.759,10.1,35.0,45.1,25.2,18.1,8.1,5.9,4.0,19.0,21.6,108.9,3.0,26,24,23,24,15,7,1,27,5,5,12,28,29,5,16,24,23,26,1,23,28,28,2,6,9,22,CHICAGO BULLS
1610612739,Cleveland Cavaliers,65,19,46,0.292,48.4,43.9,89.4,0.491,12.4,33.0,0.375,14.7,19.2,0.767,9.7,33.2,42.9,26.2,13.0,9.4,6.3,3.2,19.7,18.3,114.8,7.9,26,28,26,29,8,30,25,30,21,11,26,2,2,11,13,4,7,29,25,30,30,30,7,30,30,29,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,75,43,32,0.573,48.0,41.5,90.7,0.458,12.1,34.5,0.351,15.9,20.8,0.76,10.3,34.7,45.0,23.7,11.8,6.9,4.1,4.8,21.2,19.3,111.0,-4.9,1,12,13,13,14,26,30,13,17,22,10,6,6,7,21,21,22,13,30,4,4,15,23,25,17,6,DALLAS MAVERICKS
1610612743,Denver Nuggets,73,46,27,0.63,49.2,40.4,87.4,0.463,12.3,34.3,0.358,17.3,22.8,0.759,10.2,32.9,43.1,25.7,14.4,7.3,4.5,4.7,20.7,20.6,110.4,-2.1,3,6,6,6,2,16,17,15,18,19,17,14,15,6,18,2,8,28,14,13,9,18,21,13,16,11,DENVER NUGGETS
1610612765,Detroit Pistons,66,20,46,0.303,49.1,42.5,88.6,0.48,10.8,30.0,0.361,16.5,21.2,0.777,10.3,33.9,44.1,25.0,14.2,8.3,5.7,4.6,20.1,20.0,112.4,3.6,24,26,26,26,3,28,22,28,2,2,19,7,7,18,20,12,14,23,18,28,27,19,14,21,23,23,DETROIT PISTONS
1610612744,Golden State Warriors,65,15,50,0.231,47.5,41.4,87.0,0.476,13.3,34.1,0.389,16.8,21.5,0.783,10.0,35.6,45.6,25.6,15.3,8.1,4.8,4.5,19.7,19.7,112.9,8.5,26,30,30,30,17,23,13,24,28,18,30,9,8,23,14,28,27,27,6,24,17,22,8,23,26,30,GOLDEN STATE WARRIORS
