season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2024-25,1610612741,22400069,2024-10-23,CHI,NOP,1610612740,1,111,123,L,-12
2024-25,1610612741,22400083,2024-10-25,CHI,MIL,1610612749,2,133,122,W,11
2024-25,1610612741,22400091,2024-10-26,OKC,CHI,1610612760,3,95,114,L,-19
2024-25,1610612741,22400108,2024-10-28,CHI,MEM,1610612763,4,126,123,W,3
2024-25,1610612741,22400123,2024-10-30,ORL,CHI,1610612753,5,102,99,W,3
2024-25,1610612741,22400136,2024-11-01,CHI,BKN,1610612751,6,112,120,L,-8
2024-25,1610612741,22400160,2024-11-04,UTA,CHI,1610612762,7,126,135,L,-9
2024-25,1610612741,22400176,2024-11-06,CHI,DAL,1610612742,8,99,119,L,-20
2024-25,1610612741,22400181,2024-11-07,MIN,CHI,1610612750,9,119,135,L,-16
2024-25,1610612741,22400198,2024-11-09,CHI,ATL,1610612737,10,125,113,W,12
2024-25,1610612741,22400212,2024-11-11,CLE,CHI,1610612739,11,113,119,L,-6
2024-25,1610612741,22400219,2024-11-13,CHI,NYK,1610612752,12,124,123,W,1
2024-25,1610612741,22400013,2024-11-15,CHI,CLE,1610612739,13,126,144,L,-18
2024-25,1610612741,22400241,2024-11-17,HOU,CHI,1610612745,14,107,143,L,-36
2024-25,1610612741,22400244,2024-11-18,CHI,DET,1610612765,15,122,112,W,10
2024-25,1610612741,22400253,2024-11-20,CHI,MIL,1610612749,16,106,122,L,-16
2024-25,1610612741,22400030,2024-11-22,ATL,CHI,1610612737,17,136,122,W,14
2024-25,1610612741,22400266,2024-11-23,MEM,CHI,1610612763,18,131,142,L,-11
2024-25,1610612741,22400035,2024-11-26,CHI,WAS,1610612764,19,127,108,W,19
2024-25,1610612741,22400289,2024-11-27,CHI,ORL,1610612753,20,119,133,L,-14
2024-25,1610612741,22400047,2024-11-29,BOS,CHI,1610612738,21,129,138,L,-9
2024-25,1610612741,22400317,2024-12-02,BKN,CHI,1610612751,22,128,102,W,26
2024-25,1610612741,22400331,2024-12-05,CHI,SAS,1610612759,23,139,124,W,15
2024-25,1610612741,22400336,2024-12-06,IND,CHI,1610612754,24,123,132,L,-9
2024-25,1610612741,22400347,2024-12-08,PHI,CHI,1610612755,25,100,108,L,-8
2024-25,1610612741,22401212,2024-12-13,CHA,CHI,1610612766,26,109,95,W,14
2024-25,1610612741,22401223,2024-12-16,CHI,TOR,1610612761,27,122,121,W,1
2024-25,1610612741,22400363,2024-12-19,CHI,BOS,1610612738,28,117,108,W,9
2024-25,1610612741,22400381,2024-12-21,BOS,CHI,1610612738,29,98,123,L,-25
2024-25,1610612741,22400398,2024-12-23,MIL,CHI,1610612749,30,91,112,L,-21
2024-25,1610612741,22400413,2024-12-26,CHI,ATL,1610612737,31,133,141,L,-8
2024-25,1610612741,22400430,2024-12-28,MIL,CHI,1610612749,32,116,111,W,5
2024-25,1610612741,22400442,2024-12-30,CHI,CHA,1610612766,33,115,108,W,7
2024-25,1610612741,22400456,2025-01-01,CHI,WAS,1610612764,34,107,125,L,-18
2024-25,1610612741,22400482,2025-01-04,NYK,CHI,1610612752,35,139,126,W,13
2024-25,1610612741,22400498,2025-01-06,SAS,CHI,1610612759,36,114,110,W,4
2024-25,1610612741,22400510,2025-01-08,CHI,IND,1610612754,37,113,129,L,-16
2024-25,1610612741,22400530,2025-01-10,WAS,CHI,1610612764,38,138,105,W,33
2024-25,1610612741,22400541,2025-01-12,SAC,CHI,1610612758,39,119,124,L,-5
2024-25,1610612741,22400557,2025-01-14,NOP,CHI,1610612740,40,113,119,L,-6
2024-25,1610612741,22400563,2025-01-15,ATL,CHI,1610612737,41,94,110,L,-16
2024-25,1610612741,22400584,2025-01-17,CHA,CHI,1610612766,42,123,125,L,-2
2024-25,1610612741,22400597,2025-01-19,CHI,POR,1610612757,43,102,113,L,-11
2024-25,1610612741,22400611,2025-01-20,CHI,LAC,1610612746,44,112,99,W,13
2024-25,1610612741,22400628,2025-01-23,CHI,GSW,1610612744,45,106,131,L,-25
2024-25,1610612741,22400642,2025-01-25,PHI,CHI,1610612755,46,97,109,L,-12
2024-25,1610612741,22400655,2025-01-27,DEN,CHI,1610612743,47,129,121,W,8
2024-25,1610612741,22400666,2025-01-29,CHI,BOS,1610612738,48,100,122,L,-22
2024-25,1610612741,22400682,2025-01-31,CHI,TOR,1610612761,49,122,106,W,16
2024-25,1610612741,22400695,2025-02-02,CHI,DET,1610612765,50,119,127,L,-8
2024-25,1610612741,22400714,2025-02-04,MIA,CHI,1610612748,51,133,124,W,9
2024-25,1610612741,22400723,2025-02-05,CHI,MIN,1610612750,52,108,127,L,-19
2024-25,1610612741,22400745,2025-02-08,GSW,CHI,1610612744,53,111,132,L,-21
2024-25,1610612741,22400766,2025-02-11,DET,CHI,1610612765,54,92,132,L,-40
2024-25,1610612741,22400775,2025-02-12,DET,CHI,1610612765,55,110,128,L,-18
2024-25,1610612741,22400792,2025-02-20,CHI,NYK,1610612752,56,111,113,L,-2
2024-25,1610612741,22400806,2025-02-22,PHX,CHI,1610612756,57,117,121,L,-4
2024-25,1610612741,22400823,2025-02-24,CHI,PHI,1610612755,58,142,110,W,32
2024-25,1610612741,22400842,2025-02-26,LAC,CHI,1610612746,59,117,122,L,-5
