close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
202689,Kemba Walker,1610612766,CHA,G,26.0,81,81,1.0,441,992,0.445,0.439,0.006
101107,Marvin Williams,1610612766,CHA,F,30.0,81,81,1.0,386,856,0.451,0.452,-0.002
1626163,Frank Kaminsky,1610612766,CHA,C,23.0,80,80,1.0,340,739,0.46,0.454,0.006
202391,Jeremy Lin,1610612766,CHA,G,27.0,78,78,1.0,293,710,0.413,0.434,-0.021
201584,Courtney Lee,1610612766,CHA,G,30.0,79,79,1.0,288,698,0.413,0.435,-0.023
201587,Nicolas Batum,1610612766,CHA,G-F,27.0,70,70,1.0,301,694,0.434,0.441,-0.007
203469,Cody Zeller,1610612766,CHA,C-F,23.0,73,73,1.0,314,676,0.464,0.477,-0.012
203087,Jeremy Lamb,1610612766,CHA,G,24.0,66,66,1.0,182,451,0.404,0.437,-0.033
201150,Spencer Hawes,1610612766,CHA,F-C,28.0,57,57,1.0,200,425,0.471,0.467,0.004
2744,Al Jefferson,1610612766,CHA,C,31.0,47,47,1.0,202,411,0.491,0.477,0.015
203584,Troy Daniels,1610612766,CHA,G,24.0,36,36,1.0,53,136,0.39,0.431,-0.041
201946,Tyler Hansbrough,1610612766,CHA,F,30.0,35,35,1.0,51,97,0.526,0.464,0.062
203077,Michael Kidd-Gilchrist,1610612766,CHA,F,22.0,7,7,1.0,30,78,0.385,0.455,-0.071
1626151,Aaron Harrison,1610612766,CHA,G,21.0,16,16,1.0,9,25,0.36,0.443,-0.083
203268,Jorge Gutierrez,1610612766,CHA,G,27.0,10,10,1.0,8,22,0.364,0.404,-0.04
202343,Elliot Williams,1610612766,CHA,G,27.0,5,5,1.0,4,12,0.333,0.414,-0.08
