close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
202689,Kemba Walker,1610612766,CHA,G,26.0,81,80,0.397,138,394,0.35,0.357,-0.007
201587,Nicolas Batum,1610612766,CHA,G-F,27.0,70,67,0.439,101,305,0.331,0.355,-0.024
201584,Courtney Lee,1610612766,CHA,G,30.0,79,76,0.387,96,270,0.356,0.356,0.0
101107,Marvin Williams,1610612766,CHA,F,30.0,81,75,0.293,87,251,0.347,0.353,-0.006
202391,Jeremy Lin,1610612766,CHA,G,27.0,78,70,0.344,89,244,0.365,0.353,0.012
1626163,Frank Kaminsky,1610612766,CHA,C,23.0,80,67,0.281,82,208,0.394,0.352,0.042
203087,Jeremy Lamb,1610612766,CHA,G,24.0,66,62,0.388,54,175,0.309,0.357,-0.048
203469,Cody Zeller,1610612766,CHA,C-F,23.0,73,45,0.127,33,86,0.384,0.347,0.037
203584,Troy Daniels,1610612766,CHA,G,24.0,36,29,0.412,12,56,0.214,0.344,-0.129
201150,Spencer Hawes,1610612766,CHA,F-C,28.0,57,25,0.092,13,39,0.333,0.34,-0.007
2744,Al Jefferson,1610612766,CHA,C,31.0,47,18,0.071,6,29,0.207,0.332,-0.125
203077,Michael Kidd-Gilchrist,1610612766,CHA,F,22.0,7,6,0.231,5,18,0.278,0.359,-0.081
1626151,Aaron Harrison,1610612766,CHA,G,21.0,16,10,0.6,6,15,0.4,0.347,0.053
201946,Tyler Hansbrough,1610612766,CHA,F,30.0,35,8,0.124,6,12,0.5,0.363,0.137
203268,Jorge Gutierrez,1610612766,CHA,G,27.0,10,6,0.455,2,10,0.2,0.332,-0.132
202343,Elliot Williams,1610612766,CHA,G,27.0,5,5,0.75,3,9,0.333,0.316,0.017
