close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
1627746,Skal Labissiere,1610612758,SAC,F-C,21.0,30,26,0.4,2.47,3.8,0.649,0.61,0.039
1627834,Georgios Papagiannis,1610612758,SAC,C,19.0,21,20,0.503,2.19,3.67,0.597,0.618,-0.021
201585,Kosta Koufos,1610612758,SAC,C,28.0,71,66,0.427,1.94,3.44,0.566,0.621,-0.055
201229,Anthony Tolliver,1610612758,SAC,F,32.0,64,59,0.399,1.97,3.2,0.615,0.609,0.005
1626161,Willie Cauley-Stein,1610612758,SAC,C,23.0,75,69,0.401,1.92,3.16,0.608,0.616,-0.008
200752,Rudy Gay,1610612758,SAC,F,30.0,30,29,0.287,1.77,3.13,0.564,0.602,-0.039
1627741,Buddy Hield,1610612758,SAC,G,24.0,81,71,0.309,1.75,2.43,0.721,0.606,0.115
202066,Garrett Temple,1610612758,SAC,G,31.0,65,56,0.21,1.42,2.08,0.681,0.602,0.079
201936,Tyreke Evans,1610612758,SAC,G-F,27.0,40,33,0.308,1.28,1.9,0.671,0.597,0.074
203463,Ben McLemore,1610612758,SAC,G,24.0,59,40,0.226,0.97,1.49,0.648,0.603,0.044
201167,Arron Afflalo,1610612758,SAC,G,31.0,61,45,0.199,1.08,1.44,0.75,0.614,0.136
201951,Ty Lawson,1610612758,SAC,G,29.0,69,51,0.192,0.91,1.29,0.708,0.591,0.117
204038,Langston Galloway,1610612758,SAC,G,25.0,72,45,0.199,0.78,1.24,0.629,0.602,0.027
201954,Darren Collison,1610612758,SAC,G,29.0,68,49,0.138,0.79,1.13,0.701,0.593,0.108
1627781,Malachi Richardson,1610612758,SAC,G,21.0,20,10,0.183,0.55,0.65,0.846,0.618,0.228
200770,Jordan Farmar,1610612758,SAC,G,30.0,2,1,0.1,0.5,0.5,1.0,0.538,0.462
