close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
200752,Rudy Gay,1610612758,SAC,F,30.0,30,30,1.0,4.83,10.9,0.443,0.459,-0.016
202066,Garrett Temple,1610612758,SAC,G,31.0,65,65,1.0,4.4,9.88,0.445,0.443,0.003
1627746,Skal Labissiere,1610612758,SAC,F-C,21.0,30,30,1.0,4.33,9.5,0.456,0.468,-0.011
201954,Darren Collison,1610612758,SAC,G,29.0,68,68,1.0,3.54,8.19,0.433,0.443,-0.01
201585,Kosta Koufos,1610612758,SAC,C,28.0,71,71,1.0,3.75,8.04,0.466,0.485,-0.019
201229,Anthony Tolliver,1610612758,SAC,F,32.0,64,64,1.0,3.94,8.03,0.49,0.457,0.033
1626161,Willie Cauley-Stein,1610612758,SAC,C,23.0,75,75,1.0,3.69,7.88,0.469,0.469,0.0
1627741,Buddy Hield,1610612758,SAC,G,24.0,81,81,1.0,3.85,7.86,0.49,0.446,0.044
1627834,Georgios Papagiannis,1610612758,SAC,C,19.0,21,21,1.0,3.57,7.29,0.49,0.488,0.002
201167,Arron Afflalo,1610612758,SAC,G,31.0,61,61,1.0,3.66,7.25,0.505,0.453,0.051
201951,Ty Lawson,1610612758,SAC,G,29.0,69,69,1.0,3.22,6.72,0.478,0.439,0.04
203463,Ben McLemore,1610612758,SAC,G,24.0,59,59,1.0,3.07,6.59,0.465,0.442,0.023
204038,Langston Galloway,1610612758,SAC,G,25.0,72,72,1.0,2.6,6.22,0.417,0.438,-0.02
201936,Tyreke Evans,1610612758,SAC,G-F,27.0,40,40,1.0,2.88,6.18,0.466,0.441,0.025
200770,Jordan Farmar,1610612758,SAC,G,30.0,2,2,1.0,3.0,5.0,0.6,0.44,0.16
1627781,Malachi Richardson,1610612758,SAC,G,21.0,20,20,1.0,1.6,3.55,0.451,0.442,0.009
