close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
202066,Garrett Temple,1610612758,SAC,G,31.0,65,64,0.656,2.49,6.48,0.385,0.375,0.01
200752,Rudy Gay,1610612758,SAC,F,30.0,30,30,0.526,2.07,5.73,0.36,0.379,-0.018
201954,Darren Collison,1610612758,SAC,G,29.0,68,68,0.652,1.79,5.34,0.336,0.38,-0.044
201167,Arron Afflalo,1610612758,SAC,G,31.0,61,59,0.631,1.97,4.57,0.43,0.383,0.047
201951,Ty Lawson,1610612758,SAC,G,29.0,69,68,0.651,1.87,4.38,0.427,0.376,0.051
1627741,Buddy Hield,1610612758,SAC,G,24.0,81,80,0.548,1.67,4.31,0.387,0.371,0.015
1627746,Skal Labissiere,1610612758,SAC,F-C,21.0,30,29,0.432,1.27,4.1,0.309,0.36,-0.051
203463,Ben McLemore,1610612758,SAC,G,24.0,59,55,0.614,1.49,4.05,0.368,0.37,-0.002
204038,Langston Galloway,1610612758,SAC,G,25.0,72,71,0.609,1.33,3.79,0.352,0.37,-0.018
200770,Jordan Farmar,1610612758,SAC,G,30.0,2,2,0.7,1.5,3.5,0.429,0.378,0.05
201229,Anthony Tolliver,1610612758,SAC,F,32.0,64,62,0.434,1.31,3.48,0.377,0.364,0.013
201936,Tyreke Evans,1610612758,SAC,G-F,27.0,40,39,0.551,1.38,3.4,0.404,0.364,0.04
1626161,Willie Cauley-Stein,1610612758,SAC,C,23.0,75,65,0.421,1.23,3.32,0.369,0.375,-0.005
201585,Kosta Koufos,1610612758,SAC,C,28.0,71,58,0.306,1.03,2.46,0.417,0.384,0.033
1627781,Malachi Richardson,1610612758,SAC,G,21.0,20,18,0.69,0.9,2.45,0.367,0.368,0.0
1627834,Georgios Papagiannis,1610612758,SAC,C,19.0,21,17,0.307,0.81,2.24,0.362,0.38,-0.018
