close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
1629655,Daniel Gafford,1610612764,WAS,F-C,22.0,5,5,0.58,4.6,9.4,0.489,0.576,-0.086
1629060,Rui Hachimura,1610612764,WAS,F,23.0,5,5,0.464,3.8,6.4,0.594,0.577,0.017
203078,Bradley Beal,1610612764,WAS,G,28.0,5,5,0.356,4.2,6.2,0.677,0.58,0.097
201577,Robin Lopez,1610612764,WAS,C,33.0,5,5,0.578,3.6,5.2,0.692,0.57,0.123
202722,Dāvis Bertāns,1610612764,WAS,F,28.0,4,4,0.429,3.0,4.5,0.667,0.57,0.097
201566,Russell Westbrook,1610612764,WAS,G,32.0,5,5,0.431,3.2,4.4,0.727,0.57,0.157
1630216,Cassius Winston,1610612764,WAS,G,23.0,1,1,0.6,2.0,3.0,0.667,0.561,0.105
1628990,Chandler Hutchison,1610612764,WAS,F-G,25.0,1,1,0.5,1.0,3.0,0.333,0.522,-0.189
202397,Ish Smith,1610612764,WAS,G,32.0,5,5,0.448,1.6,2.6,0.615,0.569,0.046
203526,Raul Neto,1610612764,WAS,G,29.0,5,4,0.286,1.4,2.0,0.7,0.548,0.152
1629067,Isaac Bonga,1610612764,WAS,G,21.0,2,1,0.667,0.5,2.0,0.25,0.51,-0.26
203458,Alex Len,1610612764,WAS,C,28.0,5,3,0.318,1.0,1.4,0.714,0.597,0.117
1630264,Anthony Gill,1610612764,WAS,F,28.0,3,2,0.25,0.67,1.0,0.667,0.576,0.091
1629726,Garrison Mathews,1610612764,WAS,G,24.0,1,1,1.0,1.0,1.0,1.0,0.535,0.465
