team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612738,Boston Celtics,BOS,82,82,0.368,11.0,29.4,0.374,0.528,0.062,1.96,4.99,0.394,0.306,9.04,24.41,0.37
1610612744,Golden State Warriors,GSW,82,82,0.353,12.45,29.39,0.424,0.579,0.083,3.32,6.91,0.48,0.27,9.13,22.48,0.406
1610612742,Dallas Mavericks,DAL,81,81,0.368,10.86,29.01,0.374,0.513,0.087,2.84,6.88,0.413,0.281,8.02,22.14,0.363
1610612745,Houston Rockets,HOU,82,82,0.349,10.6,28.68,0.369,0.545,0.017,0.51,1.4,0.365,0.332,10.09,27.28,0.37
1610612753,Orlando Magic,ORL,82,82,0.349,10.46,28.49,0.367,0.487,0.103,3.63,8.45,0.43,0.245,6.83,20.04,0.341
1610612755,Philadelphia 76ers,PHI,82,82,0.348,10.13,27.8,0.364,0.514,0.055,1.82,4.43,0.41,0.293,8.32,23.38,0.356
1610612748,Miami Heat,MIA,82,82,0.339,10.37,27.41,0.378,0.528,0.066,2.16,5.35,0.403,0.272,8.21,22.06,0.372
1610612759,San Antonio Spurs,SAS,81,81,0.344,11.58,27.4,0.423,0.558,0.117,4.19,9.3,0.45,0.227,7.4,18.1,0.409
1610612739,Cleveland Cavaliers,CLE,82,82,0.339,10.82,27.37,0.395,0.574,0.034,1.01,2.77,0.366,0.305,9.8,24.6,0.399
1610612754,Indiana Pacers,IND,81,81,0.339,10.73,26.91,0.399,0.527,0.115,3.84,9.17,0.419,0.223,6.89,17.74,0.388
1610612751,Brooklyn Nets,BKN,81,81,0.337,9.75,26.83,0.364,0.52,0.036,1.36,2.9,0.468,0.301,8.4,23.93,0.351
1610612752,New York Knicks,NYK,82,82,0.318,10.43,26.68,0.391,0.521,0.091,3.49,7.62,0.458,0.227,6.94,19.06,0.364
1610612763,Memphis Grizzlies,MEM,82,82,0.337,10.05,26.49,0.379,0.511,0.094,3.1,7.4,0.418,0.243,6.95,19.09,0.364
1610612737,Atlanta Hawks,ATL,82,82,0.332,9.77,26.22,0.373,0.51,0.075,2.56,5.95,0.43,0.256,7.21,20.27,0.356
1610612766,Charlotte Hornets,CHA,82,82,0.326,9.74,26.07,0.374,0.514,0.075,2.43,5.98,0.406,0.252,7.32,20.1,0.364
1610612740,New Orleans Pelicans,NOP,82,82,0.313,9.7,25.9,0.374,0.512,0.076,2.56,6.29,0.407,0.237,7.13,19.61,0.364
1610612764,Washington Wizards,WAS,82,82,0.312,10.48,25.65,0.408,0.552,0.08,3.12,6.62,0.471,0.231,7.35,19.02,0.387
1610612743,Denver Nuggets,DEN,81,81,0.309,10.17,25.54,0.398,0.564,0.046,1.7,3.8,0.448,0.263,8.47,21.74,0.39
1610612749,Milwaukee Bucks,MIL,82,82,0.32,9.51,24.72,0.385,0.545,0.055,1.61,4.22,0.382,0.266,7.9,20.5,0.385
1610612741,Chicago Bulls,CHI,82,82,0.298,9.27,24.54,0.378,0.5,0.093,3.26,7.66,0.425,0.205,6.01,16.88,0.356
1610612757,Portland Trail Blazers,POR,82,82,0.296,9.55,23.94,0.399,0.557,0.056,2.0,4.55,0.44,0.24,7.55,19.39,0.389
1610612758,Sacramento Kings,SAC,82,82,0.31,9.61,23.89,0.402,0.556,0.068,2.27,5.23,0.434,0.242,7.34,18.66,0.393
1610612761,Toronto Raptors,TOR,81,81,0.298,9.0,23.67,0.38,0.523,0.064,2.23,5.07,0.44,0.234,6.77,18.59,0.364
1610612760,Oklahoma City Thunder,OKC,82,82,0.289,8.29,23.62,0.351,0.484,0.059,2.02,4.87,0.416,0.229,6.27,18.76,0.334
1610612746,LA Clippers,LAC,82,82,0.295,9.37,23.6,0.397,0.547,0.067,2.3,5.39,0.428,0.228,7.06,18.21,0.388
1610612765,Detroit Pistons,DET,82,82,0.271,8.41,22.91,0.367,0.5,0.061,2.32,5.12,0.452,0.21,6.1,17.79,0.343
1610612762,Utah Jazz,UTA,82,82,0.299,8.8,22.6,0.39,0.547,0.051,1.67,3.84,0.435,0.248,7.13,18.76,0.38
1610612750,Minnesota Timberwolves,MIN,82,82,0.281,8.67,22.32,0.389,0.524,0.073,2.63,5.83,0.452,0.208,6.04,16.49,0.366
1610612756,Phoenix Suns,PHX,80,80,0.263,7.73,21.86,0.353,0.479,0.066,2.21,5.51,0.401,0.197,5.51,16.35,0.337
1610612747,Los Angeles Lakers,LAL,82,82,0.258,8.0,21.12,0.379,0.517,0.061,2.16,4.96,0.435,0.197,5.84,16.16,0.362
