player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
201166,Aaron Brooks,Aaron,1610612754,IND,32.0,2,0,2,0.0,10.0,0.278,0.167,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.25,0.0,0.154,378,407,67,407,329,51,182,59,222,295,300,307,277,353,370,291,334,234,200,422,288,327,192
2744,Al Jefferson,Al,1610612754,IND,32.0,4,2,2,0.5,3.0,0.143,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,348,333,67,185,399,222,355,82,222,295,300,307,277,1,1,291,1,234,200,422,1,327,368
101139,CJ Miles,CJ,1610612754,IND,30.0,28,15,13,0.536,85.0,0.115,0.117,0.154,0.333,0.328,0.07,0.071,0.143,0.15,0.148,0.111,0.0,0.0,0.091,0.111,0.14,0.022,0.123,127,98,286,165,128,274,261,215,56,60,252,262,186,234,229,206,1,234,179,260,130,326,255
203922,Glenn Robinson III,Glenn,1610612754,IND,23.0,17,10,7,0.588,32.0,0.118,0.188,0.143,0.333,0.214,0.069,0.098,0.2,0.241,0.235,0.1,0.125,0.0,0.0,0.0,0.3,0.115,0.141,222,175,185,114,236,267,166,230,56,140,253,235,146,118,126,222,227,234,200,1,341,236,216
201952,Jeff Teague,Jeff,1610612754,IND,29.0,37,22,15,0.595,158.0,0.162,0.105,0.158,0.208,0.213,0.272,0.233,0.04,0.162,0.137,0.612,0.1,0.222,0.12,0.333,0.208,0.233,0.16,45,22,323,110,16,190,281,211,122,144,83,115,270,228,255,7,198,127,165,361,240,115,182
202338,Kevin Seraphin,Kevin,1610612754,IND,27.0,4,2,2,0.5,11.0,0.125,0.333,0.118,0.0,0.0,0.0,0.25,0.333,0.4,0.375,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.25,348,333,67,185,316,249,34,276,222,295,300,100,86,30,41,291,1,234,200,1,168,173,85
202362,Lance Stephenson,Lance,1610612754,IND,26.0,5,1,4,0.2,25.0,0.14,0.133,0.108,0.0,0.1,0.0,0.095,0.2,0.188,0.19,0.222,0.333,0.0,0.5,0.0,0.286,0.154,0.085,333,361,116,399,264,229,237,294,222,247,300,238,146,185,185,125,375,234,28,1,330,191,309
202730,Lavoy Allen,Lavoy,1610612754,IND,28.0,9,5,4,0.556,22.0,0.039,0.077,0.057,0.0,0.0,0.0,0.0,0.667,0.0,0.222,0.0,0.0,0.0,0.333,0.0,0.3,0.0,0.051,285,265,116,145,280,387,317,371,222,295,300,307,16,353,143,291,1,234,68,1,341,327,355
101145,Monta Ellis,Monta,1610612754,IND,31.0,21,11,10,0.524,90.0,0.199,0.143,0.185,0.0,0.083,0.161,0.203,0.125,0.148,0.143,0.111,0.333,0.25,0.059,0.25,0.021,0.204,0.138,179,162,237,173,121,123,216,163,222,254,175,143,199,241,238,206,375,107,195,328,65,140,222
1626167,Myles Turner,Myles,1610612754,IND,21.0,38,22,16,0.579,146.0,0.159,0.192,0.148,0.083,0.083,0.2,0.189,0.308,0.225,0.243,0.087,0.219,0.2,0.667,0.1,0.299,0.228,0.186,35,22,340,127,28,193,161,223,207,254,131,156,98,138,123,239,319,140,13,253,340,119,155
202331,Paul George,Paul,1610612754,IND,27.0,36,21,15,0.583,150.0,0.405,0.495,0.427,0.458,0.379,0.41,0.354,0.115,0.231,0.205,0.152,0.379,0.32,0.13,0.286,0.189,0.342,0.47,56,30,323,119,24,11,11,11,32,33,29,52,209,128,160,174,398,76,150,345,203,39,10
1626176,Rakeem Christmas,Rakeem,1610612754,IND,25.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,361,1,1,432,395,355,386,222,295,300,307,277,353,370,291,1,234,200,1,1,327,368
201155,Rodney Stuckey,Rodney,1610612754,IND,31.0,7,6,1,0.857,8.0,0.19,0.2,0.2,0.0,0.5,0.0,0.286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.143,0.133,310,247,25,26,348,134,137,141,222,8,300,75,277,353,370,1,1,234,200,1,1,203,232
201152,Thaddeus Young,Thaddeus,1610612754,IND,29.0,32,20,12,0.625,105.0,0.1,0.07,0.101,0.0,0.111,0.104,0.164,0.4,0.274,0.295,0.029,0.095,0.267,0.1,0.077,0.234,0.146,0.073,87,42,264,79,85,309,325,309,222,239,223,177,64,85,78,288,194,101,175,245,272,202,324
