season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end
2021-22,1610612763,MEM,Memphis Grizzlies,42100234,2022-05-09T00:00:00,MEM @ GSW,L,48.0,8.3,11.3,9.8,43.5,11.3,9.8,9.8,31.5,0,0,0,88,3,126,52,53,10,74,93,105,81,1,2021,2022
2021-22,1610612749,MIL,Milwaukee Bucks,42100214,2022-05-09T00:00:00,MIL vs. BOS,L,48.0,12.8,9.0,9.8,39.0,8.3,3.8,12.0,36.0,0,0,0,88,3,70,83,53,26,39,12,136,119,1,2021,2022
2021-22,1610612744,GSW,Golden State Warriors,42100234,2022-05-09T00:00:00,GSW vs. MEM,W,48.0,11.3,9.8,9.8,31.5,8.3,11.3,9.8,43.5,0,0,0,1,3,91,74,53,85,39,114,105,165,1,2021,2022
2021-22,1610612738,BOS,Boston Celtics,42100214,2022-05-09T00:00:00,BOS @ MIL,W,48.0,8.3,3.8,12.0,36.0,12.8,9.0,9.8,39.0,0,0,0,1,3,126,161,34,46,92,82,105,143,1,2021,2022
2021-22,1610612755,PHI,Philadelphia 76ers,42100204,2022-05-08T00:00:00,PHI vs. MIA,W,48.0,8.3,5.3,13.5,25.5,18.8,5.3,14.3,36.0,0,0,0,1,3,126,138,22,133,155,22,154,119,1,2021,2022
2021-22,1610612756,PHX,Phoenix Suns,42100224,2022-05-08T00:00:00,PHX @ DAL,L,48.0,6.8,12.0,4.5,37.5,17.3,11.3,4.5,24.0,0,0,0,88,3,146,46,139,33,144,114,23,21,1,2021,2022
2021-22,1610612748,MIA,Miami Heat,42100204,2022-05-08T00:00:00,MIA @ PHI,L,48.0,18.8,5.3,14.3,36.0,8.3,5.3,13.5,25.5,0,0,0,88,3,15,138,17,46,39,22,146,32,1,2021,2022
2021-22,1610612742,DAL,Dallas Mavericks,42100224,2022-05-08T00:00:00,DAL vs. PHX,W,48.0,17.3,11.3,4.5,24.0,6.8,12.0,4.5,37.5,0,0,0,1,3,25,52,139,144,22,124,23,130,1,2021,2022
2021-22,1610612749,MIL,Milwaukee Bucks,42100213,2022-05-07T00:00:00,MIL vs. BOS,W,48.0,8.3,8.3,15.8,39.0,8.3,7.5,8.3,24.0,0,0,0,1,3,126,94,7,26,39,57,82,21,1,2021,2022
2021-22,1610612744,GSW,Golden State Warriors,42100233,2022-05-07T00:00:00,GSW vs. MEM,W,48.0,12.0,8.3,11.3,46.5,17.3,6.0,15.0,33.0,0,0,0,1,3,84,94,40,2,144,38,159,91,1,2021,2022
2021-22,1610612763,MEM,Memphis Grizzlies,42100233,2022-05-07T00:00:00,MEM @ GSW,L,48.0,17.3,6.0,15.0,33.0,12.0,8.3,11.3,46.5,0,0,0,88,3,25,129,12,72,85,67,126,170,1,2021,2022
2021-22,1610612738,BOS,Boston Celtics,42100213,2022-05-07T00:00:00,BOS @ MIL,L,48.0,8.3,7.5,8.3,24.0,8.3,8.3,15.8,39.0,0,0,0,88,3,126,109,85,144,39,67,164,143,1,2021,2022
2021-22,1610612742,DAL,Dallas Mavericks,42100223,2022-05-06T00:00:00,DAL vs. PHX,W,48.0,16.5,12.0,4.5,37.5,11.3,7.5,5.3,24.0,0,0,0,1,3,32,46,139,33,74,57,37,21,1,2021,2022
2021-22,1610612748,MIA,Miami Heat,42100203,2022-05-06T00:00:00,MIA @ PHI,L,48.0,14.3,11.3,4.5,21.0,12.8,5.3,14.3,21.0,0,0,0,88,3,53,52,139,161,92,22,154,10,1,2021,2022
2021-22,1610612755,PHI,Philadelphia 76ers,42100203,2022-05-06T00:00:00,PHI vs. MIA,W,48.0,12.8,5.3,14.3,21.0,14.3,11.3,4.5,21.0,0,0,0,1,3,70,138,17,161,113,114,23,10,1,2021,2022
2021-22,1610612756,PHX,Phoenix Suns,42100223,2022-05-06T00:00:00,PHX @ DAL,L,48.0,11.3,7.5,5.3,24.0,16.5,12.0,4.5,37.5,0,0,0,88,3,91,109,132,144,137,124,23,130,1,2021,2022
2021-22,1610612742,DAL,Dallas Mavericks,42100222,2022-05-04T00:00:00,DAL @ PHX,L,48.0,15.8,12.0,3.8,24.0,15.8,9.8,3.8,37.5,0,0,0,88,3,39,46,153,144,129,93,13,130,1,2021,2022
2021-22,1610612756,PHX,Phoenix Suns,42100222,2022-05-04T00:00:00,PHX vs. DAL,W,48.0,15.8,9.8,3.8,37.5,15.8,12.0,3.8,24.0,0,0,0,1,3,39,74,153,33,129,124,13,21,1,2021,2022
2021-22,1610612748,MIA,Miami Heat,42100202,2022-05-04T00:00:00,MIA vs. PHI,W,48.0,9.0,15.8,6.0,31.5,13.5,9.0,11.3,40.5,0,0,0,1,3,118,16,119,85,106,82,126,150,1,2021,2022
2021-22,1610612755,PHI,Philadelphia 76ers,42100202,2022-05-04T00:00:00,PHI @ MIA,L,48.0,13.5,9.0,11.3,40.5,9.0,15.8,6.0,31.5,0,0,0,88,3,63,83,40,19,50,156,44,81,1,2021,2022
2021-22,1610612763,MEM,Memphis Grizzlies,42100232,2022-05-03T00:00:00,MEM vs. GSW,W,48.0,11.3,7.5,13.5,31.5,9.0,15.0,7.5,45.0,0,0,0,1,3,91,109,22,85,50,150,68,166,1,2021,2022
2021-22,1610612738,BOS,Boston Celtics,42100212,2022-05-03T00:00:00,BOS vs. MIL,W,48.0,18.0,6.8,4.5,18.0,12.8,6.8,4.5,40.5,0,0,0,1,3,22,119,139,171,92,48,23,150,1,2021,2022
2021-22,1610612744,GSW,Golden State Warriors,42100232,2022-05-03T00:00:00,GSW @ MEM,L,48.0,9.0,15.0,7.5,45.0,11.3,7.5,13.5,31.5,0,0,0,88,3,118,20,94,6,74,57,146,81,1,2021,2022
2021-22,1610612749,MIL,Milwaukee Bucks,42100212,2022-05-03T00:00:00,MIL @ BOS,L,48.0,12.8,6.8,4.5,40.5,18.0,6.8,4.5,18.0,0,0,0,88,3,70,119,139,19,151,48,23,2,1,2021,2022
2021-22,1610612756,PHX,Phoenix Suns,42100221,2022-05-02T00:00:00,PHX vs. DAL,W,48.0,7.5,6.8,8.3,28.5,9.8,8.3,9.0,33.0,0,0,0,1,3,137,119,85,107,58,67,92,91,1,2021,2022
2021-22,1610612748,MIA,Miami Heat,42100201,2022-05-02T00:00:00,MIA vs. PHI,W,48.0,16.5,13.5,9.8,39.0,6.8,10.5,7.5,34.5,0,0,0,1,3,32,31,53,26,22,102,68,104,1,2021,2022
2021-22,1610612742,DAL,Dallas Mavericks,42100221,2022-05-02T00:00:00,DAL @ PHX,L,48.0,9.8,8.3,9.0,33.0,7.5,6.8,8.3,28.5,0,0,0,88,3,109,94,71,72,31,48,82,56,1,2021,2022
2021-22,1610612755,PHI,Philadelphia 76ers,42100201,2022-05-02T00:00:00,PHI @ MIA,L,48.0,6.8,10.5,7.5,34.5,16.5,13.5,9.8,39.0,0,0,0,88,3,146,63,94,57,137,136,105,143,1,2021,2022
2021-22,1610612744,GSW,Golden State Warriors,42100231,2022-05-01T00:00:00,GSW @ MEM,W,48.0,18.0,19.5,13.5,42.0,19.5,16.5,12.8,33.0,0,0,0,1,3,22,2,22,11,161,160,142,91,1,2021,2022
2021-22,1610612749,MIL,Milwaukee Bucks,42100211,2022-05-01T00:00:00,MIL @ BOS,W,48.0,20.3,14.3,21.0,25.5,4.5,10.5,6.0,15.0,0,0,0,1,3,11,26,2,133,4,102,44,1,1,2021,2022
2021-22,1610612738,BOS,Boston Celtics,42100211,2022-05-01T00:00:00,BOS vs. MIL,L,48.0,4.5,10.5,6.0,15.0,20.3,14.3,21.0,25.5,0,0,0,88,3,167,63,119,174,163,145,173,32,1,2021,2022
2021-22,1610612763,MEM,Memphis Grizzlies,42100231,2022-05-01T00:00:00,MEM vs. GSW,L,48.0,19.5,16.5,12.8,33.0,18.0,19.5,13.5,42.0,0,0,0,88,3,13,13,30,72,151,169,146,157,1,2021,2022
2021-22,1610612763,MEM,Memphis Grizzlies,42100156,2022-04-29T00:00:00,MEM @ MIN,W,48.0,12.0,9.8,9.8,34.5,15.0,5.3,8.3,34.5,0,0,0,1,3,84,74,53,57,123,22,82,104,1,2021,2022
2021-22,1610612750,MIN,Minnesota Timberwolves,42100156,2022-04-29T00:00:00,MIN vs. MEM,L,48.0,15.0,5.3,8.3,34.5,12.0,9.8,9.8,34.5,0,0,0,88,3,47,138,85,57,85,93,105,104,1,2021,2022
2021-22,1610612761,TOR,Toronto Raptors,42100136,2022-04-28T00:00:00,TOR vs. PHI,L,48.0,9.0,17.3,3.8,28.5,12.8,12.8,15.8,39.0,0,0,0,88,3,118,9,153,107,92,130,164,143,1,2021,2022
2021-22,1610612742,DAL,Dallas Mavericks,42100176,2022-04-28T00:00:00,DAL @ UTA,W,48.0,13.5,2.3,4.5,27.0,9.8,10.5,6.8,40.5,0,0,0,1,3,63,170,139,120,58,102,57,150,1,2021,2022
2021-22,1610612740,NOP,New Orleans Pelicans,42100146,2022-04-28T00:00:00,NOP vs. PHX,L,48.0,14.3,12.0,15.0,45.0,18.8,3.0,5.3,30.0,0,0,0,88,3,53,46,12,6,155,6,37,70,1,2021,2022
2021-22,1610612755,PHI,Philadelphia 76ers,42100136,2022-04-28T00:00:00,PHI @ TOR,W,48.0,12.8,12.8,15.8,39.0,9.0,17.3,3.8,28.5,0,0,0,1,3,70,40,7,26,50,163,13,56,1,2021,2022
2021-22,1610612756,PHX,Phoenix Suns,42100146,2022-04-28T00:00:00,PHX @ NOP,W,48.0,18.8,3.0,5.3,30.0,14.3,12.0,15.0,45.0,0,0,0,1,3,15,164,132,95,113,124,159,166,1,2021,2022
2021-22,1610612762,UTA,Utah Jazz,42100176,2022-04-28T00:00:00,UTA vs. DAL,L,48.0,9.8,10.5,6.8,40.5,13.5,2.3,4.5,27.0,0,0,0,88,3,109,63,108,19,106,3,23,44,1,2021,2022
2021-22,1610612744,GSW,Golden State Warriors,42100165,2022-04-27T00:00:00,GSW vs. DEN,W,48.0,5.3,6.8,3.8,30.0,5.3,13.5,9.8,39.0,0,0,0,1,3,159,119,153,95,9,136,105,143,1,2021,2022
2021-22,1610612743,DEN,Denver Nuggets,42100165,2022-04-27T00:00:00,DEN @ GSW,L,48.0,5.3,13.5,9.8,39.0,5.3,6.8,3.8,30.0,0,0,0,88,3,159,31,53,26,9,48,13,70,1,2021,2022
2021-22,1610612749,MIL,Milwaukee Bucks,42100125,2022-04-27T00:00:00,MIL vs. CHI,W,48.0,19.5,7.5,13.5,40.5,9.0,5.3,9.8,22.5,0,0,0,1,3,13,109,22,19,50,22,105,15,1,2021,2022
2021-22,1610612741,CHI,Chicago Bulls,42100125,2022-04-27T00:00:00,CHI @ MIL,L,48.0,9.0,5.3,9.8,22.5,19.5,7.5,13.5,40.5,0,0,0,88,3,118,138,53,155,161,57,146,150,1,2021,2022
2021-22,1610612740,NOP,New Orleans Pelicans,42100145,2022-04-26T00:00:00,NOP @ PHX,L,48.0,9.0,11.3,3.0,30.0,17.3,4.5,7.5,34.5,0,0,0,88,3,118,52,163,95,144,15,68,104,1,2021,2022
2021-22,1610612748,MIA,Miami Heat,42100105,2022-04-26T00:00:00,MIA vs. ATL,W,48.0,10.5,13.5,4.5,40.5,15.0,9.8,7.5,21.0,0,0,0,1,3,102,31,139,19,123,93,68,10,1,2021,2022
2021-22,1610612756,PHX,Phoenix Suns,42100145,2022-04-26T00:00:00,PHX vs. NOP,W,48.0,17.3,4.5,7.5,34.5,9.0,11.3,3.0,30.0,0,0,0,1,3,25,154,94,57,50,114,9,70,1,2021,2022
2021-22,1610612737,ATL,Atlanta Hawks,42100105,2022-04-26T00:00:00,ATL @ MIA,L,48.0,15.0,9.8,7.5,21.0,10.5,13.5,4.5,40.5,0,0,0,88,3,47,74,94,161,67,136,23,150,1,2021,2022
2021-22,1610612750,MIN,Minnesota Timberwolves,42100155,2022-04-26T00:00:00,MIN @ MEM,L,48.0,12.8,4.5,7.5,28.5,17.3,17.3,14.3,46.5,0,0,0,88,3,70,154,94,107,144,163,154,170,1,2021,2022
2021-22,1610612763,MEM,Memphis Grizzlies,42100155,2022-04-26T00:00:00,MEM vs. MIN,W,48.0,17.3,17.3,14.3,46.5,12.8,4.5,7.5,28.5,0,0,0,1,3,25,9,17,2,92,15,68,56,1,2021,2022
2021-22,1610612738,BOS,Boston Celtics,42100114,2022-04-25T00:00:00,BOS @ BKN,W,48.0,12.0,12.8,10.5,33.0,13.5,13.5,12.8,24.0,0,0,0,1,3,84,40,50,72,106,136,142,21,1,2021,2022
2021-22,1610612762,UTA,Utah Jazz,42100175,2022-04-25T00:00:00,UTA @ DAL,L,48.0,5.3,6.0,5.3,33.0,15.8,10.5,6.0,34.5,0,0,0,88,3,159,129,132,72,129,102,44,104,1,2021,2022
2021-22,1610612761,TOR,Toronto Raptors,42100135,2022-04-25T00:00:00,TOR @ PHI,W,48.0,15.0,3.0,18.0,42.0,6.8,8.3,12.0,27.0,0,0,0,1,3,47,164,4,11,22,67,136,44,1,2021,2022
2021-22,1610612755,PHI,Philadelphia 76ers,42100135,2022-04-25T00:00:00,PHI vs. TOR,L,48.0,6.8,8.3,12.0,27.0,15.0,3.0,18.0,42.0,0,0,0,88,3,146,94,34,120,123,6,171,157,1,2021,2022
2021-22,1610612742,DAL,Dallas Mavericks,42100175,2022-04-25T00:00:00,DAL vs. UTA,W,48.0,15.8,10.5,6.0,34.5,5.3,6.0,5.3,33.0,0,0,0,1,3,39,63,119,57,9,38,37,91,1,2021,2022
