close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203458,Alex Len,1610612756,PHX,C,24.0,75,75,1.0,392,843,0.465,0.476,-0.011
1626164,Devin Booker,1610612756,PHX,G,20.0,76,76,1.0,370,822,0.45,0.445,0.005
202339,Eric Bledsoe,1610612756,PHX,G,27.0,64,64,1.0,362,724,0.5,0.448,0.052
1627737,Marquese Chriss,1610612756,PHX,F,19.0,80,80,1.0,333,657,0.507,0.466,0.041
201162,Jared Dudley,1610612756,PHX,F,31.0,64,64,1.0,243,552,0.44,0.461,-0.021
2199,Tyson Chandler,1610612756,PHX,C,34.0,45,45,1.0,258,517,0.499,0.487,0.012
203933,T.J. Warren,1610612756,PHX,F,23.0,63,63,1.0,223,513,0.435,0.453,-0.019
202688,Brandon Knight,1610612756,PHX,G,25.0,53,53,1.0,169,374,0.452,0.442,0.01
1626210,Alan Williams,1610612756,PHX,F-C,24.0,40,40,1.0,165,373,0.442,0.472,-0.03
1627755,Tyler Ulis,1610612756,PHX,G,21.0,54,54,1.0,143,298,0.48,0.441,0.039
1627733,Dragan Bender,1610612756,PHX,F,19.0,39,39,1.0,117,253,0.462,0.458,0.005
2571,Leandro Barbosa,1610612756,PHX,G,34.0,58,58,1.0,99,205,0.483,0.44,0.043
1627884,Derrick Jones Jr.,1610612756,PHX,F,20.0,29,29,1.0,80,187,0.428,0.447,-0.019
101179,Ronnie Price,1610612756,PHX,G,34.0,10,10,1.0,14,30,0.467,0.429,0.038
204067,Jarell Eddie,1610612756,PHX,G-F,25.0,5,5,1.0,12,25,0.48,0.437,0.043
202407,Elijah Millsap,1610612756,PHX,G-F,29.0,2,2,1.0,4,9,0.444,0.441,0.003
203098,John Jenkins,1610612756,PHX,G,26.0,3,3,1.0,3,4,0.75,0.412,0.338
