close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203994,Jusuf Nurkić,1610612757,POR,C,25.0,5,5,0.806,8.6,15.0,0.573,0.589,-0.016
202355,Hassan Whiteside,1610612757,POR,C,31.0,5,5,0.918,5.4,9.0,0.6,0.592,0.008
203081,Damian Lillard,1610612757,POR,G,29.0,4,4,0.56,3.5,7.0,0.5,0.554,-0.054
1629018,Gary Trent Jr.,1610612757,POR,G-F,21.0,5,5,0.623,3.8,6.6,0.576,0.573,0.002
1629117,Wenyen Gabriel,1610612757,POR,F,23.0,4,4,0.694,3.0,6.25,0.48,0.585,-0.105
2546,Carmelo Anthony,1610612757,POR,F,36.0,5,5,0.558,3.0,5.8,0.517,0.564,-0.046
203468,CJ McCollum,1610612757,POR,G,28.0,5,5,0.406,3.4,5.2,0.654,0.542,0.112
1626209,Mario Hezonja,1610612757,POR,F-G,25.0,4,4,0.625,3.0,5.0,0.6,0.559,0.041
1629014,Anfernee Simons,1610612757,POR,G,21.0,4,3,0.519,2.5,3.5,0.714,0.572,0.142
1629658,Jaylen Hoard,1610612757,POR,F,21.0,3,3,0.563,1.0,3.0,0.333,0.544,-0.211
1629121,Jaylen Adams,1610612757,POR,G,24.0,2,2,0.4,1.0,1.0,1.0,0.467,0.533
