close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1628380,Zach Collins,1610612757,POR,F-C,22.0,11,11,0.47,2.82,7.09,0.397,0.372,0.025
203994,Jusuf Nurkić,1610612757,POR,C,25.0,8,8,0.424,3.0,7.0,0.429,0.379,0.05
203468,CJ McCollum,1610612757,POR,G,28.0,69,68,0.437,2.3,6.3,0.366,0.37,-0.005
202355,Hassan Whiteside,1610612757,POR,C,31.0,66,64,0.332,2.5,6.02,0.416,0.37,0.045
203081,Damian Lillard,1610612757,POR,G,29.0,65,65,0.466,2.03,5.65,0.36,0.37,-0.01
2546,Carmelo Anthony,1610612757,POR,F,36.0,57,57,0.556,2.26,5.65,0.401,0.372,0.029
2772,Trevor Ariza,1610612757,POR,F,35.0,52,49,0.479,1.48,4.35,0.341,0.37,-0.029
1629014,Anfernee Simons,1610612757,POR,G,21.0,69,63,0.456,1.57,3.91,0.4,0.376,0.024
1629018,Gary Trent Jr.,1610612757,POR,G-F,21.0,59,53,0.486,1.39,3.36,0.414,0.37,0.045
1626209,Mario Hezonja,1610612757,POR,F-G,25.0,52,49,0.466,1.17,3.29,0.357,0.367,-0.01
203918,Rodney Hood,1610612757,POR,G-F,27.0,21,19,0.364,1.1,3.24,0.338,0.366,-0.027
1629642,Nassir Little,1610612757,POR,F-G,20.0,44,37,0.443,1.0,2.48,0.404,0.371,0.033
1628403,Caleb Swanigan,1610612757,POR,F,23.0,24,20,0.375,0.88,2.25,0.389,0.374,0.015
1629117,Wenyen Gabriel,1610612757,POR,F,23.0,22,18,0.447,0.91,1.73,0.526,0.371,0.155
1629650,Moses Brown,1610612757,POR,C,20.0,7,5,0.429,0.57,1.29,0.444,0.347,0.098
1629658,Jaylen Hoard,1610612757,POR,F,21.0,10,6,0.286,0.3,0.8,0.375,0.361,0.014
