SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,AVAILABLE_FLAG
2022-23,1610612748,MIA,Miami Heat,0042200405,2023-06-12T00:00:00,MIA @ DEN,L,50.5,10.5,20.0,12.6,46.3,12.6,12.6,20.0,63.2,0,0,0,85,9,132,19,97,97,48,73,147,160,1
2022-23,1610612743,DEN,Denver Nuggets,0042200405,2023-06-12T00:00:00,DEN vs. MIA,W,50.0,12.5,12.5,19.8,62.5,10.4,19.8,12.5,45.8,0,0,0,1,9,121,96,22,8,34,148,70,65,1
2022-23,1610612748,MIA,Miami Heat,0042200404,2023-06-09T00:00:00,MIA vs. DEN,L,52.7,8.8,9.9,15.4,50.5,18.7,6.6,13.2,52.7,0,0,0,85,9,145,125,67,59,118,15,76,128,1
2022-23,1610612743,DEN,Denver Nuggets,0042200404,2023-06-09T00:00:00,DEN @ MIA,W,52.7,18.7,6.6,13.2,52.7,8.8,9.9,15.4,50.5,0,0,0,1,9,52,154,93,38,24,45,103,108,1
2022-23,1610612748,MIA,Miami Heat,0042200403,2023-06-07T00:00:00,MIA vs. DEN,L,52.2,18.5,7.6,12.0,37.0,8.7,15.2,12.0,65.2,0,0,0,85,9,53,141,103,154,22,103,66,164,1
2022-23,1610612743,DEN,Denver Nuggets,0042200403,2023-06-07T00:00:00,DEN @ MIA,W,51.6,8.6,15.1,11.8,64.5,18.3,7.5,11.8,36.6,0,0,0,1,9,147,67,105,5,113,26,63,12,1
2022-23,1610612748,MIA,Miami Heat,0042200402,2023-06-04T00:00:00,MIA @ DEN,W,55.8,22.1,12.8,5.8,39.5,26.7,17.4,20.9,58.1,0,0,0,1,9,25,91,156,141,156,124,151,151,1
2022-23,1610612743,DEN,Denver Nuggets,0042200402,2023-06-04T00:00:00,DEN vs. MIA,L,55.2,26.4,17.2,20.7,57.5,21.8,12.6,5.7,39.1,0,0,0,85,9,13,45,18,19,142,76,13,28,1
2022-23,1610612743,DEN,Denver Nuggets,0042200401,2023-06-01T00:00:00,DEN vs. MIA,W,51.6,14.0,7.5,9.7,49.5,9.7,8.6,4.3,40.9,0,0,0,1,9,99,142,127,71,29,36,9,36,1
2022-23,1610612748,MIA,Miami Heat,0042200401,2023-06-01T00:00:00,MIA @ DEN,L,51.6,9.7,8.6,4.3,40.9,14.0,7.5,9.7,49.5,0,0,0,85,9,140,133,160,132,70,26,42,97,1
2022-23,1610612738,BOS,Boston Celtics,0042200307,2023-05-29T00:00:00,BOS vs. MIA,L,52.2,22.8,14.1,8.7,45.7,20.7,17.4,18.5,41.3,0,0,0,85,9,23,75,134,103,129,123,136,41,1
2022-23,1610612748,MIA,Miami Heat,0042200307,2023-05-29T00:00:00,MIA @ BOS,W,51.6,20.4,17.2,18.3,40.9,22.6,14.0,8.6,45.2,0,0,0,1,9,42,46,36,132,145,91,35,61,1
2022-23,1610612738,BOS,Boston Celtics,0042200306,2023-05-27T00:00:00,BOS @ MIA,W,53.3,6.7,17.8,13.3,46.7,12.2,13.3,4.4,35.6,0,0,0,1,9,161,38,88,94,46,84,10,10,1
2022-23,1610612748,MIA,Miami Heat,0042200306,2023-05-27T00:00:00,MIA vs. BOS,L,53.3,12.2,13.3,4.4,35.6,6.7,17.8,13.3,46.7,0,0,0,85,9,122,84,159,159,8,127,82,75,1
2022-23,1610612738,BOS,Boston Celtics,0042200305,2023-05-25T00:00:00,BOS vs. MIA,W,54.5,30.7,19.3,13.6,47.7,21.6,8.0,18.2,59.1,0,0,0,1,9,5,24,83,84,139,32,133,152,1
2022-23,1610612748,MIA,Miami Heat,0042200305,2023-05-25T00:00:00,MIA @ BOS,L,55.2,21.8,8.0,18.4,59.8,31.0,19.5,13.8,48.3,0,0,0,85,9,28,137,33,14,165,146,88,88,1
2022-23,1610612738,BOS,Boston Celtics,0042200304,2023-05-23T00:00:00,BOS @ MIA,W,50.5,28.4,15.8,18.9,42.1,14.7,17.9,10.5,48.4,0,0,0,1,9,8,57,28,122,82,130,48,90,1
2022-23,1610612748,MIA,Miami Heat,0042200304,2023-05-23T00:00:00,MIA vs. BOS,L,51.1,14.9,18.1,10.6,48.9,28.7,16.0,19.1,42.6,0,0,0,85,9,84,36,118,77,161,110,141,49,1
2022-23,1610612743,DEN,Denver Nuggets,0042200314,2023-05-22T00:00:00,DEN @ LAL,W,53.9,7.9,16.9,10.1,53.9,19.1,18.0,12.4,69.7,0,0,0,1,9,156,51,122,31,120,131,67,166,1
2022-23,1610612747,LAL,Los Angeles Lakers,0042200314,2023-05-22T00:00:00,LAL vs. DEN,L,53.3,18.9,17.8,12.2,68.9,7.8,16.7,10.0,53.3,0,0,0,85,9,49,38,102,3,13,116,46,134,1
2022-23,1610612748,MIA,Miami Heat,0042200303,2023-05-21T00:00:00,MIA vs. BOS,W,49.0,18.4,4.1,13.3,42.9,16.3,19.4,13.3,53.1,0,0,0,1,9,56,165,90,117,97,143,79,131,1
2022-23,1610612738,BOS,Boston Celtics,0042200303,2023-05-21T00:00:00,BOS @ MIA,L,48.5,16.2,19.2,13.1,52.5,18.2,4.0,13.1,42.4,0,0,0,85,9,73,26,94,42,109,4,75,48,1
2022-23,1610612743,DEN,Denver Nuggets,0042200313,2023-05-20T00:00:00,DEN @ LAL,W,49.5,13.4,9.3,19.6,39.2,8.2,18.6,15.5,53.6,0,0,0,1,9,106,128,23,143,17,138,105,137,1
2022-23,1610612747,LAL,Los Angeles Lakers,0042200313,2023-05-20T00:00:00,LAL vs. DEN,L,49.5,8.2,18.6,15.5,53.6,13.4,9.3,19.6,39.2,0,0,0,85,9,151,29,64,34,62,41,145,29,1
2022-23,1610612748,MIA,Miami Heat,0042200302,2023-05-19T00:00:00,MIA @ BOS,W,50.0,20.8,16.7,4.2,50.0,17.7,12.5,15.6,50.0,0,0,0,1,9,37,53,161,64,106,71,107,101,1
2022-23,1610612738,BOS,Boston Celtics,0042200302,2023-05-19T00:00:00,BOS vs. MIA,L,50.0,17.7,12.5,15.6,50.0,20.8,16.7,4.2,50.0,0,0,0,85,9,64,96,60,64,130,116,8,101,1
2022-23,1610612747,LAL,Los Angeles Lakers,0042200312,2023-05-18T00:00:00,LAL @ DEN,L,47.1,20.6,5.9,20.6,47.1,12.7,6.9,21.6,45.1,0,0,0,85,9,41,157,19,88,52,16,155,60,1
