season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away
2018-19,1610612744,GSW,Golden State Warriors,41800144,2019-04-21,GSW @ LAC,W,48.0,42,89,0.472,12,31,0.387,17,19,0.895,11,38,49,27,13.0,5,2,4,27,21,113,8.0,1,1,1,1,9,33,54,51,61,93,56,102,133,20,56,38,38,29,63,116,132,54,146,97,54,44,1,2018,2019,False,LAC,GSW
2018-19,1610612760,OKC,Oklahoma City Thunder,41800164,2019-04-21,OKC vs. POR,L,48.0,33,88,0.375,15,40,0.375,17,22,0.773,6,38,44,23,14.0,7,4,8,22,22,98,-13.0,1,83,83,83,9,140,68,144,18,26,66,102,108,90,146,38,82,72,87,72,84,141,69,71,128,132,1,2018,2019,True,OKC,POR
2018-19,1610612738,BOS,Boston Celtics,41800134,2019-04-21,BOS @ IND,W,48.0,36,78,0.462,11,28,0.393,27,34,0.794,7,36,43,18,17.0,7,1,2,23,25,110,4.0,1,1,1,1,9,103,146,66,79,117,48,14,11,77,121,59,90,136,129,72,155,11,95,29,68,66,1,2018,2019,False,IND,BOS
2018-19,1610612761,TOR,Toronto Raptors,41800114,2019-04-21,TOR @ ORL,W,48.0,40,75,0.533,11,28,0.393,16,18,0.889,7,38,45,23,14.0,11,6,2,20,19,107,22.0,1,1,1,1,9,56,158,9,79,117,48,117,137,23,121,38,68,72,87,11,38,11,36,130,84,9,1,2018,2019,False,ORL,TOR
2018-19,1610612746,LAC,LA Clippers,41800144,2019-04-21,LAC vs. GSW,L,48.0,34,80,0.425,13,31,0.419,24,32,0.75,4,29,33,22,10.0,8,4,2,21,27,105,-8.0,1,83,83,83,9,130,134,98,46,93,32,30,18,103,160,135,162,84,25,51,84,11,48,12,88,116,1,2018,2019,True,LAC,GSW
2018-19,1610612757,POR,Portland Trail Blazers,41800164,2019-04-21,POR @ OKC,W,48.0,37,90,0.411,15,35,0.429,22,23,0.957,8,41,49,16,13.0,10,8,4,22,22,111,13.0,1,1,1,1,9,91,43,111,18,59,20,53,96,2,101,25,38,154,63,17,17,54,69,71,64,31,1,2018,2019,False,OKC,POR
2018-19,1610612753,ORL,Orlando Magic,41800114,2019-04-21,ORL vs. TOR,L,48.0,34,81,0.42,7,33,0.212,10,13,0.769,7,27,34,20,17.0,7,2,6,19,20,85,-22.0,1,83,83,83,9,130,124,102,140,75,154,150,154,93,121,148,158,109,129,72,132,109,25,118,161,151,1,2018,2019,True,ORL,TOR
2018-19,1610612754,IND,Indiana Pacers,41800134,2019-04-21,IND vs. BOS,L,48.0,36,88,0.409,10,28,0.357,24,28,0.857,11,32,43,18,12.0,5,2,1,25,23,106,-4.0,1,83,83,83,9,103,68,114,103,117,74,30,48,40,56,103,90,136,50,116,132,1,133,51,86,91,1,2018,2019,True,IND,BOS
2018-19,1610612749,MIL,Milwaukee Bucks,41800103,2019-04-20,MIL @ DET,W,48.0,42,86,0.488,14,38,0.368,21,24,0.875,13,38,51,24,16.0,5,6,6,22,24,119,16.0,1,1,1,1,9,33,81,33,36,37,70,64,82,31,26,38,29,63,114,116,38,109,69,33,30,26,1,2018,2019,False,DET,MIL
2018-19,1610612743,DEN,Denver Nuggets,41800154,2019-04-20,DEN @ SAS,W,48.0,40,89,0.449,15,31,0.484,22,24,0.917,11,34,45,25,8.0,4,2,4,22,22,117,14.0,1,1,1,1,9,56,54,77,18,93,4,53,82,13,56,80,68,48,14,135,132,54,69,71,39,29,1,2018,2019,False,SAS,DEN
2018-19,1610612762,UTA,Utah Jazz,41800173,2019-04-20,UTA vs. HOU,L,48.0,32,77,0.416,12,41,0.293,25,38,0.658,7,41,48,21,14.0,9,11,4,22,25,101,-3.0,1,83,83,83,9,148,150,110,61,19,125,21,6,148,121,25,47,99,87,29,3,54,69,29,110,86,1,2018,2019,True,UTA,HOU
2018-19,1610612765,DET,Detroit Pistons,41800103,2019-04-20,DET vs. MIL,L,48.0,37,96,0.385,11,36,0.306,18,24,0.75,15,29,44,21,9.0,9,6,6,24,22,103,-16.0,1,83,83,83,9,91,15,138,79,51,118,88,82,103,16,135,82,99,20,29,38,109,115,71,103,137,1,2018,2019,True,DET,MIL
2018-19,1610612751,BKN,Brooklyn Nets,41800124,2019-04-20,BKN vs. PHI,L,48.0,36,90,0.4,12,38,0.316,24,31,0.774,12,29,41,23,14.0,10,4,8,26,24,108,-4.0,1,83,83,83,9,103,43,120,61,37,105,30,25,89,40,135,116,72,87,17,84,141,137,33,76,91,1,2018,2019,True,BKN,PHI
2018-19,1610612759,SAS,San Antonio Spurs,41800154,2019-04-20,SAS vs. DEN,L,48.0,37,79,0.468,5,17,0.294,24,32,0.75,11,35,46,23,10.0,4,4,2,22,22,103,-14.0,1,83,83,83,9,91,139,57,157,163,124,30,18,103,56,70,61,72,25,135,84,11,69,71,103,135,1,2018,2019,True,SAS,DEN
2018-19,1610612745,HOU,Houston Rockets,41800173,2019-04-20,HOU @ UTA,W,48.0,33,86,0.384,15,45,0.333,23,34,0.676,9,43,52,19,13.0,11,4,11,25,22,104,3.0,1,1,1,1,9,140,81,139,18,6,90,43,11,140,87,15,25,121,63,11,84,157,133,71,94,75,1,2018,2019,False,UTA,HOU
2018-19,1610612755,PHI,Philadelphia 76ers,41800124,2019-04-20,PHI @ BKN,W,48.0,44,88,0.5,8,26,0.308,16,21,0.762,12,44,56,25,21.0,6,8,4,24,26,112,4.0,1,1,1,1,9,20,68,25,130,141,115,117,116,97,40,13,8,48,160,88,17,54,115,20,58,66,1,2018,2019,False,BKN,PHI
2018-19,1610612761,TOR,Toronto Raptors,41800113,2019-04-19,TOR @ ORL,W,48.0,39,87,0.448,11,28,0.393,9,10,0.9,8,35,43,26,13.0,9,3,5,23,17,98,5.0,1,1,1,1,9,65,76,79,79,117,48,152,159,17,101,70,90,39,63,29,112,82,95,149,128,57,1,2018,2019,False,ORL,TOR
2018-19,1610612760,OKC,Oklahoma City Thunder,41800163,2019-04-19,OKC vs. POR,W,48.0,37,77,0.481,15,29,0.517,31,39,0.795,8,29,37,27,15.0,6,5,1,24,33,120,12.0,1,1,1,1,9,91,150,43,18,109,1,2,4,76,101,135,144,29,104,88,57,1,115,1,26,34,1,2018,2019,True,OKC,POR
2018-19,1610612754,IND,Indiana Pacers,41800133,2019-04-19,IND vs. BOS,L,48.0,34,81,0.42,11,30,0.367,17,23,0.739,8,32,40,20,11.0,9,4,4,19,19,96,-8.0,1,83,83,83,9,130,124,102,79,104,71,102,96,113,101,103,126,109,36,29,84,54,25,130,133,116,1,2018,2019,True,IND,BOS
2018-19,1610612738,BOS,Boston Celtics,41800133,2019-04-19,BOS @ IND,W,48.0,38,81,0.469,15,34,0.441,13,22,0.591,9,36,45,23,13.0,4,4,4,19,19,104,8.0,1,1,1,1,9,78,124,55,18,67,15,140,108,160,87,59,68,72,63,135,84,54,25,130,94,44,1,2018,2019,False,IND,BOS
2018-19,1610612757,POR,Portland Trail Blazers,41800163,2019-04-19,POR @ OKC,L,48.0,39,83,0.47,12,31,0.387,18,24,0.75,12,29,41,18,18.0,5,1,5,33,24,108,-12.0,1,83,83,83,9,65,110,54,61,93,56,88,82,103,40,135,116,136,142,116,155,82,163,33,76,130,1,2018,2019,False,OKC,POR
2018-19,1610612753,ORL,Orlando Magic,41800113,2019-04-19,ORL vs. TOR,L,48.0,29,80,0.363,13,44,0.295,22,23,0.957,7,35,42,19,16.0,8,5,3,17,23,93,-5.0,1,83,83,83,9,159,134,158,46,8,123,53,96,2,121,70,103,121,114,51,57,34,10,51,144,100,1,2018,2019,True,ORL,TOR
2018-19,1610612759,SAS,San Antonio Spurs,41800153,2019-04-18,SAS vs. DEN,W,48.0,44,89,0.494,7,18,0.389,23,32,0.719,15,30,45,24,6.0,9,2,1,20,21,118,10.0,1,1,1,1,9,20,54,28,140,161,55,43,18,120,16,128,68,63,3,29,132,1,36,97,33,39,1,2018,2019,True,SAS,DEN
2018-19,1610612751,BKN,Brooklyn Nets,41800123,2019-04-18,BKN vs. PHI,L,48.0,39,96,0.406,8,39,0.205,29,35,0.829,13,30,43,12,16.0,6,2,5,24,29,115,-16.0,1,83,83,83,9,65,15,118,130,30,157,7,8,58,26,128,90,164,114,88,132,82,115,10,46,137,1,2018,2019,True,BKN,PHI
2018-19,1610612755,PHI,Philadelphia 76ers,41800123,2019-04-18,PHI @ BKN,W,48.0,45,94,0.479,11,27,0.407,30,35,0.857,15,39,54,26,16.0,9,5,2,29,24,131,16.0,1,1,1,1,9,16,24,45,79,131,40,4,8,40,16,33,16,39,114,29,57,11,155,33,6,26,1,2018,2019,False,BKN,PHI
2018-19,1610612743,DEN,Denver Nuggets,41800153,2019-04-18,DEN @ SAS,L,48.0,42,81,0.519,15,29,0.517,9,17,0.529,10,27,37,31,13.0,3,1,2,21,20,108,-10.0,1,83,83,83,9,33,124,16,18,109,1,152,144,164,70,148,144,9,63,151,155,11,48,118,76,125,1,2018,2019,False,SAS,DEN
2018-19,1610612746,LAC,LA Clippers,41800143,2019-04-18,LAC vs. GSW,L,48.0,35,94,0.372,7,32,0.219,28,34,0.824,16,27,43,21,13.0,6,2,11,25,28,105,-27.0,1,83,83,83,9,117,24,147,140,85,151,11,11,60,8,148,90,99,63,88,132,157,133,11,88,160,1,2018,2019,True,LAC,GSW
2018-19,1610612744,GSW,Golden State Warriors,41800143,2019-04-18,GSW @ LAC,W,48.0,51,93,0.548,15,35,0.429,15,18,0.833,10,40,50,35,12.0,4,11,2,28,25,132,27.0,1,1,1,1,9,4,29,4,18,59,20,127,137,51,70,29,33,1,50,135,3,11,154,29,5,5,1,2018,2019,False,LAC,GSW
2018-19,1610612765,DET,Detroit Pistons,41800102,2019-04-17,DET @ MIL,L,48.0,37,99,0.374,12,36,0.333,13,17,0.765,11,32,43,23,9.0,5,7,11,21,21,99,-21.0,1,83,83,83,9,91,8,145,61,51,90,140,144,95,56,103,90,72,20,116,25,157,48,97,122,148,1,2018,2019,False,MIL,DET
2018-19,1610612762,UTA,Utah Jazz,41800172,2019-04-17,UTA @ HOU,L,48.0,39,98,0.398,8,38,0.211,12,18,0.667,15,33,48,27,12.0,16,3,9,26,18,98,-20.0,1,83,83,83,9,65,10,125,130,37,155,146,137,141,16,92,47,29,50,1,112,149,137,141,128,146,1,2018,2019,False,HOU,UTA
2018-19,1610612738,BOS,Boston Celtics,41800132,2019-04-17,BOS vs. IND,W,48.0,40,84,0.476,11,28,0.393,8,9,0.889,7,41,48,22,14.0,3,5,3,16,16,99,8.0,1,1,1,1,9,56,102,47,79,117,48,159,162,23,121,25,47,84,87,151,57,34,4,156,122,44,1,2018,2019,True,BOS,IND
2018-19,1610612754,IND,Indiana Pacers,41800132,2019-04-17,IND @ BOS,L,48.0,36,81,0.444,13,34,0.382,6,10,0.6,4,32,36,23,12.0,11,3,5,16,16,91,-8.0,1,83,83,83,9,103,124,83,46,67,60,162,159,157,160,103,150,72,50,11,112,82,4,156,148,116,1,2018,2019,False,BOS,IND
2018-19,1610612749,MIL,Milwaukee Bucks,41800102,2019-04-17,MIL vs. DET,W,48.0,47,90,0.522,11,26,0.423,15,21,0.714,8,46,54,32,13.0,5,11,7,21,21,120,21.0,1,1,1,1,9,9,43,13,79,141,29,127,116,122,101,6,16,6,63,116,3,128,48,97,26,15,1,2018,2019,True,MIL,DET
2018-19,1610612745,HOU,Houston Rockets,41800172,2019-04-17,HOU vs. UTA,W,48.0,38,80,0.475,17,42,0.405,25,30,0.833,8,38,46,17,18.0,8,9,3,18,26,118,20.0,1,1,1,1,9,78,134,50,6,13,43,21,36,51,101,38,61,145,142,51,12,34,17,20,33,18,1,2018,2019,True,HOU,UTA
2018-19,1610612761,TOR,Toronto Raptors,41800112,2019-04-16,TOR vs. ORL,W,48.0,42,87,0.483,11,35,0.314,16,17,0.941,6,36,42,25,7.0,10,5,4,23,18,111,29.0,1,1,1,1,9,33,76,40,79,59,107,117,144,6,146,59,103,48,9,17,57,54,95,141,64,4,1,2018,2019,True,TOR,ORL
2018-19,1610612759,SAS,San Antonio Spurs,41800152,2019-04-16,SAS @ DEN,L,48.0,39,86,0.453,5,18,0.278,22,25,0.88,11,39,50,20,10.0,3,3,2,20,21,105,-9.0,1,83,83,83,9,65,81,75,157,161,132,53,76,29,56,33,33,109,25,151,112,11,36,97,88,122,1,2018,2019,False,DEN,SAS
2018-19,1610612757,POR,Portland Trail Blazers,41800162,2019-04-16,POR vs. OKC,W,48.0,42,90,0.467,13,32,0.406,17,21,0.81,7,37,44,17,12.0,9,6,6,27,27,114,20.0,1,1,1,1,9,33,43,60,46,85,41,102,116,65,121,52,82,145,50,29,38,109,146,12,50,18,1,2018,2019,True,POR,OKC
2018-19,1610612753,ORL,Orlando Magic,41800112,2019-04-16,ORL @ TOR,L,48.0,30,81,0.37,9,34,0.265,13,24,0.542,12,33,45,17,17.0,2,4,5,18,23,82,-29.0,1,83,83,83,9,154,124,151,119,67,135,140,82,162,40,92,68,145,129,162,84,82,17,51,163,161,1,2018,2019,False,TOR,ORL
2018-19,1610612760,OKC,Oklahoma City Thunder,41800162,2019-04-16,OKC @ POR,L,48.0,35,86,0.407,5,28,0.179,19,28,0.679,13,34,47,21,16.0,6,6,6,27,27,94,-20.0,1,83,83,83,9,117,81,116,157,117,159,85,48,139,26,80,55,99,114,88,38,109,146,12,140,146,1,2018,2019,False,POR,OKC
2018-19,1610612743,DEN,Denver Nuggets,41800152,2019-04-16,DEN vs. SAS,W,48.0,43,89,0.483,10,24,0.417,18,26,0.692,7,34,41,29,6.0,5,2,3,21,20,114,9.0,1,1,1,1,9,26,54,39,103,149,35,88,63,133,121,80,116,20,3,116,132,34,48,118,50,41,1,2018,2019,True,DEN,SAS
2018-19,1610612751,BKN,Brooklyn Nets,41800122,2019-04-15,BKN @ PHI,L,48.0,43,90,0.478,15,36,0.417,22,29,0.759,12,20,32,20,14.0,3,2,3,24,23,123,-22.0,1,83,83,83,9,26,43,46,18,51,35,53,43,100,40,164,163,109,87,151,132,34,115,51,15,151,1,2018,2019,False,PHI,BKN
