team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,6,2,4,0.333,288.0,89.0,81.0,66.0,276.0,110.0,62.0,124.0,236.0,10,10,2,7,11,11,9,12,10,8,4,8,5,ATLANTA HAWKS
1610612738,Boston Celtics,18,9,9,0.5,869.0,287.0,225.0,226.0,762.0,275.0,258.0,228.0,830.0,1,3,16,1,1,3,1,4,1,15,16,13,16,BOSTON CELTICS
1610612741,Chicago Bulls,6,2,4,0.333,288.0,82.0,81.0,54.0,262.0,100.0,67.0,67.0,278.0,10,10,2,7,11,13,9,14,11,6,5,5,7,CHICAGO BULLS
1610612739,Cleveland Cavaliers,18,13,5,0.722,864.0,269.0,209.0,230.0,752.0,261.0,224.0,241.0,774.0,1,2,10,1,2,4,3,2,3,14,15,15,15,CLEVELAND CAVALIERS
1610612744,Golden State Warriors,17,16,1,0.941,816.0,306.0,207.0,357.0,754.0,295.0,212.0,230.0,766.0,3,1,1,1,3,1,4,1,2,16,14,14,14,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,11,6,5,0.545,533.0,144.0,177.0,124.0,488.0,204.0,156.0,164.0,532.0,6,6,10,1,6,8,6,6,6,11,11,12,11,HOUSTON ROCKETS
1610612754,Indiana Pacers,4,0,4,0.0,192.0,62.0,49.0,32.0,168.0,53.0,50.0,18.0,156.0,15,15,2,7,15,15,14,16,15,1,2,1,1,INDIANA PACERS
1610612746,LA Clippers,7,3,4,0.429,336.0,77.0,81.0,65.0,294.0,106.0,77.0,53.0,298.0,9,9,2,7,9,14,9,13,9,7,6,3,8,LA CLIPPERS
1610612763,Memphis Grizzlies,6,2,4,0.333,293.0,86.0,49.0,76.0,238.0,88.0,80.0,55.0,220.0,10,10,2,7,10,12,14,9,12,4,7,4,3,MEMPHIS GRIZZLIES
1610612749,Milwaukee Bucks,6,2,4,0.333,288.0,113.0,43.0,67.0,232.0,98.0,58.0,68.0,222.0,10,10,2,7,11,9,16,11,13,5,3,6,4,MILWAUKEE BUCKS
1610612760,Oklahoma City Thunder,5,1,4,0.2,240.0,100.0,67.0,75.0,226.0,60.0,92.0,33.0,258.0,14,14,2,7,14,10,12,10,14,2,9,2,6,OKLAHOMA CITY THUNDER
1610612757,Portland Trail Blazers,4,0,4,0.0,192.0,56.0,59.0,42.0,148.0,65.0,43.0,80.0,178.0,15,15,2,7,15,16,13,15,16,3,1,7,2,PORTLAND TRAIL BLAZERS
1610612759,San Antonio Spurs,16,8,8,0.5,778.0,292.0,223.0,214.0,738.0,255.0,181.0,261.0,658.0,4,4,15,1,4,2,2,5,4,13,13,16,13,SAN ANTONIO SPURS
1610612761,Toronto Raptors,10,4,6,0.4,480.0,145.0,97.0,103.0,402.0,163.0,82.0,124.0,370.0,8,7,12,7,8,7,8,7,8,10,8,8,9,TORONTO RAPTORS
1610612762,Utah Jazz,11,4,7,0.364,528.0,151.0,112.0,86.0,470.0,147.0,125.0,139.0,454.0,6,7,14,7,7,6,7,8,7,9,10,10,10,UTAH JAZZ
1610612764,Washington Wizards,13,7,6,0.538,629.0,231.0,183.0,228.0,580.0,210.0,176.0,160.0,560.0,5,5,12,1,5,5,5,3,5,12,12,11,12,WASHINGTON WIZARDS
