group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1630183,Jaden McDaniels,Jaden,1610612750,MIN,24.0,45,20,25,0.444,162.89833333333334,19,47,0.404,4,21,0.19,7,10,0.7,7,20,27,7,4,2,0,2,24,7,49,-49,93.9,7,0,91.0,1,12,496,309,3,41,36,232,79,31,244,110,106,201,30,18,17,71,82,90,208,390,498,105,59,487,63,44,27,64,MIN
Players,1630568,Luka Garza,Luka,1610612750,MIN,26.0,1,1,0,1.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,439,375,1,1,496,369,419,369,265,347,265,307,313,307,302,382,400,337,291,263,208,1,1,339,392,217,447,216,27,447,MIN
Players,201144,Mike Conley,Mike,1610612750,MIN,37.0,28,14,14,0.5,86.32666666666667,4,16,0.25,3,10,0.3,6,6,1.0,4,4,8,12,4,3,0,0,10,7,17,-19,49.6,0,0,46.0,76,77,410,212,91,210,147,332,103,105,179,122,151,1,70,207,168,33,82,48,208,1,421,105,177,434,134,216,27,140,MIN
Players,204060,Joe Ingles,Joe,1610612750,MIN,37.0,7,5,2,0.714,3.5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,8,1.5,0,0,1.0,309,243,105,58,422,369,362,369,265,347,265,307,313,307,302,382,400,250,291,263,208,1,1,339,392,119,418,216,27,422,MIN
Players,1628978,Donte DiVincenzo,Donte,1610612750,MIN,28.0,24,10,14,0.417,57.906666666666666,7,19,0.368,6,16,0.375,4,8,0.5,2,9,11,8,2,2,1,0,11,5,24,-27,56.2,1,0,55.0,114,154,410,330,160,142,131,264,40,52,123,153,126,259,146,107,120,59,148,90,120,1,435,141,134,455,118,140,27,118,MIN
Players,1629675,Naz Reid,Naz,1610612750,MIN,25.0,32,11,21,0.344,65.34666666666666,10,27,0.37,2,10,0.2,10,13,0.769,5,7,12,1,5,2,3,1,8,7,32,-50,57.9,7,0,57.0,36,135,492,371,139,104,87,262,140,105,233,84,86,159,54,142,110,250,56,90,32,287,374,105,102,488,116,44,27,113,MIN
Players,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,26.0,33,14,19,0.424,84.025,9,19,0.474,3,10,0.3,4,5,0.8,5,7,12,3,1,2,0,3,9,5,25,-26,48.9,1,0,47.0,30,77,481,327,92,119,131,175,103,105,179,153,173,141,54,142,110,160,201,90,208,437,398,141,127,453,137,140,27,138,MIN
Players,203944,Julius Randle,Julius,1610612750,MIN,30.0,34,17,17,0.5,124.91,14,30,0.467,2,6,0.333,17,21,0.81,7,13,20,10,9,4,1,1,7,13,47,-29,92.0,8,0,89.0,21,38,465,212,20,74,75,180,140,158,138,40,39,137,30,53,36,44,12,27,120,287,349,50,62,459,66,35,27,65,MIN
Players,203497,Rudy Gobert,Rudy,1610612750,MIN,32.0,35,16,19,0.457,112.195,8,13,0.615,0,0,0.0,11,20,0.55,11,21,32,3,7,0,3,4,17,13,27,-38,71.9,17,0,68.0,16,55,481,299,42,130,174,78,265,347,265,78,43,258,11,14,13,160,28,263,32,460,482,50,121,474,97,14,27,98,MIN
Players,1630162,Anthony Edwards,Anthony,1610612750,MIN,23.0,42,19,23,0.452,160.41666666666666,49,115,0.426,21,65,0.323,38,46,0.826,4,41,45,13,15,4,4,2,15,32,157,-51,239.5,5,0,252.0,2,21,495,306,4,3,1,216,1,1,172,6,6,131,70,1,4,28,4,27,18,390,473,5,1,489,2,60,27,1,MIN
