SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,AVAILABLE_FLAG
2021-22,1610612759,SAS,San Antonio Spurs,0022101219,2022-04-10T00:00:00,SAS @ DAL,L,48.0,15.8,7.5,14.3,39.0,13.5,8.3,10.5,36.0,0,0,0,1231,117,464,1615,330,654,1481,855,1485,1284,1
2021-22,1610612765,DET,Detroit Pistons,0022101228,2022-04-10T00:00:00,DET @ PHI,L,48.0,12.0,14.3,9.0,34.5,20.3,6.0,14.3,61.5,0,0,0,1231,117,1138,351,1125,1188,2321,387,2061,2458,1
2021-22,1610612744,GSW,Golden State Warriors,0022101215,2022-04-09T00:00:00,GSW @ SAS,W,48.0,5.3,13.5,4.5,34.5,12.0,5.3,8.3,25.5,0,0,0,1,117,2306,441,2040,1188,1204,273,1007,172,1
2021-22,1610612763,MEM,Memphis Grizzlies,0022101213,2022-04-09T00:00:00,MEM vs. NOP,W,48.0,18.8,13.5,18.0,51.0,15.8,12.8,9.0,42.0,0,0,0,1,117,175,441,100,45,1883,1809,1191,1970,1
2021-22,1610612754,IND,Indiana Pacers,0022101214,2022-04-09T00:00:00,IND @ PHI,L,48.0,14.3,10.5,15.0,37.5,13.5,17.3,8.3,48.0,0,0,0,1231,117,702,951,262,809,1481,2331,1007,2315,1
2021-22,1610612758,SAC,Sacramento Kings,0022101212,2022-04-09T00:00:00,SAC @ LAC,L,48.0,13.5,6.0,6.8,34.5,8.3,7.5,9.0,25.5,0,0,0,1231,117,833,1943,1640,1188,455,681,1191,172,1
2021-22,1610612740,NOP,New Orleans Pelicans,0022101213,2022-04-09T00:00:00,NOP @ MEM,L,48.0,15.8,12.8,9.0,42.0,18.8,13.5,18.0,51.0,0,0,0,1231,117,464,531,1125,376,2238,1937,2334,2389,1
2021-22,1610612759,SAS,San Antonio Spurs,0022101215,2022-04-09T00:00:00,SAS vs. GSW,L,48.0,12.0,5.3,8.3,25.5,5.3,13.5,4.5,34.5,0,0,0,1231,117,1138,2082,1275,2203,105,1937,295,1052,1
2021-22,1610612755,PHI,Philadelphia 76ers,0022101214,2022-04-09T00:00:00,PHI vs. IND,W,48.0,13.5,17.3,8.3,48.0,14.3,10.5,15.0,37.5,0,0,0,1,117,833,104,1275,100,1635,1355,2138,1465,1
2021-22,1610612746,LAC,LA Clippers,0022101212,2022-04-09T00:00:00,LAC vs. SAC,W,48.0,8.3,7.5,9.0,25.5,13.5,6.0,6.8,34.5,0,0,0,1,117,1885,1615,1125,2203,1481,387,696,1052,1
2021-22,1610612741,CHI,Chicago Bulls,0022101208,2022-04-08T00:00:00,CHI vs. CHA,L,48.0,12.8,3.8,12.8,36.0,13.5,10.5,17.3,46.5,0,0,0,1231,117,991,2291,498,1006,1481,1355,2296,2259,1
2021-22,1610612764,WAS,Washington Wizards,0022101204,2022-04-08T00:00:00,WAS vs. NYK,L,48.0,5.3,0.0,7.5,28.5,24.8,11.3,10.5,28.5,0,0,0,1231,117,2306,2456,1462,1947,2437,1520,1485,390,1
2021-22,1610612747,LAL,Los Angeles Lakers,0022101211,2022-04-08T00:00:00,LAL vs. OKC,W,48.0,12.8,9.0,15.8,43.5,8.3,9.8,3.8,48.0,0,0,0,1,117,991,1300,214,280,455,1164,208,2315,1
2021-22,1610612761,TOR,Toronto Raptors,0022101206,2022-04-08T00:00:00,TOR vs. HOU,W,48.0,17.3,12.8,16.5,49.5,9.8,6.0,15.8,48.0,0,0,0,1,117,301,531,167,73,734,387,2202,2315,1
2021-22,1610612765,DET,Detroit Pistons,0022101203,2022-04-08T00:00:00,DET vs. MIL,L,48.0,8.3,5.3,13.5,28.5,10.5,12.8,1.5,54.0,0,0,0,1231,117,1885,2082,407,1947,882,1809,34,2432,1
2021-22,1610612749,MIL,Milwaukee Bucks,0022101203,2022-04-08T00:00:00,MIL @ DET,W,48.0,10.5,12.8,1.5,54.0,8.3,5.3,13.5,28.5,0,0,0,1,117,1419,531,2377,14,455,273,1967,390,1
2021-22,1610612762,UTA,Utah Jazz,0022101210,2022-04-08T00:00:00,UTA vs. PHX,L,48.0,11.3,13.5,10.5,31.5,6.8,6.8,9.8,42.0,0,0,0,1231,117,1268,441,840,1603,232,523,1345,1970,1
2021-22,1610612737,ATL,Atlanta Hawks,0022101207,2022-04-08T00:00:00,ATL @ MIA,L,48.0,16.5,15.0,9.0,31.5,12.0,6.8,11.3,36.0,0,0,0,1231,117,369,272,1125,1603,1204,523,1629,1284,1
2021-22,1610612739,CLE,Cleveland Cavaliers,0022101205,2022-04-08T00:00:00,CLE @ BKN,L,48.0,6.8,4.5,6.0,45.0,11.3,18.8,7.5,33.0,0,0,0,1231,117,2123,2192,1766,206,1056,2386,839,873,1
2021-22,1610612748,MIA,Miami Heat,0022101207,2022-04-08T00:00:00,MIA vs. ATL,W,48.0,12.0,6.8,11.3,36.0,16.5,15.0,9.0,31.5,0,0,0,1,117,1138,1794,707,1006,1999,2119,1191,687,1
2021-22,1610612745,HOU,Houston Rockets,0022101206,2022-04-08T00:00:00,HOU @ TOR,L,48.0,9.8,6.0,15.8,48.0,17.3,12.8,16.5,49.5,0,0,0,1231,117,1586,1943,214,100,2097,1809,2254,2365,1
2021-22,1610612751,BKN,Brooklyn Nets,0022101205,2022-04-08T00:00:00,BKN vs. CLE,W,48.0,11.3,18.8,7.5,33.0,6.8,4.5,6.0,45.0,0,0,0,1,117,1268,57,1462,1422,232,174,547,2185,1
2021-22,1610612756,PHX,Phoenix Suns,0022101210,2022-04-08T00:00:00,PHX @ UTA,W,48.0,6.8,6.8,9.8,42.0,11.3,13.5,10.5,31.5,0,0,0,1,117,2123,1794,985,376,1056,1937,1485,687,1
2021-22,1610612766,CHA,Charlotte Hornets,0022101208,2022-04-08T00:00:00,CHA @ CHI,W,48.0,13.5,10.5,17.3,46.5,12.8,3.8,12.8,36.0,0,0,0,1,117,833,951,129,149,1331,115,1875,1284,1
2021-22,1610612742,DAL,Dallas Mavericks,0022101209,2022-04-08T00:00:00,DAL vs. POR,W,48.0,18.0,15.0,10.5,31.5,10.5,3.8,5.3,33.0,0,0,0,1,117,224,272,840,1603,882,115,427,873,1
2021-22,1610612752,NYK,New York Knicks,0022101204,2022-04-08T00:00:00,NYK @ WAS,W,48.0,24.8,11.3,10.5,28.5,5.3,0.0,7.5,28.5,0,0,0,1,117,19,803,840,1947,105,1,839,390,1
2021-22,1610612757,POR,Portland Trail Blazers,0022101209,2022-04-08T00:00:00,POR @ DAL,L,48.0,10.5,3.8,5.3,33.0,18.0,15.0,10.5,31.5,0,0,0,1231,117,1419,2291,1921,1422,2163,2119,1485,687,1
2021-22,1610612760,OKC,Oklahoma City Thunder,0022101211,2022-04-08T00:00:00,OKC @ LAL,L,48.0,8.3,9.8,3.8,48.0,12.8,9.0,15.8,43.5,0,0,0,1231,117,1885,1118,2170,100,1331,995,2202,2097,1
2021-22,1610612763,MEM,Memphis Grizzlies,0022101201,2022-04-07T00:00:00,MEM @ DEN,L,48.0,12.8,9.0,6.8,40.5,15.0,11.3,15.0,42.0,0,0,0,1231,117,991,1300,1640,499,1771,1520,2138,1970,1
2021-22,1610612757,POR,Portland Trail Blazers,0022101200,2022-04-07T00:00:00,POR @ NOP,L,48.0,8.3,5.3,6.8,34.5,27.0,24.8,18.8,42.0,0,0,0,1231,117,1885,2082,1640,1188,2450,2455,2363,1970,1
2021-22,1610612744,GSW,Golden State Warriors,0022101202,2022-04-07T00:00:00,GSW vs. LAL,W,48.0,15.8,9.8,7.5,43.5,16.5,8.3,16.5,34.5,0,0,0,1,117,464,1118,1462,280,1999,855,2254,1052,1
2021-22,1610612761,TOR,Toronto Raptors,0022101197,2022-04-07T00:00:00,TOR vs. PHI,W,48.0,18.8,12.0,11.3,34.5,11.3,6.0,2.3,24.0,0,0,0,1,117,175,657,707,1188,1056,387,87,105,1
2021-22,1610612749,MIL,Milwaukee Bucks,0022101198,2022-04-07T00:00:00,MIL vs. BOS,W,48.0,16.5,10.5,14.3,43.5,8.3,4.5,6.8,25.5,0,0,0,1,117,369,951,330,280,455,174,696,172,1
2021-22,1610612766,CHA,Charlotte Hornets,0022101196,2022-04-07T00:00:00,CHA vs. ORL,W,48.0,11.3,9.8,20.3,49.5,13.5,4.5,3.8,31.5,0,0,0,1,117,1268,1118,40,73,1481,174,208,687,1
2021-22,1610612738,BOS,Boston Celtics,0022101198,2022-04-07T00:00:00,BOS @ MIL,L,48.0,8.3,4.5,6.8,25.5,16.5,10.5,14.3,43.5,0,0,0,1231,117,1885,2192,1640,2203,1999,1355,2061,2097,1
2021-22,1610612755,PHI,Philadelphia 76ers,0022101197,2022-04-07T00:00:00,PHI @ TOR,L,48.0,11.3,6.0,2.3,24.0,18.8,12.0,11.3,34.5,0,0,0,1231,117,1268,1943,2354,2292,2238,1664,1629,1052,1
2021-22,1610612747,LAL,Los Angeles Lakers,0022101202,2022-04-07T00:00:00,LAL @ GSW,L,48.0,16.5,8.3,16.5,34.5,15.8,9.8,7.5,43.5,0,0,0,1231,117,369,1476,167,1188,1883,1164,839,2097,1
2021-22,1610612740,NOP,New Orleans Pelicans,0022101200,2022-04-07T00:00:00,NOP vs. POR,W,48.0,27.0,24.8,18.8,42.0,8.3,5.3,6.8,34.5,0,0,0,1,117,9,3,76,376,455,273,696,1052,1
2021-22,1610612743,DEN,Denver Nuggets,0022101201,2022-04-07T00:00:00,DEN vs. MEM,W,48.0,15.0,11.3,15.0,42.0,12.8,9.0,6.8,40.5,0,0,0,1,117,589,803,262,376,1331,995,696,1811,1
2021-22,1610612750,MIN,Minnesota Timberwolves,0022101199,2022-04-07T00:00:00,MIN vs. SAS,W,48.0,13.5,10.5,10.5,31.5,9.0,9.8,13.5,43.5,0,0,0,1,117,833,951,840,1603,580,1164,1967,2097,1
2021-22,1610612759,SAS,San Antonio Spurs,0022101199,2022-04-07T00:00:00,SAS @ MIN,L,48.0,9.0,9.8,13.5,43.5,13.5,10.5,10.5,31.5,0,0,0,1231,117,1737,1118,407,280,1481,1355,1485,687,1
2021-22,1610612753,ORL,Orlando Magic,0022101196,2022-04-07T00:00:00,ORL @ CHA,L,48.0,13.5,4.5,3.8,31.5,11.3,9.8,20.3,49.5,0,0,0,1231,117,833,2192,2170,1603,1056,1164,2408,2365,1
2021-22,1610612760,OKC,Oklahoma City Thunder,0022101194,2022-04-06T00:00:00,OKC @ UTA,L,48.0,12.0,8.3,3.8,27.0,9.8,21.0,9.0,45.0,0,0,0,1231,117,1138,1476,2170,2078,734,2430,1191,2185,1
2021-22,1610612764,WAS,Washington Wizards,0022101192,2022-04-06T00:00:00,WAS @ ATL,L,48.0,6.0,8.3,9.8,33.0,12.0,7.5,8.3,30.0,0,0,0,1231,117,2235,1476,985,1422,1204,681,1007,521,1
2021-22,1610612752,NYK,New York Knicks,0022101191,2022-04-06T00:00:00,NYK vs. BKN,L,48.0,9.8,9.0,4.5,27.0,9.0,11.3,9.0,24.0,0,0,0,1231,117,1586,1300,2040,2078,580,1520,1191,105,1
2021-22,1610612756,PHX,Phoenix Suns,0022101195,2022-04-06T00:00:00,PHX @ LAC,L,48.0,19.5,21.0,8.3,34.5,18.8,7.5,8.3,30.0,0,0,0,1231,117,143,23,1275,1188,2238,681,1007,521,1
2021-22,1610612742,DAL,Dallas Mavericks,0022101190,2022-04-06T00:00:00,DAL @ DET,W,48.0,10.5,9.0,9.0,40.5,10.5,7.5,9.8,34.5,0,0,0,1,117,1419,1300,1125,499,882,681,1345,1052,1
2021-22,1610612762,UTA,Utah Jazz,0022101194,2022-04-06T00:00:00,UTA vs. OKC,W,48.0,9.8,21.0,9.0,45.0,12.0,8.3,3.8,27.0,0,0,0,1,117,1586,23,1125,206,1204,855,208,266,1
2021-22,1610612746,LAC,LA Clippers,0022101195,2022-04-06T00:00:00,LAC vs. PHX,W,48.0,18.8,7.5,8.3,30.0,19.5,21.0,8.3,34.5,0,0,0,1,117,175,1615,1275,1782,2288,2430,1007,1052,1
2021-22,1610612737,ATL,Atlanta Hawks,0022101192,2022-04-06T00:00:00,ATL vs. WAS,W,48.0,12.0,7.5,8.3,30.0,6.0,8.3,9.8,33.0,0,0,0,1,117,1138,1615,1275,1782,160,855,1345,873,1
2021-22,1610612765,DET,Detroit Pistons,0022101190,2022-04-06T00:00:00,DET vs. DAL,L,48.0,10.5,7.5,9.8,34.5,10.5,9.0,9.0,40.5,0,0,0,1231,117,1419,1615,985,1188,882,995,1191,1811,1
2021-22,1610612741,CHI,Chicago Bulls,0022101193,2022-04-06T00:00:00,CHI vs. BOS,L,48.0,5.3,9.8,4.5,30.0,13.5,8.3,12.0,36.0,0,0,0,1231,117,2306,1118,2040,1782,1481,855,1761,1284,1
2021-22,1610612738,BOS,Boston Celtics,0022101193,2022-04-06T00:00:00,BOS @ CHI,W,48.0,13.5,8.3,12.0,36.0,5.3,9.8,4.5,30.0,0,0,0,1,117,833,1476,590,1006,105,1164,295,521,1
2021-22,1610612751,BKN,Brooklyn Nets,0022101191,2022-04-06T00:00:00,BKN @ NYK,W,48.0,9.0,11.3,9.0,24.0,9.8,9.0,4.5,27.0,0,0,0,1,117,1737,803,1125,2292,734,995,295,266,1
2021-22,1610612762,UTA,Utah Jazz,0022101187,2022-04-05T00:00:00,UTA vs. MEM,W,53.0,9.5,10.9,13.6,38.0,9.5,8.2,10.2,27.2,0,0,0,1,15,1729,942,402,801,725,848,1478,384,1
2021-22,1610612754,IND,Indiana Pacers,0022101178,2022-04-05T00:00:00,IND vs. PHI,L,48.0,20.3,21.8,19.5,43.5,20.3,9.8,12.8,30.0,0,0,0,1231,117,104,15,56,280,2321,1164,1875,521,1
2021-22,1610612750,MIN,Minnesota Timberwolves,0022101184,2022-04-05T00:00:00,MIN vs. WAS,L,48.0,8.3,11.3,9.8,31.5,6.8,12.0,13.5,54.0,0,0,0,1231,117,1885,803,985,1603,232,1664,1967,2432,1
2021-22,1610612741,CHI,Chicago Bulls,0022101183,2022-04-05T00:00:00,CHI vs. MIL,L,48.0,15.8,9.0,11.3,31.5,12.0,9.0,12.8,40.5,0,0,0,1231,117,464,1300,707,1603,1204,995,1875,1811,1
2021-22,1610612743,DEN,Denver Nuggets,0022101186,2022-04-05T00:00:00,DEN vs. SAS,L,48.0,9.0,9.0,12.8,42.0,12.8,6.8,9.8,40.5,0,0,0,1231,117,1737,1300,498,376,1331,523,1345,1811,1
2021-22,1610612751,BKN,Brooklyn Nets,0022101180,2022-04-05T00:00:00,BKN vs. HOU,W,48.0,6.8,7.5,16.5,30.0,18.8,17.3,11.3,39.0,0,0,0,1,117,2123,1615,167,1782,2238,2331,1629,1661,1
2021-22,1610612756,PHX,Phoenix Suns,0022101189,2022-04-05T00:00:00,PHX vs. LAL,W,48.0,18.0,10.5,15.8,42.0,15.0,6.8,10.5,34.5,0,0,0,1,117,224,951,214,376,1771,523,1485,1052,1
2021-22,1610612758,SAC,Sacramento Kings,0022101188,2022-04-05T00:00:00,SAC vs. NOP,L,48.0,9.0,5.3,6.0,33.0,18.0,15.0,10.5,43.5,0,0,0,1231,117,1737,2082,1766,1422,2163,2119,1485,2097,1
2021-22,1610612755,PHI,Philadelphia 76ers,0022101178,2022-04-05T00:00:00,PHI @ IND,W,48.0,20.3,9.8,12.8,30.0,20.3,21.8,19.5,43.5,0,0,0,1,117,104,1118,498,1782,2321,2439,2386,2097,1
2021-22,1610612737,ATL,Atlanta Hawks,0022101182,2022-04-05T00:00:00,ATL @ TOR,L,48.0,6.8,12.0,8.3,31.5,6.8,18.0,8.3,46.5,0,0,0,1231,117,2123,657,1275,1603,232,2358,1007,2259,1
2021-22,1610612745,HOU,Houston Rockets,0022101180,2022-04-05T00:00:00,HOU @ BKN,L,48.0,18.8,17.3,11.3,39.0,6.8,7.5,16.5,30.0,0,0,0,1231,117,175,104,707,654,232,681,2254,521,1
2021-22,1610612748,MIA,Miami Heat,0022101181,2022-04-05T00:00:00,MIA vs. CHA,W,48.0,16.5,10.5,2.3,31.5,4.5,6.8,12.8,49.5,0,0,0,1,117,369,951,2354,1603,58,523,1875,2365,1
2021-22,1610612761,TOR,Toronto Raptors,0022101182,2022-04-05T00:00:00,TOR vs. ATL,W,48.0,6.8,18.0,8.3,46.5,6.8,12.0,8.3,31.5,0,0,0,1,117,2123,77,1275,149,232,1664,1007,687,1
2021-22,1610612740,NOP,New Orleans Pelicans,0022101188,2022-04-05T00:00:00,NOP @ SAC,W,48.0,18.0,15.0,10.5,43.5,9.0,5.3,6.0,33.0,0,0,0,1,117,224,272,840,280,580,273,547,873,1
2021-22,1610612749,MIL,Milwaukee Bucks,0022101183,2022-04-05T00:00:00,MIL @ CHI,W,48.0,12.0,9.0,12.8,40.5,15.8,9.0,11.3,31.5,0,0,0,1,117,1138,1300,498,499,1883,995,1629,687,1
2021-22,1610612739,CLE,Cleveland Cavaliers,0022101179,2022-04-05T00:00:00,CLE @ ORL,L,48.0,6.8,6.8,9.0,30.0,13.5,15.0,10.5,36.0,0,0,0,1231,117,2123,1794,1125,1782,1481,2119,1485,1284,1
2021-22,1610612759,SAS,San Antonio Spurs,0022101186,2022-04-05T00:00:00,SAS @ DEN,W,48.0,12.8,6.8,9.8,40.5,9.0,9.0,12.8,42.0,0,0,0,1,117,991,1794,985,499,580,995,1875,1970,1
2021-22,1610612763,MEM,Memphis Grizzlies,0022101187,2022-04-05T00:00:00,MEM @ UTA,L,53.0,9.5,8.2,10.2,27.2,9.5,10.9,13.6,38.0,0,0,0,1231,15,1729,1607,977,2072,725,1511,2055,1653,1
2021-22,1610612760,OKC,Oklahoma City Thunder,0022101185,2022-04-05T00:00:00,OKC vs. POR,W,48.0,18.0,10.5,6.8,42.0,12.8,8.3,7.5,30.0,0,0,0,1,117,224,951,1640,376,1331,855,839,521,1
2021-22,1610612766,CHA,Charlotte Hornets,0022101181,2022-04-05T00:00:00,CHA @ MIA,L,48.0,4.5,6.8,12.8,49.5,16.5,10.5,2.3,31.5,0,0,0,1231,117,2357,1794,498,73,1999,1355,87,687,1
2021-22,1610612764,WAS,Washington Wizards,0022101184,2022-04-05T00:00:00,WAS @ MIN,W,48.0,6.8,12.0,13.5,54.0,8.3,11.3,9.8,31.5,0,0,0,1,117,2123,657,407,14,455,1520,1345,687,1
2021-22,1610612753,ORL,Orlando Magic,0022101179,2022-04-05T00:00:00,ORL vs. CLE,W,48.0,13.5,15.0,10.5,36.0,6.8,6.8,9.0,30.0,0,0,0,1,117,833,272,840,1006,232,523,1191,521,1
2021-22,1610612757,POR,Portland Trail Blazers,0022101185,2022-04-05T00:00:00,POR @ OKC,L,48.0,12.8,8.3,7.5,30.0,18.0,10.5,6.8,42.0,0,0,0,1231,117,991,1476,1462,1782,2163,1355,696,1970,1
2021-22,1610612747,LAL,Los Angeles Lakers,0022101189,2022-04-05T00:00:00,LAL @ PHX,L,48.0,15.0,6.8,10.5,34.5,18.0,10.5,15.8,42.0,0,0,0,1231,117,589,1794,840,1188,2163,1355,2202,1970,1
2021-22,1610612755,PHI,Philadelphia 76ers,0022101170,2022-04-03T00:00:00,PHI @ CLE,W,48.0,11.3,12.0,6.0,30.0,10.5,3.0,13.5,25.5,0,0,0,1,117,1268,657,1766,1782,882,53,1967,172,1
2021-22,1610612753,ORL,Orlando Magic,0022101171,2022-04-03T00:00:00,ORL vs. NYK,L,48.0,4.5,8.3,4.5,21.0,12.8,15.0,12.0,37.5,0,0,0,1231,117,2357,1476,2040,2383,1331,2119,1761,1465,1
2021-22,1610612754,IND,Indiana Pacers,0022101169,2022-04-03T00:00:00,IND vs. DET,L,48.0,7.5,9.8,18.8,46.5,17.3,12.8,12.8,28.5,0,0,0,1231,117,2010,1118,76,149,2097,1809,1875,390,1
