SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42015,1610612763,MEM,Memphis Grizzlies,Isolation,Defensive,1.0,4,0.041,0.5,0.25,0.063,0.188,0.063,0.0,0.25,0.25,16,8,3,12,9
42015,1610612745,HOU,Houston Rockets,Isolation,Defensive,0.867,5,0.069,0.703,0.35,0.081,0.108,0.054,0.03,0.35,0.35,37,26,11,31,20
42015,1610612738,BOS,Boston Celtics,Isolation,Defensive,0.933,6,0.062,0.683,0.34,0.024,0.049,0.024,0.0,0.34,0.34,41,28,13,38,25
42015,1610612754,IND,Indiana Pacers,Isolation,Defensive,0.467,7,0.047,0.829,0.37,0.143,0.086,0.114,0.0,0.43,0.39,35,29,10,27,17
42015,1610612766,CHA,Charlotte Hornets,Isolation,Defensive,0.8,7,0.059,0.714,0.35,0.024,0.048,0.024,0.02,0.33,0.36,42,30,14,40,26
42015,1610612765,DET,Detroit Pistons,Isolation,Defensive,0.667,4,0.116,0.739,0.33,0.043,0.043,0.022,0.02,0.33,0.36,46,34,14,43,29
42015,1610612742,DAL,Dallas Mavericks,Isolation,Defensive,0.067,5,0.09,0.958,0.42,0.125,0.063,0.104,0.02,0.44,0.49,48,46,17,40,23
42015,1610612746,LAC,LA Clippers,Isolation,Defensive,0.133,6,0.091,0.933,0.35,0.2,0.05,0.167,0.02,0.45,0.38,60,56,16,46,30
42015,1610612737,ATL,Atlanta Hawks,Isolation,Defensive,0.6,10,0.077,0.741,0.34,0.059,0.059,0.059,0.02,0.34,0.38,85,63,26,77,51
42015,1610612748,MIA,Miami Heat,Isolation,Defensive,0.733,14,0.076,0.718,0.31,0.118,0.091,0.118,0.02,0.34,0.35,110,79,28,89,61
42015,1610612757,POR,Portland Trail Blazers,Isolation,Defensive,0.267,11,0.087,0.886,0.36,0.171,0.067,0.152,0.01,0.43,0.4,105,93,29,81,52
42015,1610612759,SAS,San Antonio Spurs,Isolation,Defensive,0.333,10,0.137,0.862,0.43,0.069,0.09,0.069,0.0,0.42,0.46,145,125,52,121,69
42015,1610612760,OKC,Oklahoma City Thunder,Isolation,Defensive,0.4,18,0.079,0.842,0.4,0.066,0.066,0.059,0.0,0.39,0.45,152,128,52,131,79
42015,1610612761,TOR,Toronto Raptors,Isolation,Defensive,0.0,20,0.089,0.994,0.44,0.151,0.045,0.134,0.02,0.48,0.47,179,178,64,147,83
42015,1610612739,CLE,Cleveland Cavaliers,Isolation,Defensive,0.2,21,0.1,0.925,0.43,0.104,0.104,0.104,0.03,0.42,0.47,212,196,75,174,99
42015,1610612744,GSW,Golden State Warriors,Isolation,Defensive,0.533,24,0.141,0.825,0.37,0.107,0.105,0.107,0.01,0.4,0.41,382,315,113,302,189
