season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2018-19,1610612754,21800005,2018-10-17,MEM,IND,MEM,1610612763,1,111,83,W,28
2018-19,1610612754,21800023,2018-10-19,IND,MIL,MIL,1610612749,2,101,118,L,-17
2018-19,1610612754,21800026,2018-10-20,BKN,IND,BKN,1610612751,3,132,112,W,20
2018-19,1610612754,21800043,2018-10-22,IND,MIN,MIN,1610612750,4,91,101,L,-10
2018-19,1610612754,21800058,2018-10-24,IND,SAS,SAS,1610612759,5,116,96,W,20
2018-19,1610612754,21800077,2018-10-27,IND,CLE,CLE,1610612739,6,119,107,W,12
2018-19,1610612754,21800087,2018-10-29,POR,IND,POR,1610612757,7,93,103,L,-10
2018-19,1610612754,21800105,2018-10-31,IND,NYK,NYK,1610612752,8,107,101,W,6
2018-19,1610612754,21800120,2018-11-02,IND,CHI,CHI,1610612741,9,107,105,W,2
2018-19,1610612754,21800127,2018-11-03,BOS,IND,BOS,1610612738,10,102,101,W,1
2018-19,1610612754,21800141,2018-11-05,HOU,IND,HOU,1610612745,11,94,98,L,-4
2018-19,1610612754,21800157,2018-11-07,PHI,IND,PHI,1610612755,12,94,100,L,-6
2018-19,1610612754,21800170,2018-11-09,IND,MIA,MIA,1610612748,13,110,102,W,8
2018-19,1610612754,21800185,2018-11-11,IND,HOU,HOU,1610612745,14,103,115,L,-12
2018-19,1610612754,21800217,2018-11-16,MIA,IND,MIA,1610612748,15,99,91,W,8
2018-19,1610612754,21800226,2018-11-17,ATL,IND,ATL,1610612737,16,97,89,W,8
2018-19,1610612754,21800241,2018-11-19,UTA,IND,UTA,1610612762,17,121,94,W,27
2018-19,1610612754,21800252,2018-11-21,IND,CHA,CHA,1610612766,18,109,127,L,-18
2018-19,1610612754,21800272,2018-11-23,SAS,IND,SAS,1610612759,19,100,111,L,-11
2018-19,1610612754,21800299,2018-11-26,IND,UTA,UTA,1610612762,20,121,88,W,33
2018-19,1610612754,21800305,2018-11-27,IND,PHX,PHX,1610612756,21,109,104,W,5
2018-19,1610612754,21800317,2018-11-29,IND,LAL,LAL,1610612747,22,96,104,L,-8
2018-19,1610612754,21800336,2018-12-01,IND,SAC,SAC,1610612758,23,110,111,L,-1
2018-19,1610612754,21800350,2018-12-04,CHI,IND,CHI,1610612741,24,96,90,W,6
2018-19,1610612754,21800370,2018-12-07,IND,ORL,ORL,1610612753,25,112,90,W,22
2018-19,1610612754,21800379,2018-12-08,SAC,IND,SAC,1610612758,26,107,97,W,10
2018-19,1610612754,21800391,2018-12-10,WAS,IND,WAS,1610612764,27,109,101,W,8
2018-19,1610612754,21800407,2018-12-12,MIL,IND,MIL,1610612749,28,113,97,W,16
2018-19,1610612754,21800424,2018-12-14,IND,PHI,PHI,1610612755,29,113,101,W,12
2018-19,1610612754,21800438,2018-12-16,NYK,IND,NYK,1610612752,30,110,99,W,11
