game_id,game_date,away_team,home_team,pf,opp_pf,round,game_no_in_series
41800131,2019-04-14,IND,BOS,74,84.0,rnd1,1
41800132,2019-04-17,IND,BOS,91,99.0,rnd1,2
41800133,2019-04-19,BOS,IND,96,104.0,rnd1,3
41800134,2019-04-21,BOS,IND,106,110.0,rnd1,4
