season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2017-18,202357,Nemanja Bjelica,Nemanja,1610612750,MIN,Minnesota Timberwolves,21701225,2018-04-11T00:00:00,MIN vs. DEN,W,10.9,111.5,120.0,120.0,84.2,81.0,81.0,27.4,39.0,39.0,0.0,0.0,0.0,0.077,0.091,0.083,0.2,0.2,0.0,0.0,0.192,0.196,91.79,90.21,75.17,90.21,-0.06,20,0,4,0.0,4.0,0.0,1,1,1,1,22287,9459,5323,5323,2974,2298,2298,3295,1615,1615,18867,13554,18867,4756,16018,11726,21591,21769,22697,23334,11363,11650,23108,24300,24300,24836,22697,18324,22697,18324,22697,1.0,10:55,2017,2018
2017-18,2037,Jamal Crawford,Jamal,1610612750,MIN,Minnesota Timberwolves,21701225,2018-04-11T00:00:00,MIN vs. DEN,W,17.6,104.8,105.3,105.3,83.2,77.8,77.8,21.6,27.5,27.5,0.333,0.0,36.4,0.0,0.111,0.056,0.0,0.0,0.0014299999999999998,0.0014299999999999998,0.175,0.179,98.08,101.08,84.23,101.08,0.05,38,1,7,1.0,7.0,0.143,1,1,1,1,18100,13256,13042,13042,2753,1802,1802,4609,3249,3249,2143,13554,2269,12711,13690,16738,1,1,22407,23109,13728,13913,15198,10026,10026,17971,19115,12683,19115,12683,22272,1.0,17:34,2017,2018
2017-18,1626145,Tyus Jones,Tyus,1610612750,MIN,Minnesota Timberwolves,21701225,2018-04-11T00:00:00,MIN vs. DEN,W,10.2,116.3,114.3,114.3,85.5,85.0,85.0,30.8,29.3,29.3,0.375,3.0,60.0,0.0,0.1,0.056,0.2,0.2,0.015,0.015,0.095,0.097,95.11,96.23,80.2,96.23,0.122,21,1,1,1.0,1.0,1.0,1,1,1,1,22563,7041,7969,7969,3354,3166,3166,2674,2936,2936,1596,1957,329,12711,14931,16738,21591,21769,1,1,22772,22908,19646,17916,17916,8901,19115,23497,19115,23497,1,1.0,10:14,2017,2018
2017-18,202710,Jimmy Butler III,Jimmy,1610612750,MIN,Minnesota Timberwolves,21701225,2018-04-11T00:00:00,MIN vs. DEN,W,41.8,113.6,110.0,110.0,108.7,112.7,112.7,4.8,-2.7,-2.7,0.208,1.67,14.3,0.054,0.075,0.065,0.086,0.086,0.005,0.0058,0.345,0.36,91.53,91.35,76.12,91.35,0.137,80,10,21,10.0,21.0,0.476,1,1,1,1,224,8350,10341,10341,14495,16596,16596,10510,13911,13911,6385,6005,12169,7321,17993,15114,13544,13617,11406,10872,737,688,23290,23513,23513,7195,776,549,776,549,11760,1.0,41:47,2017,2018
2017-18,201565,Derrick Rose,Derrick,1610612750,MIN,Minnesota Timberwolves,21701225,2018-04-11T00:00:00,MIN vs. DEN,W,11.4,112.1,113.0,113.0,86.8,82.6,82.6,25.2,30.4,30.4,0.0,0.0,0.0,0.0,0.083,0.048,0.0,0.0,0.005,0.005,0.087,0.086,95.04,96.98,80.82,96.98,0.041,23,1,2,1.0,2.0,0.5,1,1,1,1,22106,9144,8709,8709,3706,2612,2612,3718,2734,2736,18867,13554,18867,12711,16853,18199,1,1,11406,14306,23349,23537,19720,16726,16726,18958,19115,21901,19115,21901,8363,1.0,11:23,2017,2018
2017-18,203952,Andrew Wiggins,Andrew,1610612750,MIN,Minnesota Timberwolves,21701225,2018-04-11T00:00:00,MIN vs. DEN,W,42.1,110.5,110.3,110.3,108.5,112.7,112.7,2.1,-2.4,-2.4,0.111,3.0,17.6,0.0,0.125,0.062,0.059000000000000004,0.061,0.00722,0.007189999999999999,0.157,0.158,91.08,89.47,74.55,89.47,0.126,78,5,9,5.0,9.0,0.556,1,1,1,1,192,10017,10238,10238,14367,16596,16596,11716,13781,13781,12213,1957,10260,12711,12160,15688,10755,11056,4556,5189,16247,16778,23608,24701,24701,8452,6480,9295,6480,9295,7065,1.0,42:07,2017,2018
2017-18,201959,Taj Gibson,Taj,1610612750,MIN,Minnesota Timberwolves,21701225,2018-04-11T00:00:00,MIN vs. DEN,W,35.2,116.4,110.8,110.8,109.9,115.2,115.2,6.5,-4.4,-4.4,0.0,0.0,0.0,0.0,0.171,0.09,0.111,0.111,0.005,0.005,0.125,0.133,89.2,89.2,74.33,89.2,0.053,65,4,8,4.0,8.0,0.5,1,1,1,1,2934,6963,9988,9988,15137,17915,17915,9793,14646,14646,18867,13554,18867,12711,8065,10911,15550,15739,11406,14306,19982,19770,24579,24838,24838,17639,9019,10961,9019,10961,8363,1.0,35:15,2017,2018
2017-18,203476,Gorgui Dieng,Gorgui,1610612750,MIN,Minnesota Timberwolves,21701225,2018-04-11T00:00:00,MIN vs. DEN,W,6.1,102.0,85.7,85.7,63.6,63.6,63.6,38.4,22.1,22.1,0.0,0.0,0.0,0.111,0.333,0.2,0.0,0.0,0.005,0.005,0.294,0.363,89.47,98.28,81.9,98.28,0.3,14,2,5,2.0,5.0,0.4,1,1,1,1,24005,14837,21987,21987,595,646,646,1693,4420,4420,18867,13554,18867,2623,1097,1544,1,1,11406,14306,2245,652,24469,14632,14632,435,15444,16430,15444,16430,14515,1.0,6:06,2017,2018
2017-18,201952,Jeff Teague,Jeff,1610612750,MIN,Minnesota Timberwolves,21701225,2018-04-11T00:00:00,MIN vs. DEN,W,42.8,110.9,110.0,110.0,107.2,111.3,111.3,3.7,-1.3,-1.3,0.259,7.0,31.8,0.0,0.024,0.012,0.045,0.046,0.00577,0.00612,0.165,0.17,91.12,89.77,74.81,89.77,0.106,80,6,13,6.0,13.0,0.462,1,1,1,1,138,9824,10341,10341,13581,15824,15824,11032,13262,13262,4372,212,3610,12711,22362,23327,9858,9939,9372,9312,15188,15057,23583,24563,24563,10929,4530,4341,4530,4341,12089,1.0,42:47,2017,2018
2017-18,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,Minnesota Timberwolves,21701225,2018-04-11T00:00:00,MIN vs. DEN,W,46.9,113.3,113.6,113.6,107.7,111.2,111.2,5.6,2.4,2.4,0.077,0.0,9.1,0.098,0.217,0.161,0.0,0.0,0.00632,0.006540000000000001,0.208,0.211,92.2,90.59,75.49,90.59,0.179,88,12,19,12.0,19.0,0.632,1,1,1,1,23,8505,8392,8392,13900,15823,15823,10185,11551,11551,15193,13554,16036,3464,5017,3484,1,1,7264,7570,9326,9701,22770,24087,24087,3624,266,992,266,992,4690,1.0,46:54,2017,2018
