player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1626246,Boban Marjanović,Boban,1610612742,DAL,33.0,3,3,0,1.0,2.1,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1,4,0.25,188,98,1,1,207,1,187,96,116,162,155,4,165,70,177,1,160,76,194,1,194,188,194,DAL
1627827,Dorian Finney-Smith,Dorian,1610612742,DAL,29.0,18,9,9,0.5,38.2,0.312,0.688,0.265,0.019,0.654,0.109,0.081,0.175,0.246,0.75,0.25,0.957,0.043,0.878,0.122,74,157,0.471,15,27,204,69,17,179,32,176,113,23,82,148,60,161,46,146,92,69,38,165,24,28,90,DAL
203939,Dwight Powell,Dwight,1610612742,DAL,30.0,18,9,9,0.5,13.8,0.943,0.057,0.759,0.0,0.0,0.0,0.241,0.121,0.759,0.955,0.045,0.0,0.0,0.955,0.045,22,35,0.629,15,27,204,69,127,30,181,37,116,162,155,36,117,32,17,179,160,76,23,180,86,111,26,DAL
202722,Dāvis Bertāns,Dāvis,1610612742,DAL,29.0,18,9,9,0.5,10.7,0.073,0.927,0.082,0.027,0.781,0.082,0.137,0.082,0.055,1.0,0.0,1.0,0.0,1.0,0.0,22,55,0.4,15,27,204,69,147,205,6,195,106,12,111,102,146,192,1,180,1,76,1,183,86,81,139,DAL
1628373,Frank Ntilikina,Frank,1610612742,DAL,23.0,12,5,7,0.417,10.4,0.167,0.833,0.174,0.087,0.783,0.13,0.043,0.13,0.087,0.5,0.5,1.0,0.0,0.875,0.125,8,24,0.333,49,78,194,107,149,197,12,186,64,11,65,168,108,187,100,82,1,76,39,162,142,128,172,DAL
1628973,Jalen Brunson,Jalen,1610612742,DAL,25.0,18,9,9,0.5,35.0,0.759,0.241,0.613,0.108,0.201,0.07,0.186,0.144,0.505,0.185,0.815,0.769,0.231,0.29,0.71,145,311,0.466,15,27,204,69,37,54,157,62,47,139,120,73,99,69,168,28,122,39,182,21,7,7,95,DAL
1630182,Josh Green,Josh,1610612742,DAL,21.0,16,8,8,0.5,7.6,0.214,0.786,0.261,0.087,0.652,0.087,0.087,0.0,0.174,0.667,0.333,1.0,0.0,0.875,0.125,8,28,0.286,29,40,201,69,163,194,17,177,64,24,104,142,165,179,67,124,1,76,39,162,142,121,190,DAL
1629029,Luka Dončić,Luka,1610612742,DAL,23.0,15,7,8,0.467,36.8,0.58,0.42,0.459,0.051,0.322,0.059,0.219,0.147,0.408,0.165,0.835,0.216,0.784,0.181,0.819,160,352,0.455,33,43,201,102,26,108,103,114,93,109,127,48,93,96,170,26,157,5,191,12,5,5,99,DAL
1627737,Marquese Chriss,Marquese,1610612742,DAL,24.0,8,4,4,0.5,3.8,0.75,0.25,0.429,0.0,0.214,0.0,0.357,0.0,0.429,0.667,0.333,1.0,0.0,0.75,0.25,4,8,0.5,91,87,52,69,185,55,153,122,116,135,155,10,165,90,67,124,1,76,78,123,164,173,54,DAL
1628467,Maxi Kleber,Maxi,1610612742,DAL,30.0,18,9,9,0.5,25.4,0.264,0.736,0.255,0.051,0.65,0.057,0.095,0.102,0.204,0.85,0.15,1.0,0.0,0.944,0.056,54,106,0.509,15,27,204,69,82,188,23,178,92,25,130,130,134,172,28,168,1,76,24,179,39,44,51,DAL
203493,Reggie Bullock Jr.,Reggie,1610612742,DAL,31.0,18,9,9,0.5,39.3,0.132,0.868,0.095,0.021,0.821,0.084,0.084,0.174,0.074,0.778,0.222,0.962,0.038,0.934,0.066,61,151,0.404,15,27,204,69,8,202,9,192,111,9,106,146,61,190,39,156,90,71,25,178,32,31,138,DAL
203915,Spencer Dinwiddie,Spencer,1610612742,DAL,29.0,18,9,9,0.5,27.8,0.5,0.5,0.314,0.024,0.471,0.129,0.215,0.169,0.29,0.225,0.775,0.625,0.375,0.425,0.575,80,192,0.417,15,27,204,69,69,133,70,167,110,66,68,52,70,147,164,32,137,23,161,42,20,14,122,DAL
1628425,Sterling Brown,Sterling,1610612742,DAL,27.0,9,5,4,0.556,2.8,0.6,0.4,0.545,0.0,0.0,0.273,0.455,0.455,0.545,1.0,0.0,0.0,0.0,1.0,0.0,3,10,0.3,80,78,52,54,195,97,113,82,116,162,14,5,9,60,1,180,160,76,1,183,169,166,184,DAL
203504,Trey Burke,Trey,1610612742,DAL,29.0,10,6,4,0.6,3.7,0.545,0.455,0.438,0.188,0.375,0.094,0.187,0.094,0.25,0.0,1.0,1.0,0.0,0.364,0.636,11,22,0.5,74,58,52,35,186,117,91,118,19,93,100,71,140,156,177,1,1,76,172,31,128,134,54,DAL
