group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
,1629636,Darius Garland,,1610612739,CLE,25.0,2,1,1,0.5,5.0,0.1,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76,53,9,44,82,84,70,69,47,70,49,51,43,69,77,49,1,26,29,1,125,60,80
,1629631,De'Andre Hunter,,1610612739,CLE,27.0,3,1,2,0.333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,53,62,70,105,100,70,92,47,70,49,51,43,69,77,49,1,26,29,1,1,60,80
,1629731,Dean Wade,,1610612739,CLE,28.0,1,0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,84,9,84,110,100,70,92,47,70,49,51,43,1,1,49,1,26,29,1,1,60,80
,1628378,Donovan Mitchell,,1610612739,CLE,28.0,4,1,3,0.25,7.0,0.5,0.75,0.583,0.667,0.5,0.333,0.333,0.0,0.0,0.0,0.667,0.5,0.0,0.0,0.0,0.5,0.4,0.64,39,53,90,75,58,4,4,3,9,10,20,22,43,69,77,5,118,26,29,1,112,18,6
,1630596,Evan Mobley,,1610612739,CLE,23.0,3,1,2,0.333,5.0,0.1,0.0,0.0,0.0,0.0,0.333,0.333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.067,56,53,62,70,80,84,70,92,47,70,20,22,43,1,1,49,1,26,29,1,1,12,76
,1630171,Isaac Okoro,,1610612739,CLE,24.0,1,0,1,0.0,2.0,0.143,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.111,100,84,9,84,109,60,70,92,47,70,13,12,43,69,77,49,1,26,29,1,1,12,67
,1628386,Jarrett Allen,,1610612739,CLE,27.0,4,1,3,0.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,39,53,90,75,57,100,70,92,47,70,49,51,43,69,77,49,1,1,1,1,1,60,80
,1629622,Max Strus,,1610612739,CLE,29.0,3,1,2,0.333,7.0,0.316,0.286,0.364,0.333,0.5,0.333,0.333,0.0,0.0,0.0,0.333,0.5,0.0,0.0,1.0,0.0,0.2,0.304,56,53,62,70,66,25,26,16,19,10,20,22,43,69,77,22,118,26,29,125,1,41,22
,1630241,Sam Merrill,,1610612739,CLE,29.0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,84,9,84,115,100,70,92,47,70,49,51,43,69,77,49,1,26,29,1,1,60,80
,1629660,Ty Jerome,,1610612739,CLE,27.0,4,1,3,0.25,3.0,0.125,0.0,0.333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,39,53,90,75,98,65,70,18,47,70,49,51,43,1,1,49,1,26,29,125,112,60,80
