group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,101161,Amir Johnson,Amir,1610612755,PHI,32.0,5,3,2,0.6,0.1,454.5,66.7,66.7,159.6,100.0,100.0,295.0,-33.3,-33.3,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.25,0.694,219.93,471.27,392.73,471.27,0.333,3,1,1,0.2,0.2,1.0,340,301,72,98,444,1,407,407,427,127,127,2,392,393,297,242,297,1,365,3,1,1,5,11,66,2,9,3,3,10,291,355,263,366,1
Players,1627732,Ben Simmons,Ben,1610612755,PHI,22.0,42,29,13,0.69,3.6,114.0,110.8,110.8,108.5,105.8,105.8,5.6,5.0,5.0,0.228,1.4,26.6,0.064,0.18,0.125,19.0,18.9,0.613,0.589,0.148,0.158,101.31,104.09,86.74,104.09,0.122,344,19,31,0.5,0.7,0.613,14,3,315,47,84,149,139,139,191,214,214,155,152,152,58,128,47,117,86,82,412,411,97,144,203,204,236,254,254,121,55,77,129,212,65
Players,1626246,Boban Marjanović,Boban,1610612755,PHI,30.0,15,10,5,0.667,1.2,97.4,87.2,87.2,104.2,100.0,100.0,-6.8,-12.8,-12.8,0.125,0.0,10.0,0.211,0.15,0.179,0.0,0.0,0.5,0.714,0.191,0.2,101.08,108.91,90.76,108.91,0.216,39,2,4,0.1,0.3,0.5,229,167,156,50,384,333,367,367,139,127,127,275,318,318,127,242,214,9,129,25,1,1,153,66,121,125,243,152,152,36,249,280,305,351,99
Players,1627788,Furkan Korkmaz,Furkan,1610612755,PHI,21.0,5,3,2,0.6,0.4,201.6,111.1,111.1,138.9,125.0,125.0,62.7,-13.9,-13.9,0.0,0.0,0.0,0.0,0.333,0.143,0.0,0.0,0.0,0.0,0.0,0.0,139.41,194.9,162.42,194.9,0.077,9,0,0,0.0,0.0,0.0,340,301,72,98,430,7,135,135,409,394,394,17,326,326,297,242,297,276,8,53,1,1,348,364,403,403,17,18,18,213,348,393,348,393,348
Players,202328,Greg Monroe,Greg,1610612755,PHI,29.0,2,2,0,1.0,0.3,300.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,300.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.333,0.333,36.92,73.85,61.54,73.85,-0.167,1,0,1,0.0,0.5,0.0,388,331,1,1,435,2,1,1,2,1,1,1,1,1,297,242,297,2,365,3,1,1,348,364,29,36,450,447,447,431,348,355,348,281,348
Players,200755,JJ Redick,JJ,1610612755,PHI,35.0,43,30,13,0.698,3.5,113.9,111.4,111.4,106.3,102.3,102.3,7.6,9.1,9.1,0.056,1.0,6.9,0.013,0.055,0.035,6.9,6.8,0.509,0.571,0.173,0.187,98.82,101.77,84.81,101.77,0.083,342,22,56,0.5,1.3,0.393,11,2,315,44,100,152,130,130,170,172,172,137,110,110,244,153,262,253,326,343,254,251,152,157,148,138,301,325,325,202,46,37,103,91,219
Players,203516,James Ennis III,James,1610612755,PHI,28.0,18,12,6,0.667,1.6,133.9,124.0,124.0,130.5,117.9,117.9,3.4,6.1,6.1,0.053,0.0,25.0,0.031,0.086,0.06,0.0,0.0,1.0,1.0,0.036,0.04,118.93,130.04,108.37,130.04,0.059,75,2,3,0.1,0.2,0.667,196,136,179,50,346,38,44,44,387,358,358,172,141,141,247,242,54,191,261,265,1,1,5,11,399,400,39,44,44,248,249,303,320,372,38
Players,202710,Jimmy Butler III,Jimmy,1610612755,PHI,29.0,36,21,15,0.583,3.4,113.6,110.3,110.3,108.4,104.2,104.2,5.2,6.1,6.1,0.222,1.27,13.3,0.047,0.093,0.071,10.5,10.5,0.516,0.6,0.281,0.298,102.63,106.16,88.47,106.16,0.172,281,28,62,0.8,1.7,0.452,43,28,354,118,120,155,150,150,189,194,194,158,140,140,60,141,170,148,236,219,317,314,147,136,50,54,199,206,206,66,31,34,51,58,158
Players,203954,Joel Embiid,Joel,1610612755,PHI,25.0,33,23,10,0.697,3.7,118.5,113.9,113.9,113.9,113.8,113.8,4.6,0.1,0.1,0.179,1.2,10.3,0.077,0.248,0.169,8.6,8.9,0.447,0.585,0.332,0.344,101.02,103.22,86.02,103.22,0.19,281,27,66,0.8,2.0,0.409,66,11,264,45,72,101,104,104,281,318,318,164,205,205,80,145,213,89,36,28,281,283,236,147,34,35,246,285,285,52,32,31,46,33,201
Players,1628413,Jonah Bolden,Jonah,1610612755,PHI,23.0,8,5,3,0.625,0.6,94.0,76.9,76.9,88.8,70.0,70.0,5.2,6.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.62,123.72,103.1,123.72,0.0,13,0,0,0.0,0.0,0.0,292,262,109,85,420,357,393,393,50,21,21,160,133,133,297,242,297,276,365,378,1,1,348,364,403,403,282,60,60,338,348,393,348,393,348
