group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,202699,Tobias Harris,Tobias,1610612755,PHI,26.0,46,27,19,0.587,175.0,0.157,0.188,0.164,0.167,0.155,0.155,0.161,0.135,0.326,0.284,0.148,0.151,0.034,0.19,0.235,0.131,0.129,0.175,2,5,417,116,1,187,157,198,153,217,171,175,204,65,90,186,274,241,149,334,146,223,179,PHI
Players,202710,Jimmy Butler III,Jimmy,1610612755,PHI,29.0,36,21,15,0.583,122.0,0.281,0.308,0.298,0.267,0.253,0.327,0.323,0.182,0.146,0.156,0.286,0.262,0.45,0.176,0.6,0.172,0.349,0.31,43,28,354,118,52,50,60,47,93,106,65,59,154,247,242,85,371,40,152,430,212,47,57,PHI
Players,1626246,Boban Marjanović,Boban,1610612755,PHI,30.0,15,10,5,0.667,17.0,0.191,0.2,0.154,0.0,0.0,0.667,0.556,0.571,0.231,0.35,0.167,0.0,0.333,0.25,0.333,0.444,0.5,0.353,229,167,156,50,290,121,138,213,234,314,9,13,22,143,44,166,1,64,103,372,414,11,35,PHI
Players,200755,JJ Redick,JJ,1610612755,PHI,35.0,43,30,13,0.698,151.0,0.173,0.196,0.225,0.361,0.363,0.132,0.114,0.059,0.083,0.077,0.077,0.1,0.053,0.087,0.077,0.118,0.124,0.192,11,2,315,44,17,148,149,105,46,34,193,220,255,336,345,259,218,239,200,236,130,234,145,PHI
Players,202328,Greg Monroe,Greg,1610612755,PHI,29.0,2,2,0,1.0,1.0,0.333,0.0,0.333,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,331,1,1,430,29,348,33,234,314,295,308,26,365,9,297,1,242,217,1,1,329,364,PHI
Players,203954,Joel Embiid,Joel,1610612755,PHI,25.0,33,23,10,0.697,123.0,0.332,0.287,0.335,0.185,0.263,0.448,0.418,0.391,0.395,0.394,0.222,0.27,0.083,0.5,0.3,0.35,0.407,0.331,66,11,264,45,51,34,68,32,147,98,30,33,64,37,36,123,375,223,31,364,390,30,45,PHI
Players,203516,James Ennis III,James,1610612755,PHI,28.0,18,12,6,0.667,28.0,0.036,0.095,0.063,0.286,0.115,0.0,0.0,0.167,0.13,0.138,0.091,0.0,0.2,0.2,0.0,0.13,0.032,0.065,196,136,179,50,256,399,291,376,77,250,295,308,167,278,274,245,1,135,132,1,144,323,333,PHI
Players,1628413,Jonah Bolden,Jonah,1610612755,PHI,23.0,8,5,3,0.625,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,262,109,85,385,403,348,393,234,314,295,308,276,365,378,297,1,242,217,1,1,329,364,PHI
Players,1627788,Furkan Korkmaz,Furkan,1610612755,PHI,21.0,5,3,2,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,301,72,98,417,403,348,393,234,314,295,308,276,8,116,297,1,242,217,1,1,329,364,PHI
Players,1629003,Shake Milton,Shake,1610612755,PHI,22.0,2,0,2,0.0,4.0,0.111,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,417,72,417,389,283,348,267,234,314,295,308,276,365,378,297,1,242,217,1,1,329,364,PHI
