player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
2744,Al Jefferson,Al,1610612754,IND,33.0,36,17,19,0.472,48.8,11.2,21.0,0.534,0.0,0.3,0.0,3.0,3.6,0.833,3.0,11.4,14.4,3.0,2.1,1.6,2.3,1.9,6.7,3.3,25.4,-1.1,57.0,1,0,50.8,348,328,319,302,193,34,95,81,445,458,445,201,243,115,126,40,62,295,331,205,49,30,54,263,87,269,40,177,32,60
1627816,Alex Poythress,Alex,1610612754,IND,24.0,25,10,15,0.4,48.4,5.1,12.1,0.423,1.9,5.1,0.364,0.0,0.0,0.0,3.3,4.7,7.9,0.9,0.9,1.4,0.5,0.0,7.4,0.9,12.1,-9.8,27.6,0,0,26.5,384,390,367,362,245,426,423,333,251,297,176,501,502,501,112,377,249,502,501,272,338,485,34,508,464,459,481,228,32,481
1628500,Ben Moore,Ben,1610612754,IND,23.0,2,1,1,0.5,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.8,4.8,0.0,0.0,0.0,0.0,19.0,4.8,0.0,-71.4,12.9,0,0,9.5,517,499,502,268,522,529,538,529,445,492,445,501,502,501,500,363,450,166,518,500,473,485,2,125,530,538,532,228,32,534
202711,Bojan Bogdanović,Bojan,1610612754,IND,29.0,80,47,33,0.588,48.7,8.0,16.9,0.474,3.1,7.6,0.402,3.5,4.1,0.868,0.6,4.7,5.3,2.4,2.1,1.1,0.2,1.2,2.6,3.3,22.6,1.8,34.1,0,0,35.8,42,52,166,157,198,184,210,174,107,158,75,153,205,60,455,368,406,387,340,367,453,141,482,267,140,176,375,228,32,321
202709,Cory Joseph,Cory,1610612754,IND,26.0,82,48,34,0.585,49.0,5.7,13.4,0.424,1.5,4.2,0.353,1.6,2.1,0.745,0.9,5.0,5.8,5.8,1.9,1.8,0.4,0.6,3.1,2.9,14.4,-1.1,34.7,1,0,31.8,1,37,148,161,142,383,372,327,308,340,213,405,405,285,371,341,365,125,369,154,369,365,424,318,398,268,361,177,32,397
2863,Damien Wilkins,Damien,1610612754,IND,38.0,19,10,9,0.526,48.7,4.2,12.5,0.333,1.3,5.8,0.222,1.0,1.3,0.75,1.6,3.5,5.1,2.9,1.6,0.6,0.3,0.0,2.2,1.0,10.5,8.6,22.3,0,0,21.7,415,390,424,248,206,478,410,481,331,255,400,462,475,273,235,477,425,320,431,476,404,485,496,506,485,42,511,228,32,514
201954,Darren Collison,Darren,1610612754,IND,30.0,69,39,30,0.565,48.9,7.7,15.4,0.495,2.3,5.0,0.468,3.1,3.5,0.882,0.9,3.4,4.3,8.9,2.1,2.2,0.4,0.8,3.0,2.9,20.7,3.1,44.9,6,0,41.4,178,128,203,205,170,209,265,133,199,305,21,194,267,47,362,482,474,39,341,75,387,307,442,314,194,136,165,81,32,191
1627734,Domantas Sabonis,Domantas,1610612754,IND,22.0,74,45,29,0.608,49.2,9.2,18.0,0.514,0.4,1.0,0.351,4.6,6.1,0.75,4.5,11.1,15.6,4.1,3.7,1.1,0.9,1.3,6.0,5.9,23.4,0.9,50.4,15,0,47.3,115,75,219,127,105,106,170,98,416,442,219,80,78,273,59,43,42,200,91,368,203,116,82,61,121,196,84,35,32,85
1628410,Edmond Sumner,Edmond,1610612754,IND,22.0,1,0,1,0.0,43.3,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,-120.0,64.0,0,0,60.0,524,520,502,520,529,2,114,1,445,492,445,501,502,501,500,2,7,510,518,500,473,485,1,1,4,539,16,228,32,16
203922,Glenn Robinson III,Glenn,1610612754,IND,24.0,23,14,9,0.609,48.5,5.2,12.2,0.424,2.0,4.9,0.412,1.3,1.6,0.818,1.6,3.7,5.3,2.4,0.7,1.9,0.1,0.7,2.0,2.2,13.6,-0.1,29.0,0,0,27.4,393,361,424,126,240,422,419,329,234,310,62,435,457,149,241,461,410,380,510,131,458,326,508,421,428,243,461,228,32,473
1628387,Ike Anigbogu,Ike,1610612754,IND,19.0,11,5,6,0.455,45.8,6.2,13.8,0.444,0.0,0.0,0.0,7.7,9.2,0.833,7.7,6.2,13.8,0.0,3.1,1.5,4.6,3.1,1.5,4.6,20.0,-21.5,52.0,0,0,46.2,461,447,448,318,499,335,346,259,445,492,445,16,18,115,5,257,74,510,164,232,4,10,518,138,220,514,62,228,32,99
1626202,Joe Young,Joe,1610612754,IND,26.0,53,28,25,0.528,48.1,6.9,16.0,0.43,2.2,5.7,0.379,1.9,2.5,0.759,1.0,4.4,5.4,3.4,2.2,1.2,0.1,0.8,3.4,3.2,17.8,-4.6,31.0,0,0,31.4,288,208,257,246,306,276,242,304,218,259,126,354,367,263,334,408,393,247,315,332,469,306,382,280,293,364,432,228,32,405
202362,Lance Stephenson,Lance,1610612754,IND,27.0,82,48,34,0.585,49.0,8.0,18.8,0.427,1.8,6.1,0.289,2.2,3.4,0.661,1.6,9.6,11.2,6.2,3.5,1.2,0.5,0.9,4.7,3.4,20.0,-2.8,44.4,3,0,42.6,1,37,148,161,149,177,143,316,268,234,346,306,282,390,230,85,139,109,114,330,343,272,187,254,219,327,177,121,32,157
1626167,Myles Turner,Myles,1610612754,IND,22.0,65,39,26,0.6,49.1,8.2,17.1,0.479,1.5,4.2,0.357,4.3,5.5,0.777,2.5,8.7,11.2,2.3,2.6,1.0,3.2,0.7,5.0,5.0,22.1,3.0,49.0,11,0,45.5,213,128,245,134,129,163,198,164,305,344,203,104,115,222,158,119,141,392,244,391,22,335,161,106,148,139,101,54,32,109
1628388,T.J. Leaf,T.J.,1610612754,IND,21.0,53,31,22,0.585,47.2,6.6,14.0,0.471,1.9,4.3,0.429,1.0,1.6,0.625,3.0,5.5,8.4,0.9,1.0,0.5,0.4,0.5,4.6,1.9,16.0,-8.4,29.3,0,0,29.1,288,195,290,168,409,304,338,183,252,339,38,460,448,418,130,302,223,503,496,486,362,397,195,448,348,439,456,228,32,447
201152,Thaddeus Young,Thaddeus,1610612754,IND,30.0,81,48,33,0.593,49.3,8.0,16.3,0.487,1.1,3.4,0.32,1.0,1.7,0.598,3.5,6.2,9.7,2.9,2.0,2.6,0.7,1.2,3.3,2.4,18.1,4.0,41.7,9,0,38.2,27,37,166,151,87,187,229,148,345,367,294,459,444,435,104,251,178,319,355,50,261,146,392,392,281,113,225,61,32,265
202344,Trevor Booker,Trevor,1610612754,IND,30.0,68,36,32,0.529,47.3,7.2,14.0,0.516,0.3,1.3,0.242,2.7,3.8,0.71,4.8,8.2,13.0,3.3,2.4,1.1,0.9,1.1,4.9,3.3,17.5,-0.9,41.7,4,0,38.2,193,158,184,244,400,244,334,95,418,434,390,241,227,331,51,140,93,249,280,349,205,188,170,258,303,261,227,105,32,266
203590,Trey McKinney-Jones,Trey,1610612754,IND,27.0,1,1,0,1.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,524,499,531,1,539,529,538,529,445,492,445,501,502,501,500,525,528,510,518,500,473,485,523,516,530,234,537,228,32,537
203506,Victor Oladipo,Victor,1610612754,IND,26.0,75,48,27,0.64,48.8,12.2,25.7,0.477,3.1,8.3,0.371,5.6,7.0,0.799,0.9,6.6,7.5,6.2,4.2,3.4,1.1,1.7,3.3,6.0,33.2,6.4,60.7,3,0,58.9,104,37,238,95,181,19,18,167,103,119,147,44,47,189,360,229,271,110,54,15,153,47,386,57,23,71,23,121,32,17
