GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,2760,Anderson Varejao,Anderson,1610612744,GSW,33.0,1,1,0,1.0,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,404,362,1,1,386,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,1,1,326,359,168,400,190,13,400
Players,2738,Andre Iguodala,Andre,1610612744,GSW,32.0,22,20,2,0.909,88.87666666666667,10,18,0.556,4,7,0.571,6,10,0.6,2,11,13,10,4,3,1,0,8,7,30,66,68.6,1,0,65.0,182,45,75,31,121,111,144,71,69,127,26,140,128,239,146,117,126,47,83,59,126,1,272,127,120,9,122,125,13,121
Players,101106,Andrew Bogut,Andrew,1610612744,GSW,31.0,16,14,2,0.875,40.695,3,5,0.6,0,0,0.0,5,8,0.625,3,11,14,3,1,1,2,0,8,6,11,7,40.3,2,0,34.0,222,119,75,34,213,223,269,59,209,275,209,157,144,234,110,117,113,143,194,149,78,1,272,139,218,125,175,103,13,186
Players,201575,Brandon Rush,Brandon,1610612744,GSW,30.0,6,3,3,0.5,11.381666666666666,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,1,0,1,0,0,0,3,7,5.0,0,0,6.0,312,293,109,188,318,279,316,98,137,207,30,299,312,299,270,356,370,287,194,237,126,1,1,326,308,125,338,190,13,322
Players,203110,Draymond Green,Draymond,1610612744,GSW,26.0,33,30,3,0.909,139.67333333333335,21,49,0.429,1,13,0.077,15,22,0.682,17,44,61,26,11,4,8,4,21,25,58,117,195.2,13,4,170.0,81,2,109,31,40,50,54,161,137,76,206,68,62,208,9,2,2,11,20,42,9,386,415,29,64,1,19,26,3,24
Players,203105,Festus Ezeli,Festus,1610612744,GSW,26.0,6,6,0,1.0,18.64,2,4,0.5,0,0,0.0,0,0,0.0,4,2,6,0,1,0,0,1,3,0,4,8,10.2,2,0,10.0,312,235,1,1,287,249,279,98,209,275,209,299,312,299,84,270,203,287,194,237,200,232,158,326,290,118,297,103,13,293
Players,203084,Harrison Barnes,Harrison,1610612744,GSW,24.0,24,20,4,0.833,77.225,9,17,0.529,4,11,0.364,4,5,0.8,4,6,10,1,2,0,0,0,10,3,26,72,37.5,1,0,41.0,163,45,127,38,143,126,152,89,69,86,82,177,189,144,84,172,149,216,152,237,200,1,311,192,135,6,184,125,13,169
Players,203546,Ian Clark,Ian,1610612744,GSW,25.0,4,4,0,1.0,11.796666666666669,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,2,-1,1.0,0,0,2.0,339,270,1,1,315,279,316,98,209,231,209,299,312,299,270,356,370,287,194,237,200,1,63,326,321,223,393,190,13,365
Players,1626172,Kevon Looney,Kevon,1610612744,GSW,20.0,1,1,0,1.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,404,362,1,1,434,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,1,1,326,359,206,400,190,13,400
Players,202691,Klay Thompson,Klay,1610612744,GSW,26.0,32,28,4,0.875,121.12166666666668,20,46,0.435,11,27,0.407,17,19,0.895,0,14,14,6,2,2,4,3,7,13,68,98,109.8,0,0,111.0,94,4,127,34,70,55,56,156,12,21,70,59,68,87,270,91,113,83,152,96,34,367,258,71,42,4,62,190,13,57
Players,2571,Leandro Barbosa,Leandro,1610612744,GSW,33.0,6,5,1,0.833,8.013333333333334,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,1,0,0,0,11,4.2,0,0,3.0,312,252,31,38,346,342,316,342,209,275,209,299,312,299,270,313,329,287,282,149,200,232,1,326,359,101,346,190,13,348
Players,201578,Marreese Speights,Marreese,1610612744,GSW,28.0,3,3,0,1.0,5.421666666666667,2,2,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,1,4,9,6.4,0,0,6.0,357,293,1,1,361,249,316,1,209,275,209,299,312,299,270,270,293,287,282,237,200,1,1,268,290,115,326,190,13,322
