close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1717,Dirk Nowitzki,1610612742,DAL,C-F,40.0,77,77,0.46,2.29,5.71,0.4,0.371,0.029
1628372,Dennis Smith Jr.,1610612742,DAL,G,20.0,69,69,0.529,2.16,5.61,0.385,0.375,0.01
203084,Harrison Barnes,1610612742,DAL,F,26.0,77,77,0.51,1.99,5.51,0.361,0.365,-0.004
202083,Wesley Matthews,1610612742,DAL,G-F,31.0,63,62,0.558,2.0,5.38,0.372,0.377,-0.005
203939,Dwight Powell,1610612742,DAL,C-F,26.0,78,77,0.53,1.91,5.04,0.379,0.375,0.004
1626151,Aaron Harrison,1610612742,DAL,G,23.0,9,9,0.62,1.67,4.89,0.341,0.357,-0.016
1627812,Yogi Ferrell,1610612742,DAL,G,25.0,82,81,0.497,1.7,4.54,0.374,0.368,0.005
200826,J.J. Barea,1610612742,DAL,G,34.0,69,64,0.499,1.72,3.96,0.436,0.37,0.066
1628467,Maxi Kleber,1610612742,DAL,F,26.0,67,62,0.456,1.58,3.88,0.408,0.368,0.04
203457,Nerlens Noel,1610612742,DAL,C,24.0,27,24,0.446,1.44,3.7,0.39,0.373,0.017
1627827,Dorian Finney-Smith,1610612742,DAL,F,25.0,20,19,0.477,1.45,3.7,0.392,0.358,0.034
203926,Doug McDermott,1610612742,DAL,F,26.0,78,72,0.504,1.15,3.37,0.342,0.372,-0.03
1627883,Jalen Jones,1610612742,DAL,F,25.0,13,10,0.613,1.77,2.92,0.605,0.354,0.252
1628405,Johnathan Motley,1610612742,DAL,F,23.0,10,8,0.375,1.2,2.7,0.444,0.338,0.107
1626257,Salah Mejri,1610612742,DAL,C,32.0,59,51,0.377,1.05,2.68,0.392,0.375,0.018
1627858,Kyle Collinsworth,1610612742,DAL,G,26.0,29,24,0.444,1.14,2.59,0.44,0.368,0.072
1627866,Jameel Warney,1610612742,DAL,F,24.0,3,2,0.667,0.67,2.0,0.333,0.361,-0.027
1628492,Gian Clavell,1610612742,DAL,G,24.0,6,4,0.522,0.83,2.0,0.417,0.364,0.052
201177,Josh McRoberts,1610612742,DAL,F-C,31.0,2,2,1.0,1.0,1.5,0.667,0.354,0.312
203481,Jeff Withey,1610612742,DAL,C,28.0,9,8,0.619,0.44,1.44,0.308,0.334,-0.026
203816,Scotty Hopson,1610612742,DAL,G,28.0,1,1,0.5,0.0,1.0,0.0,0.357,-0.357
