player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1630639,A.J. Lawson,A.J.,1610612742,DAL,23.0,10,7,3,0.7,3.0,0.5,0.3,0.4,0.4,0.8,0.3,0.6,2.2,0.1,0.0,0.1,0.1,1.8,56,37,53,25,203,136,144,121,172,27,28,22,199,137,1,28,182,196,DAL
1629655,Daniel Gafford,Daniel,1610612742,DAL,25.0,22,13,9,0.591,20.2,0.5,2.2,0.7,7.1,6.5,5.9,5.0,17.6,1.5,0.5,1.7,2.4,21.1,1,8,200,48,101,134,32,97,40,119,120,115,103,6,137,117,51,75,DAL
203957,Danté Exum,Danté,1610612742,DAL,28.0,21,12,9,0.571,6.8,0.3,0.1,0.2,0.8,2.1,1.5,1.4,4.8,0.0,0.1,0.4,0.3,4.2,7,15,200,63,155,150,152,135,150,56,55,46,166,141,73,44,168,164,DAL
1641726,Dereck Lively II,Dereck,1610612742,DAL,20.0,21,13,8,0.619,22.0,1.2,1.4,0.8,6.0,6.6,3.8,5.9,18.3,1.0,0.6,2.3,2.4,21.8,7,8,198,34,90,80,57,91,49,123,95,128,102,27,156,154,48,69,DAL
1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,27.0,22,13,9,0.591,29.4,1.1,0.9,1.6,4.7,8.5,7.4,6.2,27.9,1.0,0.7,2.5,1.4,18.6,1,8,200,48,72,87,92,50,60,146,147,134,71,26,168,161,86,82,DAL
203939,Dwight Powell,Dwight,1610612742,DAL,32.0,13,8,5,0.615,3.4,0.0,0.0,0.2,0.2,0.8,0.5,0.3,2.5,0.0,0.0,0.7,0.2,1.9,35,24,161,35,197,157,153,142,182,28,31,18,197,142,1,60,174,194,DAL
1630702,Jaden Hardy,Jaden,1610612742,DAL,21.0,19,11,8,0.579,6.8,0.2,0.2,0.3,1.6,2.5,0.6,2.5,5.7,0.0,0.2,0.7,0.6,6.6,9,16,198,62,156,154,148,126,113,60,32,70,161,142,95,59,131,143,DAL
1630182,Josh Green,Josh,1610612742,DAL,23.0,22,13,9,0.591,18.1,1.0,0.7,0.6,1.2,6.0,3.7,5.3,13.9,0.1,0.2,1.3,0.8,12.0,1,8,200,48,111,99,107,108,128,111,93,118,118,133,83,96,114,108,DAL
202681,Kyrie Irving,Kyrie,1610612742,DAL,32.0,22,13,9,0.591,40.0,3.7,2.9,2.4,8.8,11.8,9.2,8.6,34.8,0.3,1.3,2.8,2.7,36.0,1,8,200,48,14,11,16,24,26,192,171,167,33,93,202,177,41,28,DAL
1629029,Luka Dončić,Luka,1610612742,DAL,25.0,22,13,9,0.591,40.9,3.8,1.8,2.3,10.4,13.0,9.3,10.2,36.6,0.4,0.5,2.5,6.5,54.9,1,8,200,48,8,10,44,27,17,200,172,187,25,83,154,165,6,6,DAL
202693,Markieff Morris,Markieff,1610612742,DAL,34.0,1,1,0,1.0,12.0,0.0,3.0,0.0,0.0,3.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,6.8,205,136,1,1,137,157,10,145,183,68,65,94,150,142,1,74,183,138,DAL
1628467,Maxi Kleber,Maxi,1610612742,DAL,32.0,13,6,7,0.462,16.8,0.9,0.4,0.1,0.6,4.4,3.4,3.8,12.5,0.3,0.2,1.5,0.8,8.7,35,51,184,91,115,100,138,144,162,89,88,93,124,94,99,109,117,129,DAL
1641765,Olivier-Maxence Prosper,Olivier-Maxence,1610612742,DAL,21.0,3,1,2,0.333,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,2.0,0.0,0.3,0.0,0.3,1.7,171,136,25,113,204,157,153,145,183,30,1,38,200,142,116,1,157,197,DAL
1629023,P.J. Washington,P.J.,1610612742,DAL,25.0,22,13,9,0.591,35.7,2.3,2.3,2.1,4.5,11.0,8.0,8.8,32.8,0.8,0.5,3.0,1.9,26.1,1,8,200,48,41,31,28,33,65,180,159,170,40,35,154,189,65,57,DAL
203501,Tim Hardaway Jr.,Tim,1610612742,DAL,32.0,14,8,6,0.571,12.7,0.5,0.4,0.5,1.1,4.9,4.1,3.3,10.4,0.1,0.2,0.7,0.5,8.2,34,24,172,63,129,136,133,111,129,94,99,86,135,139,97,61,140,133,DAL
