season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612753,ORL,Orlando Magic,22301191,2024-04-14,ORL vs. MIL,W,48.0,24.0,10.0,25.0,54.0,11.0,7.0,2.0,32.0,0,0,0,0,119,267,1711,135,799,409,222,13,47,1,2023,2024,True,ORL,MIL,APR
2023-24,1610612753,ORL,Orlando Magic,22301171,2024-04-12,ORL @ PHI,L,48.0,19.0,10.0,15.0,60.0,15.0,12.0,10.0,46.0,0,0,0,0,119,692,1711,946,356,980,912,565,762,1,2023,2024,False,PHI,ORL,APR
2023-24,1610612753,ORL,Orlando Magic,22301162,2024-04-10,ORL @ MIL,L,48.0,15.0,6.0,6.0,40.0,27.0,9.0,12.0,42.0,0,0,0,0,119,1321,2240,2239,1993,2299,466,861,469,1,2023,2024,False,MIL,ORL,APR
2023-24,1610612753,ORL,Orlando Magic,22301150,2024-04-09,ORL @ HOU,L,48.0,16.0,15.0,6.0,52.0,12.0,10.0,11.0,52.0,0,0,0,0,119,1148,888,2239,953,518,607,698,1346,1,2023,2024,False,HOU,ORL,APR
2023-24,1610612753,ORL,Orlando Magic,22301136,2024-04-07,ORL vs. CHI,W,48.0,28.0,21.0,14.0,48.0,11.0,12.0,11.0,44.0,0,0,0,0,119,85,236,1124,1342,409,912,698,609,1,2023,2024,True,ORL,CHI,APR
2023-24,1610612753,ORL,Orlando Magic,22301115,2024-04-05,ORL @ CHA,L,48.0,25.0,23.0,11.0,64.0,17.0,12.0,25.0,50.0,0,0,0,0,119,209,125,1601,180,1314,912,2297,1120,1,2023,2024,False,CHA,ORL,APR
2023-24,1610612753,ORL,Orlando Magic,22301109,2024-04-03,ORL @ NOP,W,48.0,18.0,10.0,4.0,48.0,11.0,11.0,22.0,46.0,0,0,0,0,119,847,1711,2362,1342,409,751,2140,762,1,2023,2024,False,NOP,ORL,APR
2023-24,1610612753,ORL,Orlando Magic,22301090,2024-04-01,ORL vs. POR,W,48.0,16.0,11.0,10.0,44.0,19.0,23.0,13.0,50.0,0,0,0,0,119,1148,1550,1764,1700,1615,2285,1013,1120,1,2023,2024,True,ORL,POR,APR
2023-24,1610612753,ORL,Orlando Magic,22301075,2024-03-30,ORL vs. MEM,W,48.0,25.0,9.0,14.0,26.0,17.0,15.0,25.0,36.0,0,0,0,0,119,209,1855,1124,2444,1314,1400,2297,150,1,2023,2024,True,ORL,MEM,MAR
2023-24,1610612753,ORL,Orlando Magic,22301064,2024-03-29,ORL vs. LAC,L,48.0,20.0,15.0,9.0,50.0,15.0,16.0,19.0,52.0,0,0,0,0,119,583,888,1897,1116,980,1574,1862,1346,1,2023,2024,True,ORL,LAC,MAR
2023-24,1610612753,ORL,Orlando Magic,22301049,2024-03-27,ORL vs. GSW,L,48.0,11.0,10.0,6.0,48.0,19.0,18.0,9.0,54.0,0,0,0,0,119,1944,1711,2239,1342,1615,1860,425,1509,1,2023,2024,True,ORL,GSW,MAR
2023-24,1610612753,ORL,Orlando Magic,22301020,2024-03-23,ORL vs. SAC,L,48.0,13.0,7.0,10.0,56.0,19.0,7.0,26.0,32.0,0,0,0,0,119,1645,2141,1764,636,1615,222,2327,47,1,2023,2024,True,ORL,SAC,MAR
2023-24,1610612753,ORL,Orlando Magic,22301004,2024-03-21,ORL vs. NOP,W,48.0,25.0,20.0,15.0,62.0,20.0,5.0,21.0,54.0,0,0,0,0,119,209,309,946,255,1770,95,2057,1509,1,2023,2024,True,ORL,NOP,MAR
2023-24,1610612753,ORL,Orlando Magic,22300991,2024-03-19,ORL vs. CHA,W,48.0,22.0,12.0,18.0,60.0,16.0,4.0,8.0,44.0,0,0,0,0,119,399,1392,600,356,1141,38,328,609,1,2023,2024,True,ORL,CHA,MAR
2023-24,1610612753,ORL,Orlando Magic,22300979,2024-03-17,ORL vs. TOR,W,48.0,18.0,9.0,11.0,60.0,16.0,12.0,16.0,48.0,0,0,0,0,119,847,1855,1601,356,1141,912,1516,934,1,2023,2024,True,ORL,TOR,MAR
2023-24,1610612753,ORL,Orlando Magic,22300963,2024-03-15,ORL @ TOR,W,48.0,23.0,7.0,13.0,52.0,20.0,13.0,37.0,42.0,0,0,0,0,119,323,2141,1281,953,1770,1070,2455,469,1,2023,2024,False,TOR,ORL,MAR
2023-24,1610612753,ORL,Orlando Magic,22300947,2024-03-13,ORL vs. BKN,W,48.0,12.0,8.0,13.0,38.0,10.0,16.0,14.0,46.0,0,0,0,0,119,1810,1996,1281,2123,299,1574,1181,762,1,2023,2024,True,ORL,BKN,MAR
2023-24,1610612753,ORL,Orlando Magic,22300928,2024-03-10,ORL vs. IND,L,48.0,10.0,14.0,0.0,46.0,21.0,5.0,27.0,54.0,0,0,0,0,119,2053,1062,2449,1528,1879,95,2363,1509,1,2023,2024,True,ORL,IND,MAR
2023-24,1610612753,ORL,Orlando Magic,22300912,2024-03-08,ORL @ NYK,L,48.0,8.0,7.0,7.0,26.0,2.0,14.0,9.0,36.0,0,0,0,0,119,2253,2141,2134,2444,4,1229,425,150,1,2023,2024,False,NYK,ORL,MAR
2023-24,1610612753,ORL,Orlando Magic,22300894,2024-03-06,ORL @ WAS,W,48.0,10.0,16.0,12.0,56.0,16.0,8.0,18.0,52.0,0,0,0,0,119,2053,730,1449,636,1141,321,1755,1346,1,2023,2024,False,WAS,ORL,MAR
2023-24,1610612753,ORL,Orlando Magic,22300885,2024-03-05,ORL @ CHA,W,48.0,23.0,14.0,8.0,42.0,10.0,7.0,0.0,30.0,0,0,0,0,119,323,1062,2037,1853,299,222,1,28,1,2023,2024,False,CHA,ORL,MAR
2023-24,1610612753,ORL,Orlando Magic,22300874,2024-03-03,ORL vs. DET,W,48.0,15.0,14.0,12.0,68.0,28.0,8.0,7.0,40.0,0,0,0,0,119,1321,1062,1449,89,2343,321,223,339,1,2023,2024,True,ORL,DET,MAR
2023-24,1610612753,ORL,Orlando Magic,22300850,2024-02-29,ORL vs. UTA,W,48.0,18.0,9.0,13.0,56.0,25.0,14.0,18.0,30.0,0,0,0,0,119,847,1855,1281,636,2195,1229,1755,28,1,2023,2024,True,ORL,UTA,FEB
2023-24,1610612753,ORL,Orlando Magic,22300833,2024-02-27,ORL vs. BKN,W,48.0,29.0,5.0,15.0,56.0,13.0,9.0,5.0,42.0,0,0,0,0,119,63,2319,946,636,652,466,100,469,1,2023,2024,True,ORL,BKN,FEB
2023-24,1610612753,ORL,Orlando Magic,22300821,2024-02-25,ORL @ ATL,L,48.0,14.0,11.0,15.0,42.0,21.0,10.0,16.0,50.0,0,0,0,0,119,1482,1550,946,1853,1879,607,1516,1120,1,2023,2024,False,ATL,ORL,FEB
2023-24,1610612753,ORL,Orlando Magic,22300814,2024-02-24,ORL @ DET,W,48.0,10.0,16.0,10.0,58.0,16.0,12.0,18.0,50.0,0,0,0,0,119,2053,730,1764,490,1141,912,1755,1120,1,2023,2024,False,DET,ORL,FEB
2023-24,1610612753,ORL,Orlando Magic,22300792,2024-02-22,ORL @ CLE,W,48.0,28.0,12.0,8.0,46.0,15.0,10.0,17.0,56.0,0,0,0,0,119,85,1392,2037,1528,980,607,1642,1663,1,2023,2024,False,CLE,ORL,FEB
2023-24,1610612753,ORL,Orlando Magic,22300778,2024-02-14,ORL vs. NYK,W,48.0,23.0,11.0,15.0,60.0,13.0,22.0,15.0,40.0,0,0,0,0,119,323,1550,946,356,652,2226,1338,339,1,2023,2024,True,ORL,NYK,FEB
2023-24,1610612753,ORL,Orlando Magic,22300772,2024-02-13,ORL vs. OKC,L,48.0,11.0,12.0,9.0,50.0,16.0,7.0,15.0,46.0,0,0,0,0,119,1944,1392,1897,1116,1141,222,1338,762,1,2023,2024,True,ORL,OKC,FEB
2023-24,1610612753,ORL,Orlando Magic,22300752,2024-02-10,ORL vs. CHI,W,53.0,9.0,11.0,3.0,48.0,31.0,20.0,10.0,48.0,0,0,0,0,17,2163,1550,2412,1342,2416,2069,565,934,1,2023,2024,True,ORL,CHI,FEB
2023-24,1610612753,ORL,Orlando Magic,22300734,2024-02-08,ORL vs. SAS,W,48.0,25.0,12.0,12.0,58.0,18.0,7.0,10.0,52.0,0,0,0,0,119,209,1392,1449,490,1452,222,565,1346,1,2023,2024,True,ORL,SAS,FEB
2023-24,1610612753,ORL,Orlando Magic,22300721,2024-02-06,ORL @ MIA,L,48.0,12.0,11.0,18.0,44.0,19.0,10.0,27.0,58.0,0,0,0,0,119,1810,1550,600,1700,1615,607,2363,1826,1,2023,2024,False,MIA,ORL,FEB
2023-24,1610612753,ORL,Orlando Magic,22300704,2024-02-04,ORL @ DET,W,48.0,17.0,10.0,13.0,62.0,6.0,12.0,14.0,50.0,0,0,0,0,119,1010,1711,1281,255,63,912,1181,1120,1,2023,2024,False,DET,ORL,FEB
2023-24,1610612753,ORL,Orlando Magic,22300694,2024-02-02,ORL @ MIN,W,48.0,16.0,18.0,17.0,54.0,17.0,10.0,7.0,48.0,0,0,0,0,119,1148,494,707,799,1314,607,223,934,1,2023,2024,False,MIN,ORL,FEB
2023-24,1610612753,ORL,Orlando Magic,22300681,2024-01-31,ORL @ SAS,W,48.0,23.0,14.0,17.0,62.0,10.0,11.0,27.0,46.0,0,0,0,0,119,323,1062,707,255,299,751,2363,762,1,2023,2024,False,SAS,ORL,JAN
2023-24,1610612753,ORL,Orlando Magic,22300666,2024-01-29,ORL @ DAL,L,48.0,24.0,14.0,18.0,44.0,10.0,5.0,16.0,48.0,0,0,0,0,119,267,1062,600,1700,299,95,1516,934,1,2023,2024,False,DAL,ORL,JAN
2023-24,1610612753,ORL,Orlando Magic,22300655,2024-01-28,ORL vs. PHX,W,48.0,21.0,22.0,15.0,50.0,8.0,4.0,4.0,40.0,0,0,0,0,119,493,177,946,1116,143,38,50,339,1,2023,2024,True,ORL,PHX,JAN
2023-24,1610612753,ORL,Orlando Magic,22300638,2024-01-26,ORL @ MEM,L,48.0,14.0,11.0,13.0,48.0,7.0,16.0,4.0,50.0,0,0,0,0,119,1482,1550,1281,1342,98,1574,50,1120,1,2023,2024,False,MEM,ORL,JAN
2023-24,1610612753,ORL,Orlando Magic,22300607,2024-01-22,ORL vs. CLE,L,48.0,18.0,12.0,7.0,34.0,22.0,9.0,16.0,40.0,0,0,0,0,119,847,1392,2134,2312,1969,466,1516,339,1,2023,2024,True,ORL,CLE,JAN
2023-24,1610612753,ORL,Orlando Magic,22300601,2024-01-21,ORL vs. MIA,W,48.0,29.0,23.0,12.0,54.0,15.0,10.0,7.0,36.0,0,0,0,0,119,63,125,1449,799,980,607,223,150,1,2023,2024,True,ORL,MIA,JAN
