player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
1630174,Aaron Nesmith,Aaron,1610612754,IND,25.0,18,13,5,0.722,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,1,1,156,21,21,7,4,1,3,19,12,5,48,11,17,19,4,1,10,IND
1629614,Andrew Nembhard,Andrew,1610612754,IND,25.0,18,13,5,0.722,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,1,1,156,21,14,7,4,1,3,19,12,5,48,11,17,19,4,1,10,IND
1641767,Ben Sheppard,Ben,1610612754,IND,23.0,16,11,5,0.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,25,19,156,40,59,7,4,1,3,19,12,5,76,11,33,19,4,1,32,IND
1631097,Bennedict Mathurin,Bennedict,1610612754,IND,22.0,17,12,5,0.706,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.1,0.0,0.0,23,16,156,37,21,7,4,1,3,19,12,5,23,11,17,19,2,1,32,IND
201949,James Johnson,James,1610612754,IND,38.0,4,2,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,153,121,24,84,59,7,4,1,3,19,12,5,23,11,33,19,4,1,32,IND
1641716,Jarace Walker,Jarace,1610612754,IND,21.0,12,9,3,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,44,28,57,13,59,7,4,1,3,19,12,5,76,11,33,19,4,1,32,IND
1642277,Johnny Furphy,Johnny,1610612754,IND,20.0,8,4,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,73,75,84,59,7,4,1,3,19,12,5,102,11,33,19,4,1,32,IND
1626167,Myles Turner,Myles,1610612754,IND,29.0,18,13,5,0.722,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.1,1,1,156,21,4,7,4,1,3,19,12,5,13,11,17,5,4,1,10,IND
1630167,Obi Toppin,Obi,1610612754,IND,27.0,18,13,5,0.722,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,1,1,156,21,21,7,4,1,3,7,12,5,48,11,33,19,4,1,10,IND
1627783,Pascal Siakam,Pascal,1610612754,IND,31.0,18,13,5,0.722,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.1,1,1,156,21,21,2,4,1,3,19,12,5,48,5,33,5,4,1,10,IND
204456,T.J. McConnell,T.J.,1610612754,IND,33.0,18,13,5,0.722,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,156,21,14,7,4,1,3,19,12,5,102,11,33,19,4,1,32,IND
1628418,Thomas Bryant,Thomas,1610612754,IND,27.0,16,12,4,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,25,16,75,13,59,7,4,1,3,19,12,5,23,11,33,19,4,1,32,IND
1628396,Tony Bradley,Tony,1610612754,IND,27.0,8,4,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,72,73,75,84,59,7,4,1,3,19,12,5,76,11,33,19,4,1,32,IND
1630169,Tyrese Haliburton,Tyrese,1610612754,IND,25.0,18,13,5,0.722,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,156,21,21,7,4,1,3,7,12,5,102,11,33,19,4,1,32,IND
