season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end
2020-21,1610612749,MIL,Milwaukee Bucks,42000305,2021-07-01T00:00:00,MIL vs. ATL,W,48.0,10.5,14.3,9.8,49.5,7.5,17.3,5.3,27.0,0,0,0,1,7,83,24,47,5,38,161,38,40,1,2020,2021
2020-21,1610612746,LAC,LA Clippers,42000316,2021-06-30T00:00:00,LAC vs. PHX,L,48.0,3.8,7.5,5.3,25.5,12.8,14.3,4.5,40.5,0,0,0,86,7,158,109,123,134,116,139,28,140,1,2020,2021
2020-21,1610612756,PHX,Phoenix Suns,42000316,2021-06-30T00:00:00,PHX @ LAC,W,48.0,12.8,14.3,4.5,40.5,3.8,7.5,5.3,25.5,0,0,0,1,7,46,24,134,23,8,52,38,29,1,2020,2021
2020-21,1610612737,ATL,Atlanta Hawks,42000304,2021-06-29T00:00:00,ATL vs. MIL,W,48.0,12.0,9.0,10.5,34.5,3.0,12.8,6.8,33.0,0,0,0,1,7,56,86,44,60,2,122,60,90,1,2020,2021
2020-21,1610612749,MIL,Milwaukee Bucks,42000304,2021-06-29T00:00:00,MIL @ ATL,L,48.0,3.0,12.8,6.8,33.0,12.0,9.0,10.5,34.5,0,0,0,86,7,164,39,95,67,103,79,125,105,1,2020,2021
2020-21,1610612756,PHX,Phoenix Suns,42000315,2021-06-28T00:00:00,PHX vs. LAC,L,48.0,13.5,3.0,6.0,24.0,17.3,1.5,14.3,43.5,0,0,0,86,7,34,161,113,143,155,2,154,151,1,2020,2021
2020-21,1610612746,LAC,LA Clippers,42000315,2021-06-28T00:00:00,LAC @ PHX,W,48.0,17.3,1.5,14.3,43.5,13.5,3.0,6.0,24.0,0,0,0,1,7,14,166,15,15,126,7,50,17,1,2020,2021
2020-21,1610612737,ATL,Atlanta Hawks,42000303,2021-06-27T00:00:00,ATL vs. MIL,L,48.0,12.0,9.8,5.3,25.5,7.5,13.5,8.3,42.0,0,0,0,86,7,56,72,123,134,38,134,85,149,1,2020,2021
2020-21,1610612749,MIL,Milwaukee Bucks,42000303,2021-06-27T00:00:00,MIL @ ATL,W,48.0,7.5,13.5,8.3,42.0,12.0,9.8,5.3,25.5,0,0,0,1,7,125,34,76,21,103,86,38,29,1,2020,2021
2020-21,1610612756,PHX,Phoenix Suns,42000314,2021-06-26T00:00:00,PHX @ LAC,W,48.0,11.3,9.8,4.5,31.5,9.8,5.3,5.3,27.0,0,0,0,1,7,70,72,134,82,75,25,38,40,1,2020,2021
2020-21,1610612746,LAC,LA Clippers,42000314,2021-06-26T00:00:00,LAC vs. PHX,L,48.0,9.8,5.3,5.3,27.0,11.3,9.8,4.5,31.5,0,0,0,86,7,89,137,123,123,89,86,28,74,1,2020,2021
2020-21,1610612749,MIL,Milwaukee Bucks,42000302,2021-06-25T00:00:00,MIL vs. ATL,W,48.0,18.8,18.0,20.3,46.5,16.5,8.3,9.0,22.5,0,0,0,1,7,5,2,1,8,151,63,96,8,1,2020,2021
2020-21,1610612737,ATL,Atlanta Hawks,42000302,2021-06-25T00:00:00,ATL @ MIL,L,48.0,16.5,8.3,9.0,22.5,18.8,18.0,20.3,46.5,0,0,0,86,7,17,93,58,155,163,166,170,160,1,2020,2021
2020-21,1610612756,PHX,Phoenix Suns,42000313,2021-06-24T00:00:00,PHX @ LAC,L,48.0,13.5,9.8,7.5,31.5,12.8,9.0,9.8,30.0,0,0,0,86,7,34,72,88,82,116,79,114,63,1,2020,2021
2020-21,1610612746,LAC,LA Clippers,42000313,2021-06-24T00:00:00,LAC vs. PHX,W,48.0,12.8,9.0,9.8,30.0,13.5,9.8,7.5,31.5,0,0,0,1,7,46,86,47,98,126,86,77,74,1,2020,2021
2020-21,1610612737,ATL,Atlanta Hawks,42000301,2021-06-23T00:00:00,ATL @ MIL,W,48.0,3.0,12.8,7.5,40.5,7.5,12.0,11.3,52.5,0,0,0,1,7,164,39,88,23,38,119,129,168,1,2020,2021
2020-21,1610612749,MIL,Milwaukee Bucks,42000301,2021-06-23T00:00:00,MIL vs. ATL,L,48.0,7.5,12.0,11.3,52.5,3.0,12.8,7.5,40.5,0,0,0,86,7,125,50,35,3,2,122,77,140,1,2020,2021
2020-21,1610612746,LAC,LA Clippers,42000312,2021-06-22T00:00:00,LAC @ PHX,L,48.0,6.0,9.8,3.0,22.5,12.8,7.5,1.5,45.0,0,0,0,86,7,144,72,148,155,116,52,6,157,1,2020,2021
2020-21,1610612756,PHX,Phoenix Suns,42000312,2021-06-22T00:00:00,PHX vs. LAC,W,48.0,12.8,7.5,1.5,45.0,6.0,9.8,3.0,22.5,0,0,0,1,7,46,109,160,12,20,86,13,8,1,2020,2021
2020-21,1610612746,LAC,LA Clippers,42000311,2021-06-20T00:00:00,LAC @ PHX,L,48.0,6.8,5.3,3.0,25.5,11.3,4.5,12.0,40.5,0,0,0,86,7,134,137,148,134,89,19,137,140,1,2020,2021
2020-21,1610612737,ATL,Atlanta Hawks,42000207,2021-06-20T00:00:00,ATL @ PHI,W,48.0,11.3,6.0,9.0,27.0,7.5,9.8,17.3,31.5,0,0,0,1,7,70,127,58,123,38,86,167,74,1,2020,2021
2020-21,1610612755,PHI,Philadelphia 76ers,42000207,2021-06-20T00:00:00,PHI vs. ATL,L,48.0,7.5,9.8,17.3,31.5,11.3,6.0,9.0,27.0,0,0,0,86,7,125,72,4,82,89,37,96,40,1,2020,2021
2020-21,1610612756,PHX,Phoenix Suns,42000311,2021-06-20T00:00:00,PHX vs. LAC,W,48.0,11.3,4.5,12.0,40.5,6.8,5.3,3.0,25.5,0,0,0,1,7,70,147,26,23,28,25,13,29,1,2020,2021
2020-21,1610612749,MIL,Milwaukee Bucks,42000217,2021-06-19T00:00:00,MIL @ BKN,W,53.0,13.6,16.3,5.4,28.5,8.8,13.6,6.1,28.5,0,0,0,1,3,33,12,122,109,57,138,59,61,1,2020,2021
2020-21,1610612751,BKN,Brooklyn Nets,42000217,2021-06-19T00:00:00,BKN vs. MIL,L,53.0,8.8,13.6,6.1,28.5,13.6,16.3,5.4,28.5,0,0,0,86,3,114,33,112,109,138,159,49,61,1,2020,2021
2020-21,1610612737,ATL,Atlanta Hawks,42000206,2021-06-18T00:00:00,ATL vs. PHI,L,48.0,9.0,8.3,11.3,36.0,8.3,10.5,9.0,33.0,0,0,0,86,7,98,93,35,50,47,100,96,90,1,2020,2021
2020-21,1610612762,UTA,Utah Jazz,42000226,2021-06-18T00:00:00,UTA @ LAC,L,48.0,3.0,12.8,5.3,30.0,21.8,8.3,15.8,31.5,0,0,0,86,7,164,39,123,98,170,63,164,74,1,2020,2021
2020-21,1610612746,LAC,LA Clippers,42000226,2021-06-18T00:00:00,LAC vs. UTA,W,48.0,21.8,8.3,15.8,31.5,3.0,12.8,5.3,30.0,0,0,0,1,7,1,93,5,82,2,122,38,63,1,2020,2021
2020-21,1610612755,PHI,Philadelphia 76ers,42000206,2021-06-18T00:00:00,PHI @ ATL,W,48.0,8.3,10.5,9.0,33.0,9.0,8.3,11.3,36.0,0,0,0,1,7,116,61,58,67,58,63,129,112,1,2020,2021
2020-21,1610612749,MIL,Milwaukee Bucks,42000216,2021-06-17T00:00:00,MIL vs. BKN,W,48.0,6.0,8.3,19.5,34.5,15.0,7.5,3.0,33.0,0,0,0,1,7,144,93,2,60,144,52,13,90,1,2020,2021
2020-21,1610612751,BKN,Brooklyn Nets,42000216,2021-06-17T00:00:00,BKN @ MIL,L,48.0,15.0,7.5,3.0,33.0,6.0,8.3,19.5,34.5,0,0,0,86,7,25,109,148,67,20,63,169,105,1,2020,2021
2020-21,1610612755,PHI,Philadelphia 76ers,42000205,2021-06-16T00:00:00,PHI vs. ATL,L,48.0,6.8,5.3,11.3,22.5,18.8,8.3,6.8,25.5,0,0,0,86,7,134,137,35,155,163,63,60,29,1,2020,2021
2020-21,1610612762,UTA,Utah Jazz,42000225,2021-06-16T00:00:00,UTA vs. LAC,L,48.0,14.3,11.3,9.8,22.5,15.0,3.8,6.8,25.5,0,0,0,86,7,28,53,47,155,144,11,60,29,1,2020,2021
2020-21,1610612746,LAC,LA Clippers,42000225,2021-06-16T00:00:00,LAC @ UTA,W,48.0,15.0,3.8,6.8,25.5,14.3,11.3,9.8,22.5,0,0,0,1,7,25,153,95,134,139,111,114,8,1,2020,2021
2020-21,1610612737,ATL,Atlanta Hawks,42000205,2021-06-16T00:00:00,ATL @ PHI,W,48.0,18.8,8.3,6.8,25.5,6.8,5.3,11.3,22.5,0,0,0,1,7,5,93,95,134,28,25,129,8,1,2020,2021
2020-21,1610612751,BKN,Brooklyn Nets,42000215,2021-06-15T00:00:00,BKN vs. MIL,W,48.0,10.5,1.5,1.5,24.0,8.3,3.8,1.5,39.0,0,0,0,1,7,83,166,160,143,47,11,6,130,1,2020,2021
2020-21,1610612749,MIL,Milwaukee Bucks,42000215,2021-06-15T00:00:00,MIL @ BKN,L,48.0,8.3,3.8,1.5,39.0,10.5,1.5,1.5,24.0,0,0,0,86,7,116,153,160,32,84,2,6,17,1,2020,2021
2020-21,1610612746,LAC,LA Clippers,42000224,2021-06-14T00:00:00,LAC vs. UTA,W,48.0,9.0,13.5,9.0,24.0,12.0,0.8,0.0,24.0,0,0,0,1,7,98,34,58,143,103,1,1,17,1,2020,2021
2020-21,1610612762,UTA,Utah Jazz,42000224,2021-06-14T00:00:00,UTA @ LAC,L,48.0,12.0,0.8,0.0,24.0,9.0,13.5,9.0,24.0,0,0,0,86,7,56,170,167,143,58,134,96,17,1,2020,2021
2020-21,1610612737,ATL,Atlanta Hawks,42000204,2021-06-14T00:00:00,ATL vs. PHI,W,48.0,6.0,15.8,6.8,30.0,6.8,6.8,3.8,25.5,0,0,0,1,7,144,13,95,98,28,45,25,29,1,2020,2021
2020-21,1610612755,PHI,Philadelphia 76ers,42000204,2021-06-14T00:00:00,PHI @ ATL,L,48.0,6.8,6.8,3.8,25.5,6.0,15.8,6.8,30.0,0,0,0,86,7,134,120,144,134,20,154,60,63,1,2020,2021
2020-21,1610612749,MIL,Milwaukee Bucks,42000214,2021-06-13T00:00:00,MIL vs. BKN,W,48.0,18.8,8.3,15.0,28.5,9.8,3.8,4.5,27.0,0,0,0,1,7,5,93,8,111,75,11,28,40,1,2020,2021
2020-21,1610612743,DEN,Denver Nuggets,42000234,2021-06-13T00:00:00,DEN vs. PHX,L,48.0,15.8,9.8,15.0,40.5,9.8,6.0,7.5,36.0,0,0,0,86,7,21,72,8,23,75,37,77,112,1,2020,2021
2020-21,1610612751,BKN,Brooklyn Nets,42000214,2021-06-13T00:00:00,BKN @ MIL,L,48.0,9.8,3.8,4.5,27.0,18.8,8.3,15.0,28.5,0,0,0,86,7,89,153,134,123,163,63,157,49,1,2020,2021
2020-21,1610612756,PHX,Phoenix Suns,42000234,2021-06-13T00:00:00,PHX @ DEN,W,48.0,9.8,6.0,7.5,36.0,15.8,9.8,15.0,40.5,0,0,0,1,7,89,127,88,50,147,86,157,140,1,2020,2021
2020-21,1610612762,UTA,Utah Jazz,42000223,2021-06-12T00:00:00,UTA @ LAC,L,48.0,12.0,9.8,7.5,24.0,18.0,9.8,6.8,33.0,0,0,0,86,7,56,72,88,143,158,86,60,90,1,2020,2021
2020-21,1610612746,LAC,LA Clippers,42000223,2021-06-12T00:00:00,LAC vs. UTA,W,48.0,18.0,9.8,6.8,33.0,12.0,9.8,7.5,24.0,0,0,0,1,7,9,72,95,67,103,86,77,17,1,2020,2021
2020-21,1610612743,DEN,Denver Nuggets,42000233,2021-06-11T00:00:00,DEN vs. PHX,L,48.0,4.5,15.8,1.5,31.5,15.0,10.5,9.0,31.5,0,0,0,86,7,155,13,160,82,144,100,96,74,1,2020,2021
2020-21,1610612756,PHX,Phoenix Suns,42000233,2021-06-11T00:00:00,PHX @ DEN,W,48.0,15.0,10.5,9.0,31.5,4.5,15.8,1.5,31.5,0,0,0,1,7,25,61,58,82,14,154,6,74,1,2020,2021
2020-21,1610612755,PHI,Philadelphia 76ers,42000203,2021-06-11T00:00:00,PHI @ ATL,W,48.0,9.0,10.5,11.3,49.5,9.0,15.0,4.5,43.5,0,0,0,1,7,98,61,35,5,58,149,28,151,1,2020,2021
2020-21,1610612737,ATL,Atlanta Hawks,42000203,2021-06-11T00:00:00,ATL vs. PHI,L,48.0,9.0,15.0,4.5,43.5,9.0,10.5,11.3,49.5,0,0,0,86,7,98,18,134,15,58,100,129,165,1,2020,2021
2020-21,1610612749,MIL,Milwaukee Bucks,42000213,2021-06-10T00:00:00,MIL vs. BKN,W,48.0,4.5,6.8,5.3,28.5,5.3,3.8,3.8,24.0,0,0,0,1,7,155,120,123,111,17,11,25,17,1,2020,2021
2020-21,1610612746,LAC,LA Clippers,42000222,2021-06-10T00:00:00,LAC @ UTA,L,48.0,13.5,5.3,9.8,31.5,6.0,3.8,8.3,24.0,0,0,0,86,7,34,137,47,82,20,11,85,17,1,2020,2021
2020-21,1610612762,UTA,Utah Jazz,42000222,2021-06-10T00:00:00,UTA vs. LAC,W,48.0,6.0,3.8,8.3,24.0,13.5,5.3,9.8,31.5,0,0,0,1,7,144,153,76,143,126,25,114,74,1,2020,2021
2020-21,1610612751,BKN,Brooklyn Nets,42000213,2021-06-10T00:00:00,BKN @ MIL,L,48.0,5.3,3.8,3.8,24.0,4.5,6.8,5.3,28.5,0,0,0,86,7,152,153,144,143,14,45,38,49,1,2020,2021
2020-21,1610612756,PHX,Phoenix Suns,42000232,2021-06-09T00:00:00,PHX vs. DEN,W,48.0,9.0,8.3,10.5,33.0,3.0,9.8,6.0,27.0,0,0,0,1,7,98,93,44,67,2,86,50,40,1,2020,2021
2020-21,1610612743,DEN,Denver Nuggets,42000232,2021-06-09T00:00:00,DEN @ PHX,L,48.0,3.0,9.8,6.0,27.0,9.0,8.3,10.5,33.0,0,0,0,86,7,164,72,113,123,58,63,125,90,1,2020,2021
2020-21,1610612762,UTA,Utah Jazz,42000221,2021-06-08T00:00:00,UTA vs. LAC,W,48.0,12.8,18.0,1.5,25.5,10.5,18.0,3.0,21.0,0,0,0,1,7,46,2,160,134,84,166,13,4,1,2020,2021
2020-21,1610612746,LAC,LA Clippers,42000221,2021-06-08T00:00:00,LAC @ UTA,L,48.0,10.5,18.0,3.0,21.0,12.8,18.0,1.5,25.5,0,0,0,86,7,83,2,148,164,116,166,6,29,1,2020,2021
2020-21,1610612737,ATL,Atlanta Hawks,42000202,2021-06-08T00:00:00,ATL @ PHI,L,48.0,5.3,8.3,6.8,33.0,21.0,10.5,15.0,39.0,0,0,0,86,7,152,93,95,67,168,100,157,130,1,2020,2021
2020-21,1610612755,PHI,Philadelphia 76ers,42000202,2021-06-08T00:00:00,PHI vs. ATL,W,48.0,21.0,10.5,15.0,39.0,5.3,8.3,6.8,33.0,0,0,0,1,7,2,61,8,32,17,63,60,90,1,2020,2021
2020-21,1610612749,MIL,Milwaukee Bucks,42000212,2021-06-07T00:00:00,MIL @ BKN,L,48.0,6.8,8.3,9.0,39.0,17.3,11.3,6.8,28.5,0,0,0,86,7,134,93,58,32,155,111,60,49,1,2020,2021
2020-21,1610612756,PHX,Phoenix Suns,42000231,2021-06-07T00:00:00,PHX vs. DEN,W,48.0,13.5,5.3,9.8,36.0,9.0,6.0,5.3,39.0,0,0,0,1,7,34,137,47,50,58,37,38,130,1,2020,2021
2020-21,1610612751,BKN,Brooklyn Nets,42000212,2021-06-07T00:00:00,BKN vs. MIL,W,48.0,17.3,11.3,6.8,28.5,6.8,8.3,9.0,39.0,0,0,0,1,7,14,53,95,111,28,63,96,130,1,2020,2021
2020-21,1610612743,DEN,Denver Nuggets,42000231,2021-06-07T00:00:00,DEN @ PHX,L,48.0,9.0,6.0,5.3,39.0,13.5,5.3,9.8,36.0,0,0,0,86,7,98,127,123,32,126,25,114,112,1,2020,2021
2020-21,1610612755,PHI,Philadelphia 76ers,42000201,2021-06-06T00:00:00,PHI vs. ATL,L,48.0,18.0,6.8,12.0,43.5,21.0,6.0,7.5,30.0,0,0,0,86,7,9,120,26,15,168,37,77,63,1,2020,2021
2020-21,1610612742,DAL,Dallas Mavericks,42000177,2021-06-06T00:00:00,DAL @ LAC,L,48.0,6.8,17.3,6.0,46.5,12.8,9.0,3.0,24.0,0,0,0,86,7,134,6,113,8,116,79,13,17,1,2020,2021
2020-21,1610612737,ATL,Atlanta Hawks,42000201,2021-06-06T00:00:00,ATL @ PHI,W,48.0,21.0,6.0,7.5,30.0,18.0,6.8,12.0,43.5,0,0,0,1,7,2,127,88,98,158,45,137,151,1,2020,2021
2020-21,1610612746,LAC,LA Clippers,42000177,2021-06-06T00:00:00,LAC vs. DAL,W,48.0,12.8,9.0,3.0,24.0,6.8,17.3,6.0,46.5,0,0,0,1,7,46,86,148,143,28,161,50,160,1,2020,2021
2020-21,1610612751,BKN,Brooklyn Nets,42000211,2021-06-05T00:00:00,BKN vs. MIL,W,48.0,13.5,3.0,9.0,36.0,10.5,15.0,8.3,54.0,0,0,0,1,7,34,161,58,50,84,149,85,169,1,2020,2021
2020-21,1610612749,MIL,Milwaukee Bucks,42000211,2021-06-05T00:00:00,MIL @ BKN,L,48.0,10.5,15.0,8.3,54.0,13.5,3.0,9.0,36.0,0,0,0,86,7,83,18,76,2,126,7,96,112,1,2020,2021
2020-21,1610612742,DAL,Dallas Mavericks,42000176,2021-06-04T00:00:00,DAL vs. LAC,L,48.0,11.3,3.8,8.3,34.5,6.8,6.0,8.3,21.0,0,0,0,86,7,70,153,76,60,28,37,85,4,1,2020,2021
2020-21,1610612746,LAC,LA Clippers,42000176,2021-06-04T00:00:00,LAC @ DAL,W,48.0,6.8,6.0,8.3,21.0,11.3,3.8,8.3,34.5,0,0,0,1,7,134,127,76,164,89,11,85,105,1,2020,2021
2020-21,1610612756,PHX,Phoenix Suns,42000156,2021-06-03T00:00:00,PHX @ LAL,W,48.0,8.3,4.5,9.8,19.5,9.0,20.3,9.0,42.0,0,0,0,1,7,116,147,47,168,58,170,96,149,1,2020,2021
2020-21,1610612747,LAL,Los Angeles Lakers,42000156,2021-06-03T00:00:00,LAL vs. PHX,L,48.0,9.0,20.3,9.0,42.0,8.3,4.5,9.8,19.5,0,0,0,86,7,98,1,58,21,47,19,114,3,1,2020,2021
2020-21,1610612743,DEN,Denver Nuggets,42000166,2021-06-03T00:00:00,DEN @ POR,W,48.0,11.3,14.3,13.5,37.5,9.0,6.0,7.5,28.5,0,0,0,1,7,70,24,18,43,58,37,77,49,1,2020,2021
2020-21,1610612757,POR,Portland Trail Blazers,42000166,2021-06-03T00:00:00,POR vs. DEN,L,48.0,9.0,6.0,7.5,28.5,11.3,14.3,13.5,37.5,0,0,0,86,7,98,127,88,111,89,139,151,122,1,2020,2021
2020-21,1610612752,NYK,New York Knicks,42000135,2021-06-02T00:00:00,NYK vs. ATL,L,48.0,9.0,14.3,4.5,22.5,13.5,15.8,3.0,33.0,0,0,0,86,7,98,24,134,155,126,154,13,90,1,2020,2021
2020-21,1610612746,LAC,LA Clippers,42000175,2021-06-02T00:00:00,LAC vs. DAL,L,48.0,6.8,5.3,6.0,28.5,8.3,8.3,4.5,27.0,0,0,0,86,7,134,137,113,111,47,63,28,40,1,2020,2021
2020-21,1610612755,PHI,Philadelphia 76ers,42000105,2021-06-02T00:00:00,PHI vs. WAS,W,48.0,14.3,7.5,12.0,39.0,8.3,6.0,6.8,28.5,0,0,0,1,7,28,109,26,32,47,37,60,49,1,2020,2021
2020-21,1610612742,DAL,Dallas Mavericks,42000175,2021-06-02T00:00:00,DAL @ LAC,W,48.0,8.3,8.3,4.5,27.0,6.8,5.3,6.0,28.5,0,0,0,1,7,116,93,134,123,28,25,50,49,1,2020,2021
2020-21,1610612762,UTA,Utah Jazz,42000145,2021-06-02T00:00:00,UTA vs. MEM,W,48.0,18.0,10.5,9.0,45.0,13.5,12.0,9.8,39.0,0,0,0,1,7,9,61,58,12,126,119,114,130,1,2020,2021
2020-21,1610612737,ATL,Atlanta Hawks,42000135,2021-06-02T00:00:00,ATL @ NYK,W,48.0,13.5,15.8,3.0,33.0,9.0,14.3,4.5,22.5,0,0,0,1,7,34,13,148,67,58,139,28,8,1,2020,2021
2020-21,1610612763,MEM,Memphis Grizzlies,42000145,2021-06-02T00:00:00,MEM @ UTA,L,48.0,13.5,12.0,9.8,39.0,18.0,10.5,9.0,45.0,0,0,0,86,7,34,50,47,32,158,100,96,157,1,2020,2021
2020-21,1610612764,WAS,Washington Wizards,42000105,2021-06-02T00:00:00,WAS @ PHI,L,48.0,8.3,6.0,6.8,28.5,14.3,7.5,12.0,39.0,0,0,0,86,7,116,127,95,111,139,52,137,130,1,2020,2021
2020-21,1610612747,LAL,Los Angeles Lakers,42000155,2021-06-01T00:00:00,LAL @ PHX,L,48.0,1.5,7.5,8.3,24.0,17.3,8.3,8.3,33.0,0,0,0,86,7,170,109,76,143,155,63,85,90,1,2020,2021
2020-21,1610612756,PHX,Phoenix Suns,42000155,2021-06-01T00:00:00,PHX vs. LAL,W,48.0,17.3,8.3,8.3,33.0,1.5,7.5,8.3,24.0,0,0,0,1,7,14,93,76,67,1,52,85,17,1,2020,2021
2020-21,1610612751,BKN,Brooklyn Nets,42000115,2021-06-01T00:00:00,BKN vs. BOS,W,48.0,9.8,10.5,12.8,39.0,8.3,12.8,6.8,37.5,0,0,0,1,7,89,61,21,32,47,122,60,122,1,2020,2021
2020-21,1610612743,DEN,Denver Nuggets,42000165,2021-06-01T00:00:00,DEN vs. POR,W,58.0,9.3,14.3,3.1,26.1,8.7,5.6,10.6,26.1,0,0,0,1,1,97,23,147,132,56,36,128,38,1,2020,2021
2020-21,1610612757,POR,Portland Trail Blazers,42000165,2021-06-01T00:00:00,POR @ DEN,L,58.0,8.7,5.6,10.6,26.1,9.3,14.3,3.1,26.1,0,0,0,86,1,115,135,43,132,74,148,24,38,1,2020,2021
2020-21,1610612738,BOS,Boston Celtics,42000115,2021-06-01T00:00:00,BOS @ BKN,L,48.0,8.3,12.8,6.8,37.5,9.8,10.5,12.8,39.0,0,0,0,86,7,116,39,95,43,75,100,146,130,1,2020,2021
2020-21,1610612755,PHI,Philadelphia 76ers,42000104,2021-05-31T00:00:00,PHI @ WAS,L,48.0,10.5,9.0,5.3,30.0,12.0,12.8,15.8,36.0,0,0,0,86,7,83,86,123,98,103,122,164,112,1,2020,2021
2020-21,1610612763,MEM,Memphis Grizzlies,42000144,2021-05-31T00:00:00,MEM vs. UTA,L,48.0,12.8,11.3,14.3,48.0,9.0,9.8,15.0,30.0,0,0,0,86,7,46,53,15,7,58,86,157,63,1,2020,2021
2020-21,1610612764,WAS,Washington Wizards,42000104,2021-05-31T00:00:00,WAS vs. PHI,W,48.0,12.0,12.8,15.8,36.0,10.5,9.0,5.3,30.0,0,0,0,1,7,56,39,5,50,84,79,38,63,1,2020,2021
2020-21,1610612762,UTA,Utah Jazz,42000144,2021-05-31T00:00:00,UTA @ MEM,W,48.0,9.0,9.8,15.0,30.0,12.8,11.3,14.3,48.0,0,0,0,1,7,98,72,8,98,116,111,154,164,1,2020,2021
