season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2016-17,201188,Marc Gasol,Marc,1610612763,MEM,Memphis Grizzlies,41600156,2017-04-27T00:00:00,MEM vs. SAS,L,44.86666666666667,0.0,0.0,0.0,6.4,10.4,13.6,1.6,25.7,0.0,0.0,4.0,4.0,25.7,1,873,873,873,17,702,629,580,655,820,1335,349,1230,514,1,1180,477,1010,1,44:52,2016,2017
2016-17,2216,Zach Randolph,Zach,1610612763,MEM,Memphis Grizzlies,41600156,2017-04-27T00:00:00,MEM vs. SAS,L,38.43,0.0,3.7,1.9,11.2,9.4,9.4,1.9,22.5,0.9,0.0,2.8,2.8,25.5,1,873,873,873,183,702,315,519,289,730,995,360,1392,466,1,862,717,1017,1,38:26,2016,2017
2016-17,1626150,Andrew Harrison,Andrew,1610612763,MEM,Memphis Grizzlies,41600156,2017-04-27T00:00:00,MEM vs. SAS,L,7.966666666666667,0.0,0.0,0.0,0.0,13.6,22.6,0.0,36.2,0.0,0.0,4.5,0.0,27.1,1,873,873,873,1428,702,629,580,1173,1096,1665,1,547,514,1,1275,1177,952,1,7:58,2016,2017
2016-17,1627782,Wayne Selden,Wayne,1610612763,MEM,Memphis Grizzlies,41600156,2017-04-27T00:00:00,MEM vs. SAS,L,8.0,9.0,0.0,0.0,9.0,0.0,9.0,0.0,27.0,0.0,0.0,4.5,0.0,9.0,1,873,873,873,1426,70,629,580,427,1,951,1,1160,514,1,1272,1177,1579,1,8:00,2016,2017
2016-17,1713,Vince Carter,Vince,1610612763,MEM,Memphis Grizzlies,41600156,2017-04-27T00:00:00,MEM vs. SAS,L,32.21666666666667,3.4,2.2,6.7,4.5,14.5,14.5,0.0,24.6,0.0,0.0,5.6,2.2,20.4,1,873,873,873,458,427,517,131,888,1184,1410,1,1286,514,1,1434,843,1243,1,32:13,2016,2017
2016-17,201144,Mike Conley,Mike,1610612763,MEM,Memphis Grizzlies,41600156,2017-04-27T00:00:00,MEM vs. SAS,L,44.9,6.4,0.0,2.4,6.4,8.0,11.2,1.6,24.1,0.0,0.0,3.2,5.6,29.6,1,873,873,873,16,162,629,442,656,611,1177,348,1316,514,1,991,257,839,1,44:54,2016,2017
2016-17,203210,JaMychal Green,JaMychal,1610612763,MEM,Memphis Grizzlies,41600156,2017-04-27T00:00:00,MEM vs. SAS,L,13.62,5.3,0.0,0.0,5.3,7.9,18.5,5.3,37.0,0.0,0.0,10.6,2.6,11.1,1,873,873,873,1216,235,629,580,783,606,1581,598,503,514,1,1654,756,1545,1,13:37,2016,2017
2016-17,203516,James Ennis III,James,1610612763,MEM,Memphis Grizzlies,41600156,2017-04-27T00:00:00,MEM vs. SAS,L,28.87,0.0,3.7,0.0,2.5,11.2,18.7,0.0,27.4,0.0,0.0,3.7,1.2,22.6,1,873,873,873,602,702,316,580,1085,894,1586,1,1130,514,1,1132,1080,1143,1,28:52,2016,2017
2016-17,203584,Troy Daniels,Troy,1610612763,MEM,Memphis Grizzlies,41600156,2017-04-27T00:00:00,MEM vs. SAS,L,21.13,5.1,0.0,0.0,0.0,6.8,3.4,3.4,20.4,0.0,0.0,0.0,1.7,19.4,1,873,873,873,909,250,629,580,1173,528,389,448,1466,514,1,1,976,1284,1,21:08,2016,2017
2016-17,1626185,Jarell Martin,Jarell,1610612763,MEM,Memphis Grizzlies,41600155,2017-04-25T00:00:00,MEM @ SAS,L,2.2,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1,873,873,873,1671,702,629,580,1173,1,1511,1,1658,514,1,1,1177,19,1,2:12,2016,2017
2016-17,1713,Vince Carter,Vince,1610612763,MEM,Memphis Grizzlies,41600155,2017-04-25T00:00:00,MEM @ SAS,L,32.016666666666666,2.2,0.0,2.2,0.0,10.1,19.1,5.6,33.7,0.0,0.0,2.2,2.2,20.8,1,873,873,873,469,573,629,463,1173,796,1595,635,692,514,1,709,839,1227,1,32:01,2016,2017
2016-17,203516,James Ennis III,James,1610612763,MEM,Memphis Grizzlies,41600155,2017-04-25T00:00:00,MEM @ SAS,L,30.8,3.5,0.0,3.5,4.7,12.9,14.0,8.2,37.4,0.0,0.0,2.3,2.3,20.8,1,873,873,873,522,409,629,313,863,1042,1365,865,488,514,1,727,816,1226,1,30:48,2016,2017
2016-17,203584,Troy Daniels,Troy,1610612763,MEM,Memphis Grizzlies,41600155,2017-04-25T00:00:00,MEM @ SAS,L,10.033333333333331,0.0,0.0,0.0,0.0,0.0,21.5,0.0,35.9,0.0,0.0,0.0,0.0,4.3,1,873,873,873,1348,702,629,580,1173,1,1644,1,561,514,1,1,1177,1626,1,10:02,2016,2017
2016-17,1626150,Andrew Harrison,Andrew,1610612763,MEM,Memphis Grizzlies,41600155,2017-04-25T00:00:00,MEM @ SAS,L,23.48333333333333,3.1,0.0,0.0,6.1,16.9,13.8,13.8,39.9,0.0,0.0,4.6,1.5,22.1,1,873,873,873,816,459,629,580,681,1348,1352,1276,378,514,1,1287,1007,1164,1,23:29,2016,2017
2016-17,1627738,Deyonta Davis,Deyonta,1610612763,MEM,Memphis Grizzlies,41600155,2017-04-25T00:00:00,MEM @ SAS,L,2.2,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,16.4,0.0,0.0,1,873,873,873,1671,702,629,580,1173,1,1511,1,1658,514,1,1713,1177,1646,1,2:12,2016,2017
2016-17,203210,JaMychal Green,JaMychal,1610612763,MEM,Memphis Grizzlies,41600155,2017-04-25T00:00:00,MEM @ SAS,L,24.44833333333333,0.0,4.4,0.0,2.9,16.2,16.2,13.3,38.3,0.0,1.5,4.4,0.0,22.2,1,873,873,873,771,702,257,580,1048,1304,1505,1252,451,514,1451,1258,1177,1156,1,24:27,2016,2017
2016-17,1627782,Wayne Selden,Wayne,1610612763,MEM,Memphis Grizzlies,41600155,2017-04-25T00:00:00,MEM @ SAS,L,10.2,0.0,7.1,0.0,7.1,21.2,3.5,14.1,35.3,0.0,0.0,0.0,3.5,22.9,1,873,873,873,1339,702,102,580,593,1555,401,1290,600,514,1,1,577,1128,1,10:12,2016,2017
2016-17,2216,Zach Randolph,Zach,1610612763,MEM,Memphis Grizzlies,41600155,2017-04-25T00:00:00,MEM @ SAS,L,26.36833333333333,0.0,1.4,0.0,10.9,12.3,15.0,2.7,38.2,0.0,1.4,5.5,1.4,32.4,1,873,873,873,691,702,611,580,304,985,1443,411,455,514,1423,1416,1050,688,1,26:22,2016,2017
2016-17,201144,Mike Conley,Mike,1610612763,MEM,Memphis Grizzlies,41600155,2017-04-25T00:00:00,MEM @ SAS,L,35.266666666666666,4.1,2.0,0.0,16.3,14.3,14.3,8.2,36.7,1.0,0.0,1.0,3.1,51.4,1,873,873,873,316,358,546,580,113,1160,1386,863,522,427,1,425,669,147,1,35:16,2016,2017
2016-17,1627735,Wade Baldwin IV,Wade,1610612763,MEM,Memphis Grizzlies,41600155,2017-04-25T00:00:00,MEM @ SAS,L,2.2,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,16.4,16.4,76.9,1,873,873,873,1671,702,629,580,1173,1,1511,1,1658,514,1,1713,9,11,1,2:12,2016,2017
2016-17,201188,Marc Gasol,Marc,1610612763,MEM,Memphis Grizzlies,41600155,2017-04-25T00:00:00,MEM @ SAS,L,40.78333333333333,0.0,1.8,1.8,7.1,12.4,14.1,9.7,37.1,0.0,0.0,2.6,5.3,27.8,1,873,873,873,83,702,589,544,592,997,1375,990,502,514,1,816,283,922,1,40:47,2016,2017
2016-17,1626150,Andrew Harrison,Andrew,1610612763,MEM,Memphis Grizzlies,41600154,2017-04-22T00:00:00,MEM vs. SAS,W,19.578333333333333,5.5,0.0,5.5,3.7,16.5,3.7,5.5,36.8,1.8,0.0,5.5,5.5,33.3,1,1,1,1,977,215,629,177,983,1327,411,627,517,242,1,1425,263,656,1,19:35,2016,2017
2016-17,201144,Mike Conley,Mike,1610612763,MEM,Memphis Grizzlies,41600154,2017-04-22T00:00:00,MEM vs. SAS,W,41.86,2.6,0.0,7.7,13.8,20.6,6.9,5.2,24.1,0.0,0.0,2.6,4.3,49.7,1,1,1,1,55,522,629,98,173,1529,723,588,1312,514,1,798,427,170,1,41:52,2016,2017
2016-17,1627782,Wayne Selden,Wayne,1610612763,MEM,Memphis Grizzlies,41600154,2017-04-22T00:00:00,MEM vs. SAS,W,17.338333333333335,0.0,0.0,0.0,0.0,24.9,4.2,6.2,41.5,0.0,0.0,0.0,0.0,14.3,1,1,1,1,1059,702,629,580,1173,1625,446,686,308,514,1,1,1177,1449,1,17:20,2016,2017
2016-17,1713,Vince Carter,Vince,1610612763,MEM,Memphis Grizzlies,41600154,2017-04-22T00:00:00,MEM vs. SAS,W,32.858333333333334,0.0,5.5,0.0,4.4,29.6,11.0,6.6,32.9,0.0,0.0,2.2,1.1,17.1,1,1,1,1,430,702,181,580,895,1668,1156,719,755,514,1,696,1123,1361,1,32:52,2016,2017
2016-17,203516,James Ennis III,James,1610612763,MEM,Memphis Grizzlies,41600154,2017-04-22T00:00:00,MEM vs. SAS,W,31.96333333333333,0.0,0.0,0.0,4.5,18.0,9.0,6.8,27.0,1.1,1.1,5.6,2.3,13.5,1,1,1,1,470,702,629,580,883,1406,955,735,1158,382,1354,1437,838,1482,1,31:58,2016,2017
2016-17,203584,Troy Daniels,Troy,1610612763,MEM,Memphis Grizzlies,41600154,2017-04-22T00:00:00,MEM vs. SAS,W,14.578333333333331,0.0,0.0,7.4,0.0,12.3,0.0,7.4,24.7,0.0,0.0,0.0,0.0,28.2,1,1,1,1,1171,702,629,110,1173,996,1,802,1276,514,1,1,1177,903,1,14:35,2016,2017
2016-17,203210,JaMychal Green,JaMychal,1610612763,MEM,Memphis Grizzlies,41600154,2017-04-22T00:00:00,MEM vs. SAS,W,26.03833333333333,4.1,2.8,8.3,5.5,26.3,8.3,8.3,33.2,0.0,0.0,4.1,4.1,24.6,1,1,1,1,700,351,432,82,754,1643,874,878,729,514,1,1206,461,1052,1,26:02,2016,2017
2016-17,2216,Zach Randolph,Zach,1610612763,MEM,Memphis Grizzlies,41600154,2017-04-22T00:00:00,MEM vs. SAS,W,35.095,2.1,2.1,2.1,8.2,12.3,4.1,3.1,22.6,0.0,2.1,2.1,6.2,25.3,1,1,1,1,327,604,543,491,500,991,441,433,1388,514,1556,665,211,1024,1,35:06,2016,2017
2016-17,201188,Marc Gasol,Marc,1610612763,MEM,Memphis Grizzlies,41600154,2017-04-22T00:00:00,MEM vs. SAS,W,45.69,0.0,0.0,2.4,3.2,24.4,7.9,7.1,33.1,0.8,0.0,2.4,3.2,24.7,1,1,1,1,11,702,629,447,1024,1617,823,770,738,510,1,736,648,1047,1,45:41,2016,2017
2016-17,1713,Vince Carter,Vince,1610612763,MEM,Memphis Grizzlies,41600153,2017-04-20T00:00:00,MEM vs. SAS,W,36.145,0.0,0.0,0.0,4.0,0.0,7.0,7.0,25.9,0.0,1.0,1.0,2.0,11.8,1,1,1,1,272,702,629,580,950,1,729,755,1216,514,1281,421,904,1527,1,36:09,2016,2017
2016-17,1626150,Andrew Harrison,Andrew,1610612763,MEM,Memphis Grizzlies,41600153,2017-04-20T00:00:00,MEM vs. SAS,W,25.016666666666666,0.0,0.0,0.0,0.0,2.9,11.5,10.1,28.8,0.0,0.0,4.3,2.9,26.5,1,1,1,1,748,702,629,580,1173,303,1201,1016,1044,514,1,1239,703,976,1,25:01,2016,2017
2016-17,201144,Mike Conley,Mike,1610612763,MEM,Memphis Grizzlies,41600153,2017-04-20T00:00:00,MEM vs. SAS,W,34.03333333333333,4.2,0.0,2.1,6.3,0.0,10.6,5.3,19.0,0.0,0.0,0.0,7.4,37.2,1,1,1,1,380,340,629,479,661,1,1119,599,1499,514,1,1,123,512,1,34:02,2016,2017
2016-17,1627735,Wade Baldwin IV,Wade,1610612763,MEM,Memphis Grizzlies,41600153,2017-04-20T00:00:00,MEM vs. SAS,W,3.0,0.0,0.0,0.0,0.0,24.0,12.0,60.0,72.0,0.0,0.0,12.0,0.0,14.4,1,1,1,1,1638,702,629,580,1173,1608,1237,1726,32,514,1,1679,1177,1444,1,3:00,2016,2017
