season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612759,SAS,San Antonio Spurs,22101219,2022-04-10,SAS @ DAL,L,48.0,119.9,120.0,128.6,130.0,-8.7,-10.0,0.605,3.25,19.1,0.217,0.69,0.443,0.08,0.545,0.605,100.6,100.0,83.33,100,0.481,1,1231,1231,1231,117,557,2324,1837,1272,136,825,1888,1713,2156,105,1010,659,893,1389,1,2021,2022,False,DAL,SAS,APR
2021-22,1610612759,SAS,San Antonio Spurs,22101215,2022-04-09,SAS vs. GSW,L,48.0,94.1,95.9,105.8,103.1,-11.7,-7.2,0.594,1.58,15.2,0.176,0.745,0.461,0.122,0.463,0.512,97.2,97.5,81.25,98,0.437,1,1231,1231,1231,117,2223,594,1674,1396,1601,1974,2231,1006,1941,847,2093,1976,1461,1850,1,2021,2022,True,SAS,GSW,APR
2021-22,1610612759,SAS,San Antonio Spurs,22101199,2022-04-07,SAS @ MIN,L,48.0,112.1,115.2,118.0,121.0,-5.9,-5.7,0.721,2.58,21.1,0.234,0.69,0.486,0.114,0.539,0.582,107.8,105.0,87.5,105,0.526,1,1231,1231,1231,117,908,1948,1562,250,396,359,1687,1719,1502,628,1097,984,161,986,1,2021,2022,False,MIN,SAS,APR
2021-22,1610612759,SAS,San Antonio Spurs,22101186,2022-04-05,SAS @ DEN,W,48.0,109.9,113.7,93.0,94.2,16.9,19.6,0.705,2.82,21.8,0.18,0.763,0.495,0.108,0.562,0.583,104.9,102.5,85.42,102,0.607,1,1,1,1,117,1034,181,241,349,247,240,2204,803,1300,499,804,971,465,250,1,2021,2022,False,DEN,SAS,APR
2021-22,1610612759,SAS,San Antonio Spurs,22101175,2022-04-03,SAS vs. POR,W,48.0,112.8,115.3,94.3,96.8,18.5,18.5,0.658,1.92,17.9,0.34,0.792,0.573,0.133,0.536,0.581,98.9,96.5,80.42,98,0.622,1,1,1,1,117,897,266,267,718,1060,1228,433,469,171,1108,1152,994,1679,174,1,2021,2022,True,SAS,POR,APR
2021-22,1610612759,SAS,San Antonio Spurs,22101158,2022-04-01,SAS vs. POR,W,48.0,129.6,131.3,110.1,112.1,19.5,19.2,0.739,2.27,23.9,0.22,0.698,0.489,0.152,0.667,0.697,100.6,99.0,82.5,99,0.595,1,1,1,1,117,109,1285,250,165,649,57,1868,1621,1442,1612,59,52,1129,321,1,2021,2022,True,SAS,POR,APR
2021-22,1610612759,SAS,San Antonio Spurs,22101144,2022-03-30,SAS vs. MEM,L,48.0,113.2,115.6,114.5,117.9,-1.3,-2.3,0.619,1.73,19.8,0.256,0.688,0.484,0.156,0.59,0.616,97.9,95.5,79.58,96,0.508,1,1231,1231,1231,117,874,1769,1318,1103,1351,626,1408,1745,1552,1711,483,529,1845,1159,1,2021,2022,True,SAS,MEM,MAR
2021-22,1610612759,SAS,San Antonio Spurs,22101128,2022-03-28,SAS @ HOU,W,48.0,113.6,117.1,112.9,114.3,0.7,2.9,0.596,2.15,18.3,0.362,0.764,0.558,0.124,0.505,0.548,107.3,105.0,87.5,105,0.544,1,1,1,1,117,757,1466,1124,1359,763,1104,270,792,300,893,1617,1503,161,814,1,2021,2022,False,HOU,SAS,MAR
2021-22,1610612759,SAS,San Antonio Spurs,22101107,2022-03-26,SAS @ NOP,W,48.0,110.3,118.9,109.2,113.2,1.2,5.7,0.564,2.2,16.3,0.418,0.673,0.542,0.111,0.462,0.519,95.7,90.5,75.42,90,0.515,1,1,1,1,117,627,1381,902,1658,710,1704,74,1898,476,545,2100,1882,2385,1103,1,2021,2022,False,NOP,SAS,MAR
2021-22,1610612759,SAS,San Antonio Spurs,22101094,2022-03-23,SAS @ POR,W,48.0,127.2,131.7,89.0,94.1,38.2,37.6,0.739,2.43,22.4,0.36,0.678,0.532,0.139,0.59,0.636,106.2,101.5,84.58,101,0.712,1,1,1,1,117,100,179,18,165,492,187,282,1845,616,1278,482,348,605,20,1,2021,2022,False,POR,SAS,MAR
