team_id,team_name,gp,w,l,w_pct,min,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_tov,opp_stl,opp_blk,opp_blka,opp_pf,opp_pfd,opp_pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,opp_fgm_rank,opp_fga_rank,opp_fg_pct_rank,opp_fg3m_rank,opp_fg3a_rank,opp_fg3_pct_rank,opp_ftm_rank,opp_fta_rank,opp_ft_pct_rank,opp_oreb_rank,opp_dreb_rank,opp_reb_rank,opp_ast_rank,opp_tov_rank,opp_stl_rank,opp_blk_rank,opp_blka_rank,opp_pf_rank,opp_pfd_rank,opp_pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,6,2,4,0.333,47.4,45.6,89.0,0.512,15.6,38.5,0.406,12.8,16.3,0.788,8.6,35.9,44.4,27.0,12.7,6.4,7.1,4.8,16.3,16.1,119.6,5.3,10,10,1,10,13,16,7,14,16,13,13,1,1,6,3,13,8,16,10,5,15,7,1,16,15,11,ATLANTA HAWKS
1610612738,Boston Celtics,20,11,9,0.55,50.0,41.3,90.9,0.455,13.1,34.7,0.378,16.8,19.9,0.849,10.1,32.7,42.8,22.0,12.8,7.6,4.8,6.6,18.4,17.8,112.6,-3.5,2,3,15,4,8,10,13,7,11,9,11,5,5,15,5,5,4,2,9,11,8,1,4,13,10,2,BOSTON CELTICS
1610612751,Brooklyn Nets,4,0,4,0.0,53.2,42.7,94.7,0.45,15.0,36.8,0.406,14.7,16.9,0.869,14.7,39.1,53.7,24.1,14.7,9.4,4.4,4.2,20.8,17.2,115.0,12.5,16,16,1,16,1,11,16,5,15,10,14,3,2,16,15,16,16,5,2,15,6,12,9,15,11,16,BROOKLYN NETS
1610612739,Cleveland Cavaliers,5,1,4,0.2,51.9,39.0,90.7,0.43,9.1,32.3,0.282,20.8,27.5,0.756,16.2,32.9,49.1,19.7,16.5,10.8,5.0,4.3,18.8,22.1,107.8,5.8,12,12,1,12,3,2,12,1,1,4,1,14,15,4,16,6,15,1,1,16,11,10,5,5,2,12,CLEVELAND CAVALIERS
1610612743,Denver Nuggets,20,16,4,0.8,50.3,40.6,89.2,0.455,10.7,31.4,0.342,17.7,21.8,0.811,8.7,31.1,39.8,24.4,11.4,5.8,4.8,4.4,21.9,20.1,109.6,-8.7,2,1,1,1,7,6,9,8,4,3,7,8,8,13,4,1,1,9,16,1,9,9,14,11,3,1,DENVER NUGGETS
1610612744,Golden State Warriors,13,6,7,0.462,47.1,40.2,89.3,0.45,10.9,33.7,0.325,19.8,25.7,0.774,11.1,34.0,45.1,22.8,12.4,7.3,4.5,4.5,19.2,22.5,111.1,0.2,5,6,13,8,15,5,10,4,5,6,4,13,14,5,10,10,10,3,14,8,7,8,6,2,6,6,GOLDEN STATE WARRIORS
1610612746,LA Clippers,5,1,4,0.2,48.3,44.9,87.1,0.515,9.7,23.7,0.407,23.3,29.0,0.806,10.7,32.4,43.1,26.8,12.3,8.7,6.2,4.2,21.3,23.1,122.7,6.4,12,12,1,12,11,15,2,15,2,1,15,16,16,12,8,4,6,14,15,14,14,11,12,1,16,13,LA CLIPPERS
1610612747,Los Angeles Lakers,16,8,8,0.5,48.5,41.2,93.9,0.439,14.0,40.0,0.35,13.9,17.3,0.804,12.5,33.9,46.5,26.8,13.1,6.0,3.8,6.4,21.3,17.5,110.3,-2.4,4,4,14,7,10,8,15,3,12,15,8,2,3,10,14,9,12,15,8,3,3,2,11,14,5,3,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,6,2,4,0.333,48.0,41.2,89.0,0.463,10.6,34.4,0.31,17.0,21.3,0.8,11.1,37.6,48.8,24.2,14.6,6.9,9.0,3.4,17.2,20.1,110.1,7.4,10,10,1,10,12,9,8,10,3,8,2,6,6,9,11,15,14,6,3,6,16,16,2,9,4,14,MEMPHIS GRIZZLIES
1610612748,Miami Heat,23,13,10,0.565,50.7,40.7,87.6,0.465,12.1,37.1,0.326,18.6,24.8,0.753,10.9,35.4,46.4,24.3,14.2,6.1,4.9,3.7,19.6,21.1,112.2,-1.6,1,2,16,3,6,7,4,11,8,11,5,12,12,3,9,12,11,8,5,4,10,14,7,7,9,4,MIAMI HEAT
1610612749,Milwaukee Bucks,5,1,4,0.2,47.1,44.8,86.3,0.519,14.8,32.9,0.45,14.8,19.8,0.748,7.1,33.8,41.0,24.2,14.2,8.5,3.3,3.5,19.6,18.1,119.2,5.0,12,12,1,12,14,14,1,16,14,5,16,4,4,1,1,8,2,7,4,12,1,15,8,12,14,10,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,5,1,4,0.2,50.9,43.9,91.3,0.481,13.1,33.7,0.389,17.9,22.7,0.789,10.6,36.0,46.6,26.0,12.5,7.5,3.5,5.0,23.9,22.5,118.7,9.1,12,12,1,12,5,13,14,13,10,7,12,9,9,7,7,14,13,13,13,10,2,5,16,3,13,15,MINNESOTA TIMBERWOLVES
1610612752,New York Knicks,11,6,5,0.545,51.7,38.6,88.7,0.436,11.7,37.4,0.314,18.3,23.1,0.792,10.6,31.2,41.8,25.1,13.8,7.0,4.1,4.8,23.3,20.9,107.3,-0.4,6,6,11,5,4,1,6,2,7,12,3,11,10,8,6,2,3,11,7,7,5,6,15,8,1,5,NEW YORK KNICKS
1610612755,Philadelphia 76ers,11,7,4,0.636,52.1,39.9,87.6,0.456,14.6,40.0,0.366,17.3,21.5,0.805,8.1,35.1,43.2,24.6,12.5,5.9,5.9,5.7,17.2,20.1,111.8,1.7,6,5,1,2,2,3,3,9,13,16,10,7,7,11,2,11,7,10,12,2,13,4,3,10,8,7,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,11,6,5,0.545,48.8,43.2,89.9,0.48,11.3,30.9,0.365,20.8,25.0,0.83,11.4,31.5,42.9,24.0,12.6,7.4,4.1,5.7,21.2,22.4,118.4,2.3,6,6,11,5,9,12,11,12,6,2,9,15,13,14,12,3,5,4,11,9,4,3,10,4,12,9,PHOENIX SUNS
1610612758,Sacramento Kings,7,3,4,0.429,46.2,40.1,88.5,0.453,13.0,39.8,0.328,18.1,24.2,0.75,11.5,33.1,44.6,26.0,13.9,8.5,5.4,4.1,21.8,21.7,111.4,2.1,9,9,1,9,16,4,5,6,9,14,6,10,11,2,13,7,9,12,6,13,12,13,13,6,7,8,SACRAMENTO KINGS
