group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
Players,203458,Alex Len,Alex,1610612737,ATL,26.0,21,11,10,0.524,3.2,0.5,0.9,0.556,0.1,0.3,0.333,0.2,0.4,0.556,0.2,0.5,0.7,0.1,0.1,0.0,0.2,0.0,0.6,0.3,1.3,0.3,2.9,5,0,2.7,168,149,173,170,151,119,176,76,162,204,113,175,133,233,111,125,112,191,194,242,22,172,46,129,125,157,115,69,25,126
Players,1627816,Alex Poythress,Alex,1610612737,ATL,25.0,5,2,3,0.4,1.4,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.6,0.0,0.4,-1.0,1.0,0,0,1.0,340,331,324,308,360,263,366,1,234,314,234,295,308,295,276,276,321,297,79,242,33,224,50,329,312,316,328,203,25,308
Players,1627761,DeAndre' Bembry,DeAndre',1610612737,ATL,24.0,34,19,15,0.559,3.0,0.4,0.6,0.545,0.1,0.1,0.4,0.1,0.2,0.714,0.0,0.5,0.6,0.2,0.1,0.1,0.1,0.0,0.3,0.2,0.9,0.0,2.2,2,0,2.0,59,44,85,138,192,176,229,79,194,273,77,228,236,185,270,95,146,156,163,134,153,224,214,227,215,192,193,109,25,191
Players,203473,Dewayne Dedmon,Dewayne,1610612737,ATL,29.0,29,15,14,0.517,2.2,0.3,0.6,0.471,0.0,0.1,0.0,0.3,0.3,0.9,0.3,0.3,0.7,0.0,0.1,0.1,0.2,0.0,0.4,0.2,0.9,-0.4,2.5,9,0,2.2,97,91,99,174,289,225,250,148,234,280,234,138,161,83,51,195,123,292,143,67,40,224,98,231,222,267,157,47,25,172
Players,1627738,Deyonta Davis,Deyonta,1610612737,ATL,22.0,2,1,1,0.5,2.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,-4.0,4.1,0,0,3.5,388,365,381,178,226,22,129,1,234,314,234,295,110,295,276,102,167,297,275,242,5,224,363,329,63,434,52,203,25,70
Players,1629121,Jaylen Adams,Jaylen,1610612737,ATL,23.0,4,2,2,0.5,1.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,-0.3,0.3,0,0,0.3,354,331,344,178,328,348,352,348,234,314,234,295,308,295,276,253,301,297,275,242,217,20,363,329,364,239,395,203,25,397
Players,1628381,John Collins,John,1610612737,ATL,21.0,27,15,12,0.556,3.3,0.8,1.1,0.759,0.1,0.2,0.4,0.3,0.4,0.818,0.4,0.7,1.1,0.3,0.2,0.0,0.1,0.0,0.3,0.3,2.0,1.8,3.9,16,0,3.7,117,91,138,141,138,48,125,24,178,256,77,123,141,133,38,50,18,107,93,242,82,189,213,129,62,26,64,22,25,63
Players,1626147,Justin Anderson,Justin,1610612737,ATL,25.0,11,7,4,0.636,1.4,0.3,0.4,0.75,0.2,0.3,0.667,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.1,0.4,0.1,0.0,0.2,0.0,0.7,-0.2,2.3,1,0,2.1,267,223,297,77,363,227,324,25,85,212,19,295,308,295,276,240,294,297,200,8,97,224,306,329,250,234,176,147,25,184
Players,203145,Kent Bazemore,Kent,1610612737,ATL,29.0,28,12,16,0.429,2.9,0.3,0.8,0.348,0.0,0.3,0.143,0.4,0.5,0.667,0.0,0.4,0.5,0.1,0.1,0.2,0.0,0.1,0.3,0.3,1.0,-1.1,2.2,0,0,2.0,104,136,67,284,206,218,181,259,222,217,219,116,100,201,263,145,198,259,226,35,196,132,219,141,202,343,190,203,25,208
Players,1628989,Kevin Huerter,Kevin,1610612737,ATL,20.0,25,16,9,0.64,2.6,0.2,0.9,0.273,0.1,0.4,0.3,0.2,0.3,0.5,0.1,0.2,0.2,0.4,0.0,0.2,0.0,0.0,0.2,0.2,0.8,1.8,2.3,0,0,2.0,135,83,189,75,233,247,170,303,141,145,150,221,176,237,207,310,309,50,261,28,217,224,263,189,243,27,182,203,25,209
Players,203101,Miles Plumlee,Miles,1610612737,ATL,30.0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,0.0,0,0,0.0,415,417,381,417,393,348,393,348,234,314,234,295,308,295,276,365,378,297,275,242,217,224,6,329,364,440,405,203,25,406
Players,1629016,Omari Spellman,Omari,1610612737,ATL,21.0,7,4,3,0.571,1.8,0.1,0.3,0.5,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.1,0.0,0.4,0.3,0.3,1.4,1.1,2,0,0.9,312,277,324,124,318,294,343,99,234,274,234,295,266,295,276,228,285,297,275,242,55,224,110,153,332,45,326,109,25,343
Players,1627752,Taurean Prince,Taurean,1610612737,ATL,25.0,27,13,14,0.481,3.0,0.3,0.8,0.409,0.2,0.5,0.385,0.1,0.3,0.444,0.0,0.4,0.4,0.0,0.1,0.1,0.0,0.0,0.3,0.3,1.0,0.0,1.9,0,0,1.9,117,117,99,232,181,182,184,201,83,121,88,226,164,279,276,157,230,290,167,60,217,224,245,176,179,211,225,203,25,215
Players,1629027,Trae Young,Trae,1610612737,ATL,20.0,36,18,18,0.5,3.8,1.0,2.6,0.402,0.3,1.0,0.324,0.9,1.1,0.846,0.2,0.4,0.5,0.9,0.5,0.1,0.1,0.2,0.4,0.8,3.3,1.0,5.3,18,1,5.4,43,60,36,178,61,21,15,209,20,18,143,28,27,110,125,185,161,11,6,101,160,37,154,26,19,85,23,16,12,18
Players,1713,Vince Carter,Vince,1610612737,ATL,42.0,25,11,14,0.44,2.9,0.3,0.9,0.364,0.2,0.6,0.267,0.2,0.4,0.667,0.0,0.4,0.4,0.1,0.1,0.0,0.0,0.0,0.4,0.3,1.0,0.3,1.8,0,0,1.8,135,149,99,271,204,204,170,247,99,74,171,174,157,201,256,160,212,219,213,242,187,224,102,143,173,159,233,203,25,225
