SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22022,1610612739,CLE,Cleveland Cavaliers,OffScreen,Defensive,0.828,82,0.029,0.895,0.368,0.066,0.062,0.062,0.012,0.376,0.45,3.1,2.8,1.0,2.8,1.8
22022,1610612761,TOR,Toronto Raptors,OffScreen,Defensive,0.69,82,0.029,0.95,0.435,0.066,0.128,0.062,0.023,0.403,0.519,3.1,3.0,1.1,2.6,1.5
22022,1610612738,BOS,Boston Celtics,OffScreen,Defensive,0.552,82,0.031,0.975,0.396,0.064,0.06,0.05,0.014,0.402,0.488,3.4,3.3,1.2,3.0,1.8
22022,1610612748,MIA,Miami Heat,OffScreen,Defensive,0.207,82,0.032,1.025,0.414,0.092,0.063,0.092,0.032,0.423,0.506,3.5,3.5,1.3,3.0,1.8
22022,1610612754,IND,Indiana Pacers,OffScreen,Defensive,0.345,82,0.031,1.0,0.414,0.099,0.113,0.075,0.027,0.403,0.521,3.6,3.6,1.2,2.9,1.7
22022,1610612742,DAL,Dallas Mavericks,OffScreen,Defensive,0.655,82,0.035,0.953,0.421,0.06,0.079,0.057,0.003,0.411,0.504,3.9,3.7,1.4,3.3,1.9
22022,1610612764,WAS,Washington Wizards,OffScreen,Defensive,0.897,82,0.038,0.872,0.359,0.043,0.064,0.043,0.012,0.354,0.447,4.2,3.7,1.4,3.8,2.4
22022,1610612762,UTA,Utah Jazz,OffScreen,Defensive,0.931,82,0.038,0.867,0.353,0.079,0.059,0.076,0.011,0.373,0.422,4.3,3.7,1.3,3.8,2.4
22022,1610612757,POR,Portland Trail Blazers,OffScreen,Defensive,0.034,82,0.032,1.072,0.456,0.048,0.085,0.038,0.017,0.433,0.571,3.6,3.8,1.4,3.2,1.7
22022,1610612746,LAC,LA Clippers,OffScreen,Defensive,0.241,82,0.035,1.019,0.409,0.075,0.044,0.069,0.019,0.425,0.495,3.9,4.0,1.4,3.5,2.1
22022,1610612756,PHX,Phoenix Suns,OffScreen,Defensive,0.586,82,0.038,0.968,0.399,0.076,0.088,0.074,0.026,0.391,0.502,4.1,4.0,1.4,3.6,2.1
22022,1610612743,DEN,Denver Nuggets,OffScreen,Defensive,0.517,82,0.037,0.985,0.396,0.084,0.084,0.072,0.021,0.4,0.498,4.1,4.0,1.4,3.5,2.1
22022,1610612740,NOP,New Orleans Pelicans,OffScreen,Defensive,0.966,82,0.043,0.853,0.349,0.075,0.09,0.072,0.023,0.351,0.435,4.7,4.0,1.4,4.0,2.6
22022,1610612755,PHI,Philadelphia 76ers,OffScreen,Defensive,0.862,82,0.044,0.884,0.364,0.07,0.08,0.062,0.013,0.369,0.449,4.7,4.2,1.5,4.1,2.6
