season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2020-21,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16T00:00:00,DAL @ MIN,L,16.945,4,8,0.5,0,2,0.0,0,1,0.0,1,1,2,1,0,1,0,0,1,1,8,2,14.9,0,0,13.0,1,11623,11623,11623,16303,8251,9686,7582,12591,11825,12591,12008,11390,12008,5246,15987,14385,11678,14317,4032,7210,1,4919,10308,11759,8969,14289,1849,143,14865,1,16:57,2020,2021
2020-21,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16T00:00:00,DAL @ MIN,L,24.35,5,7,0.714,2,3,0.667,3,3,1.0,0,0,0,4,1,0,1,0,1,3,15,-20,23.0,0,0,23.0,1,11623,11623,11623,10908,6152,11165,2429,3957,9118,1828,3646,5327,1,11150,19725,20503,3751,7632,10665,2271,1,4919,3793,5723,22072,9267,1849,143,8568,1,24:21,2020,2021
2020-21,1627827,Dorian Finney-Smith,Dorian,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16T00:00:00,DAL @ MIN,L,28.305,6,9,0.667,3,5,0.6,0,0,0.0,1,3,4,1,3,0,0,0,1,0,15,-14,18.3,0,0,23.0,1,11623,11623,11623,7882,4526,8309,2900,1926,4922,2762,12008,12752,12008,5246,8835,8731,11678,1707,10665,7210,1,4919,16020,5723,20507,12126,1849,143,8568,1,28:18,2020,2021
2020-21,1630189,Tyler Bey,Tyler,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16T00:00:00,DAL @ MIN,L,4.316666666666666,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,0,0,0,0,-1,1.4,0,0,2.0,1,11623,11623,11623,21436,19893,19102,19893,12591,17891,12591,12008,12752,12008,5246,15987,14385,16819,7632,10665,7210,1,1,16020,20448,11703,21686,1849,143,21139,1,4:19,2020,2021
2020-21,1630207,Nate Hinton,Nate,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16T00:00:00,DAL @ MIN,L,4.316666666666666,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-1,0.0,0,0,0.0,1,11623,11623,11623,21436,19893,19102,19893,12591,14655,12591,12008,12752,12008,11150,19725,20503,16819,14317,10665,7210,1,4919,16020,20448,11703,22167,1849,143,22207,1,4:19,2020,2021
2020-21,1626161,Willie Cauley-Stein,Willie,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16T00:00:00,DAL @ MIN,L,9.383333333333333,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,1,0,1,0,4,0,0,0,4.4,0,0,4.0,1,11623,11623,11623,19809,19893,20551,19893,12591,17891,12591,12008,12752,12008,5246,15987,14385,16819,7632,10665,2271,1,19926,16020,20448,10797,20215,1849,143,20179,1,9:23,2020,2021
2020-21,1626246,Boban Marjanović,Boban,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16T00:00:00,DAL @ MIN,L,4.316666666666666,0,0,0.0,0,0,0.0,3,4,0.75,0,0,0,1,1,0,0,0,0,2,3,-1,3.5,0,0,4.0,1,11623,11623,11623,21436,19893,21894,19893,12591,17891,12591,3646,3346,7245,11150,19725,20503,11678,7632,10665,7210,1,1,6289,17485,11703,20631,1849,143,20179,1,4:19,2020,2021
2020-21,203504,Trey Burke,Trey,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16T00:00:00,DAL @ MIN,L,10.05,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0,2,1,4.7,0,0,4.0,1,11623,11623,11623,19600,16702,15987,17720,12591,11825,12591,12008,12752,12008,11150,15987,17542,11678,14317,10665,7210,1,1,16020,18664,9911,20053,1849,143,20179,1,10:03,2020,2021
2020-21,203939,Dwight Powell,Dwight,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16T00:00:00,DAL @ MIN,L,27.611666666666668,2,3,0.667,0,0,0.0,2,2,1.0,3,4,7,8,1,0,2,0,5,3,6,-12,31.4,0,0,25.0,1,11623,11623,11623,8432,13638,17566,2900,12591,17891,12591,5395,6645,1,1214,6156,3435,803,7632,10665,697,1,21997,3793,13920,19709,5278,1849,143,7461,1,27:37,2020,2021
2020-21,1626196,Josh Richardson,Josh,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16T00:00:00,DAL @ MIN,L,22.433333333333334,5,14,0.357,1,4,0.25,0,0,0.0,2,3,5,4,2,0,0,1,1,4,11,-2,21.0,0,0,21.0,1,11623,11623,11623,12356,6152,3568,14900,7373,6909,10244,12008,12752,12008,2547,8835,6466,3751,3645,10665,7210,15321,4919,2281,8773,12607,10475,1849,143,9724,1,22:26,2020,2021
