team_id,team_name,gp,w,l,w_pct,min,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_tov,opp_stl,opp_blk,opp_blka,opp_pf,opp_pfd,opp_pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,opp_fgm_rank,opp_fga_rank,opp_fg_pct_rank,opp_fg3m_rank,opp_fg3a_rank,opp_fg3_pct_rank,opp_ftm_rank,opp_fta_rank,opp_ft_pct_rank,opp_oreb_rank,opp_dreb_rank,opp_reb_rank,opp_ast_rank,opp_tov_rank,opp_stl_rank,opp_blk_rank,opp_blka_rank,opp_pf_rank,opp_pfd_rank,opp_pts_rank,plus_minus_rank,team
1610612738,Boston Celtics,19,11,8,0.579,922.0,37.1,80.5,0.461,9.1,27.2,0.335,16.2,22.1,0.734,8.4,34.1,42.5,20.9,13.3,5.9,5.5,4.0,21.1,20.2,99.6,-0.7,3,3,15,3,3,5,2,10,1,4,4,5,8,3,4,8,6,6,11,1,11,12,12,11,2,5,BOSTON CELTICS
1610612739,Cleveland Cavaliers,22,12,10,0.545,1066.0,38.0,81.3,0.467,10.1,29.2,0.347,15.8,20.4,0.775,8.1,31.6,39.7,22.2,11.7,6.4,4.3,4.4,21.7,19.4,101.9,1.7,1,2,16,5,1,7,3,12,6,8,7,3,3,10,3,3,3,11,14,3,5,9,14,13,5,8,CLEVELAND CAVALIERS
1610612744,Golden State Warriors,21,16,5,0.762,1013.0,36.8,87.0,0.423,10.1,32.4,0.313,16.2,20.9,0.771,10.3,32.6,42.8,20.3,13.5,7.4,3.6,5.8,19.3,19.6,99.9,-10.0,2,1,10,1,2,4,13,1,7,14,1,4,5,9,12,7,8,4,10,9,2,4,4,12,3,1,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,17,11,6,0.647,816.0,38.5,82.6,0.465,10.6,27.9,0.382,15.5,20.7,0.75,8.5,35.1,43.6,21.4,14.0,6.8,4.4,5.5,19.5,19.1,103.1,-1.8,4,3,12,2,4,9,6,11,10,5,13,1,4,5,7,10,11,8,5,6,6,5,6,15,6,4,HOUSTON ROCKETS
1610612754,Indiana Pacers,7,3,4,0.429,336.0,33.1,76.3,0.434,10.4,32.4,0.322,18.1,23.9,0.76,9.1,29.6,38.7,17.1,14.4,6.6,3.6,2.7,20.3,21.9,94.9,-5.7,9,9,1,8,10,1,1,2,8,15,2,12,11,7,10,1,1,1,3,5,1,16,9,5,1,2,INDIANA PACERS
1610612748,Miami Heat,5,1,4,0.2,240.0,39.2,87.4,0.449,11.4,31.4,0.363,24.4,31.8,0.767,13.2,36.8,50.0,26.6,16.0,9.0,4.2,6.4,24.0,29.2,114.2,10.8,13,13,1,13,13,11,14,7,14,10,10,16,16,8,16,15,16,15,1,14,4,2,15,1,15,16,MIAMI HEAT
1610612749,Milwaukee Bucks,7,3,4,0.429,341.0,36.5,82.3,0.443,10.0,28.6,0.35,18.0,23.9,0.753,10.6,32.0,42.5,21.3,12.8,6.5,4.1,6.6,19.1,22.5,100.9,0.6,9,9,1,8,9,2,5,4,4,7,8,11,12,6,14,5,7,7,12,4,3,1,3,3,4,6,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,5,1,4,0.2,240.0,39.2,88.0,0.445,15.0,43.4,0.346,17.0,22.8,0.746,9.0,34.2,43.2,20.8,8.4,6.8,6.2,3.2,17.6,18.2,110.4,8.8,13,13,1,13,13,11,15,5,16,16,6,6,10,4,9,9,9,5,16,7,15,14,1,16,12,13,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,9,5,4,0.556,432.0,42.3,92.4,0.458,10.4,31.9,0.328,15.7,19.8,0.792,10.1,36.7,46.8,25.6,13.8,9.2,4.9,5.0,19.0,19.3,110.8,0.8,8,5,1,4,8,15,16,9,9,12,3,2,1,12,11,14,13,13,7,15,8,7,2,14,14,7,NEW ORLEANS PELICANS
1610612760,Oklahoma City Thunder,6,2,4,0.333,288.0,38.2,84.2,0.453,11.3,31.5,0.36,17.8,26.0,0.686,11.3,35.5,46.8,20.0,15.2,8.7,5.5,4.2,20.7,21.7,105.5,4.3,11,11,1,11,11,8,10,8,13,11,9,10,14,1,15,11,14,3,2,13,10,10,10,6,9,11,OKLAHOMA CITY THUNDER
