PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,PCT_DREB,STL,PCT_STL,BLK,PCT_BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEF_WS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,PCT_DREB_RANK,STL_RANK,PCT_STL_RANK,BLK_RANK,PCT_BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,DEF_WS_RANK
1630639,A.J. Lawson,A.J.,1610612742,DAL,23.0,10,7,3,0.7,51.6,109.8,3.4,0.067,0.105,0.0,0.0,1.7,1.0,13.8,5.2,10.3,37.9,-1.374,56,37,53,25,43,100,186,188,185,162,162,37,1,86,31,60,47,131
1631260,AJ Green,AJ,1610612749,MIL,24.0,6,2,4,0.333,47.8,111.6,6.4,0.127,0.18,0.0,0.0,0.0,0.0,10.6,11.3,8.5,44.0,-1.336,95,101,84,113,192,124,103,98,113,162,162,142,142,47,94,33,90,111
203932,Aaron Gordon,Aaron,1610612743,DEN,28.0,12,7,5,0.583,51.4,112.9,5.9,0.122,0.173,1.2,0.179,0.8,0.175,16.3,11.5,15.8,57.0,-1.408,43,37,161,54,58,132,111,107,117,108,104,98,88,138,99,160,195,139
1630174,Aaron Nesmith,Aaron,1610612754,IND,24.0,17,8,9,0.471,51.2,117.7,5.9,0.12,0.19,1.0,0.177,0.8,0.164,15.0,14.1,11.7,48.7,-1.543,17,24,200,84,68,177,109,110,99,123,107,94,96,119,144,90,143,176
1630598,Aaron Wiggins,Aaron,1610612760,OKC,25.0,10,6,4,0.6,50.4,100.0,7.4,0.122,0.2,1.9,0.231,1.0,0.158,14.1,21.2,9.6,41.8,-1.023,56,51,84,36,106,55,77,106,92,49,66,78,97,96,203,46,73,56
201143,Al Horford,Al,1610612738,BOS,38.0,19,16,3,0.842,51.1,106.6,8.7,0.177,0.252,1.3,0.192,1.4,0.25,13.7,9.9,10.2,52.4,-1.216,9,1,53,10,76,79,49,50,56,92,93,54,58,85,69,55,178,78
202692,Alec Burks,Alec,1610612752,NYK,32.0,6,2,4,0.333,50.0,128.5,6.6,0.165,0.262,0.4,0.077,0.4,0.125,10.8,11.6,13.7,57.3,-1.815,95,101,84,113,124,203,96,60,52,158,154,118,111,50,102,120,196,203
1629599,Amir Coffey,Amir,1610612746,LAC,27.0,6,2,4,0.333,51.7,112.9,3.7,0.071,0.123,0.9,0.154,0.5,0.125,16.6,16.6,13.8,55.3,-1.468,95,101,84,113,38,133,176,180,167,131,122,115,111,144,177,124,188,157
1641748,Andre Jackson Jr.,Andre,1610612749,MIL,22.0,5,1,4,0.2,49.7,106.6,5.0,0.09,0.146,4.2,0.625,0.8,0.167,9.2,13.3,9.2,35.0,-1.242,122,136,84,157,135,77,134,159,145,5,6,93,92,34,129,39,30,83
1629614,Andrew Nembhard,Andrew,1610612754,IND,24.0,17,8,9,0.471,51.6,119.4,3.9,0.076,0.118,0.6,0.103,0.4,0.08,13.7,16.3,10.4,49.1,-1.584,17,24,200,84,46,184,170,174,171,148,147,125,122,84,175,61,147,183
