group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,1629014,Anfernee Simons,Anfernee,1610612757,POR,26.0,25,11,14,0.44,3.2,113.5,110.5,110.5,126.8,119.6,119.6,-13.2,-9.2,-9.2,0.294,1.67,13.0,0.0,0.055,0.023,7.8,7.8,0.549,0.646,0.321,0.337,97.02,101.21,84.34,101.21,0.183,172,23,51,0.9,2.0,0.451,103,135,410,317,147,200,193,193,389,382,382,339,309,309,47,110,223,302,347,389,296,293,172,135,32,34,316,292,292,63,23,30,40,33,195
Players,1630625,Dalano Banton,Dalano,1610612757,POR,25.0,10,3,7,0.3,2.0,121.0,112.5,112.5,165.0,145.7,145.7,-44.1,-33.2,-33.2,0.273,3.0,20.0,0.0,0.0,0.0,6.7,6.7,0.727,0.727,0.293,0.314,93.73,103.61,86.34,103.61,0.107,40,7,11,0.7,1.1,0.636,269,304,262,407,345,125,159,159,471,476,476,437,427,427,57,33,122,302,382,400,268,270,71,87,51,44,409,227,227,171,142,196,72,113,72
Players,1629028,Deandre Ayton,Deandre,1610612757,POR,26.0,13,7,6,0.538,3.5,122.2,115.5,115.5,113.4,108.7,108.7,8.8,6.8,6.8,0.065,2.0,9.5,0.143,0.289,0.213,4.8,4.9,0.5,0.571,0.167,0.172,95.72,100.61,83.84,100.61,0.158,97,7,14,0.5,1.1,0.5,233,209,240,181,125,116,139,139,264,253,253,156,170,170,281,68,278,36,25,14,232,232,199,206,175,184,356,308,308,90,142,162,106,116,129
Players,1630166,Deni Avdija,Deni,1610612757,POR,24.0,24,11,13,0.458,3.2,113.7,112.0,112.0,122.4,118.5,118.5,-8.6,-6.5,-6.5,0.125,1.2,13.6,0.023,0.198,0.108,11.4,11.0,0.482,0.607,0.193,0.209,102.69,105.19,87.66,105.19,0.122,167,12,28,0.5,1.2,0.429,114,135,399,296,146,195,168,168,362,374,374,305,291,291,183,147,207,251,84,132,361,353,228,173,142,130,156,191,191,143,85,82,120,108,203
Players,1642270,Donovan Clingan,Donovan,1610612757,POR,21.0,14,7,7,0.5,2.0,108.6,116.1,116.1,110.7,105.0,105.0,-2.1,11.1,11.1,0.0,0.0,0.0,0.128,0.296,0.197,0.0,0.0,0.286,0.317,0.11,0.108,101.02,100.36,83.63,100.36,0.069,56,2,7,0.1,0.5,0.286,222,209,262,212,347,257,132,132,229,207,207,259,147,147,337,250,337,47,22,29,1,1,341,365,318,346,202,325,325,266,272,246,334,287,323
Players,1641871,Duop Reath,Duop,1610612757,POR,28.0,3,0,3,0.0,2.0,74.4,71.4,71.4,137.6,127.8,127.8,-63.2,-56.3,-56.3,0.25,0.0,50.0,0.25,0.0,0.154,0.0,0.0,0.0,0.0,0.063,0.065,120.91,128.29,106.9,128.29,0.043,14,0,1,0.0,0.3,0.0,380,450,148,450,344,447,442,442,437,431,431,460,464,464,65,250,10,8,382,60,1,1,369,392,411,414,43,56,56,335,369,362,369,352,369
Players,1631133,Jabari Walker,Jabari,1610612757,POR,22.0,5,1,4,0.2,2.5,93.6,96.0,96.0,164.6,144.8,144.8,-71.0,-48.8,-48.8,0.111,1.0,14.3,0.067,0.111,0.083,14.3,14.5,0.25,0.307,0.2,0.205,100.03,105.58,87.98,105.58,-0.009,25,1,4,0.2,0.8,0.25,342,375,181,433,276,408,368,368,469,474,474,465,456,456,200,155,199,119,226,200,398,404,347,367,127,136,230,187,187,448,306,295,295,204,332
Players,203924,Jerami Grant,Jerami,1610612757,POR,31.0,21,12,9,0.571,2.8,124.4,118.3,118.3,126.8,122.0,122.0,-2.5,-3.6,-3.6,0.075,0.75,9.4,0.06,0.14,0.094,12.5,12.7,0.476,0.53,0.185,0.193,98.57,103.07,85.89,103.07,0.056,131,9,21,0.4,1.0,0.429,148,113,308,151,218,104,118,118,390,405,405,265,262,262,266,207,280,134,159,168,374,379,231,246,151,152,273,241,241,301,119,118,162,132,203
Players,1631200,Kris Murray,Kris,1610612757,POR,24.0,9,3,6,0.333,1.7,104.2,103.0,103.0,149.8,134.2,134.2,-45.7,-31.2,-31.2,0.1,1.0,25.0,0.0,0.154,0.069,25.0,25.0,1.0,1.0,0.083,0.089,102.64,109.29,91.07,109.29,0.071,33,2,2,0.2,0.2,1.0,279,304,240,372,369,320,284,284,461,458,458,443,421,421,224,155,77,302,133,270,457,458,15,22,379,384,157,132,132,255,272,333,281,390,1
Players,1629680,Matisse Thybulle,Matisse,1610612757,POR,28.0,3,2,1,0.667,4.2,101.3,103.6,103.6,127.7,124.1,124.1,-26.4,-20.6,-20.6,0.2,2.0,33.3,0.0,0.25,0.115,16.7,16.7,0.833,0.833,0.121,0.126,107.23,107.53,89.61,107.53,0.149,28,2,3,0.7,1.0,0.667,380,335,35,73,43,344,278,278,398,417,417,396,387,387,92,68,39,302,34,114,422,420,46,52,285,296,95,152,152,106,272,311,75,132,58
