group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1630598,Aaron Wiggins,Aaron,1610612760,OKC,26.0,8,4,4,0.5,2.3,0.4,0.0,0.4,0.3,1.3,0.9,0.3,1.3,0.0,0.0,0.0,0.3,1.9,295,275,181,212,302,60,242,35,257,355,273,160,397,208,1,1,180,252
Players,1642349,Ajay Mitchell,Ajay,1610612760,OKC,22.0,2,1,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,410,375,35,212,467,248,242,189,331,1,305,1,409,208,1,1,339,447
Players,1627936,Alex Caruso,Alex,1610612760,OKC,31.0,7,4,3,0.571,2.3,0.1,0.0,0.1,0.6,1.0,1.9,0.3,1.1,0.0,0.0,1.0,0.1,3.3,309,275,148,151,299,185,242,112,155,289,461,174,405,208,1,483,258,116
Players,1641717,Cason Wallace,Cason,1610612760,OKC,21.0,18,13,5,0.722,2.8,0.2,0.4,0.0,0.0,0.8,0.9,0.4,2.1,0.1,0.1,0.2,0.1,1.9,178,96,214,56,228,131,50,189,331,238,296,212,261,165,340,221,293,258
Players,1631096,Chet Holmgren,Chet,1610612760,OKC,23.0,4,3,1,0.75,1.3,0.0,0.0,0.0,0.0,0.0,1.3,0.5,1.0,0.3,0.0,0.0,0.3,1.9,359,304,35,45,413,248,242,189,331,1,392,256,409,19,1,1,180,260
Players,1641794,Dillon Jones,Dillon,1610612760,OKC,23.0,1,0,1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.2,439,450,35,450,427,248,242,189,331,1,1,1,269,208,1,1,339,348
Players,1628392,Isaiah Hartenstein,Isaiah,1610612760,OKC,27.0,14,11,3,0.786,3.0,0.1,0.2,0.1,0.7,0.4,1.0,0.4,1.9,0.2,0.2,0.2,0.5,3.8,222,135,148,41,190,185,136,112,105,123,305,200,327,30,470,218,74,82
Players,1630198,Isaiah Joe,Isaiah,1610612760,OKC,25.0,12,6,6,0.5,2.0,0.0,0.0,0.0,0.2,0.5,0.4,0.2,1.2,0.0,0.0,0.3,0.2,0.6,244,229,240,212,337,248,242,189,295,135,137,132,403,208,1,293,236,416
Players,1631114,Jalen Williams,Jalen,1610612760,OKC,24.0,19,11,8,0.579,2.7,0.7,0.2,0.3,0.7,0.8,1.5,0.5,2.1,0.0,0.1,0.4,0.3,2.6,171,135,288,146,238,14,171,64,101,246,437,249,262,208,335,334,153,175
Players,1631119,Jaylin Williams,Jaylin,1610612760,OKC,22.0,4,2,2,0.5,1.9,0.0,0.0,0.0,0.0,1.8,0.0,0.5,1.0,0.0,0.0,0.0,0.3,1.2,359,335,105,212,356,248,242,189,331,439,1,256,409,208,1,1,180,348
Players,1629026,Kenrich Williams,Kenrich,1610612760,OKC,30.0,8,4,4,0.5,1.4,0.0,0.0,0.0,0.0,0.6,1.3,0.3,1.0,0.0,0.0,0.1,0.1,0.5,295,275,181,212,404,248,242,189,331,174,392,160,409,208,1,147,277,428
Players,1629652,Luguentz Dort,Luguentz,1610612760,OKC,26.0,20,14,6,0.7,2.1,0.1,0.2,0.1,0.1,0.4,0.7,0.2,1.5,0.1,0.0,0.4,0.1,1.7,160,77,240,64,318,217,174,144,318,113,220,130,372,99,1,319,299,279
Players,1631172,Ousmane Dieng,Ousmane,1610612760,OKC,22.0,1,1,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,375,1,1,478,248,242,189,331,1,1,1,456,208,1,1,339,447
Players,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,26.0,22,15,7,0.682,2.8,0.1,0.3,0.0,0.9,0.7,1.3,0.4,2.0,0.1,0.2,0.2,0.8,4.6,142,66,262,71,216,192,95,189,66,208,409,218,269,66,457,226,28,48
