SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22017,1610612747,LAL,Los Angeles Lakers,Transition,Offensive,0.276,82,0.195,1.057,0.526,0.14,0.142,0.127,0.033,0.493,0.583,1815,1919,715,1360,645
22017,1610612744,GSW,Golden State Warriors,Transition,Offensive,0.931,82,0.186,1.155,0.569,0.128,0.151,0.119,0.028,0.52,0.651,1655,1911,704,1237,533
22017,1610612749,MIL,Milwaukee Bucks,Transition,Offensive,0.655,82,0.194,1.109,0.546,0.151,0.137,0.142,0.036,0.515,0.603,1684,1868,687,1258,571
22017,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.793,82,0.175,1.131,0.531,0.158,0.13,0.144,0.034,0.51,0.608,1546,1749,611,1151,540
22017,1610612740,NOP,New Orleans Pelicans,Transition,Offensive,0.345,82,0.174,1.072,0.533,0.105,0.138,0.096,0.025,0.492,0.595,1592,1706,662,1242,580
22017,1610612755,PHI,Philadelphia 76ers,Transition,Offensive,0.31,82,0.172,1.065,0.505,0.099,0.134,0.086,0.019,0.47,0.591,1578,1681,626,1239,613
22017,1610612756,PHX,Phoenix Suns,Transition,Offensive,0.103,82,0.172,1.035,0.519,0.149,0.14,0.134,0.038,0.49,0.566,1578,1634,614,1182,568
22017,1610612760,OKC,Oklahoma City Thunder,Transition,Offensive,0.517,82,0.163,1.088,0.528,0.14,0.12,0.126,0.037,0.502,0.59,1497,1629,611,1158,547
22017,1610612754,IND,Indiana Pacers,Transition,Offensive,0.862,82,0.161,1.138,0.558,0.12,0.126,0.11,0.028,0.524,0.621,1413,1608,616,1104,488
22017,1610612745,HOU,Houston Rockets,Transition,Offensive,1.0,82,0.15,1.199,0.533,0.103,0.111,0.093,0.026,0.504,0.649,1324,1588,573,1076,503
22017,1610612761,TOR,Toronto Raptors,Transition,Offensive,0.759,82,0.155,1.13,0.529,0.117,0.108,0.106,0.033,0.508,0.599,1383,1563,590,1115,525
22017,1610612764,WAS,Washington Wizards,Transition,Offensive,0.897,82,0.148,1.149,0.54,0.153,0.115,0.132,0.032,0.522,0.619,1316,1512,543,1005,462
22017,1610612753,ORL,Orlando Magic,Transition,Offensive,0.483,82,0.156,1.085,0.54,0.121,0.137,0.113,0.029,0.501,0.601,1392,1511,578,1070,492
22017,1610612765,DET,Detroit Pistons,Transition,Offensive,0.586,82,0.155,1.1,0.532,0.101,0.124,0.09,0.023,0.497,0.607,1371,1508,581,1092,511
22017,1610612743,DEN,Denver Nuggets,Transition,Offensive,0.621,82,0.145,1.108,0.54,0.129,0.143,0.119,0.031,0.503,0.615,1305,1446,536,992,456
22017,1610612746,LAC,LA Clippers,Transition,Offensive,0.138,82,0.149,1.043,0.533,0.164,0.152,0.147,0.032,0.508,0.571,1350,1408,515,967,452
22017,1610612741,CHI,Chicago Bulls,Transition,Offensive,0.241,82,0.143,1.057,0.505,0.131,0.121,0.119,0.034,0.485,0.567,1294,1368,511,1012,501
22017,1610612762,UTA,Utah Jazz,Transition,Offensive,0.828,82,0.137,1.134,0.552,0.139,0.145,0.124,0.029,0.515,0.622,1189,1348,488,884,396
22017,1610612758,SAC,Sacramento Kings,Transition,Offensive,0.69,82,0.138,1.11,0.537,0.117,0.114,0.111,0.034,0.51,0.6,1201,1333,517,963,446
22017,1610612766,CHA,Charlotte Hornets,Transition,Offensive,0.966,82,0.123,1.183,0.535,0.168,0.1,0.154,0.045,0.533,0.608,1113,1317,462,864,402
22017,1610612751,BKN,Brooklyn Nets,Transition,Offensive,0.0,82,0.144,1.002,0.468,0.13,0.14,0.116,0.038,0.447,0.541,1303,1305,467,998,531
22017,1610612763,MEM,Memphis Grizzlies,Transition,Offensive,0.172,82,0.14,1.049,0.522,0.151,0.127,0.141,0.043,0.497,0.566,1218,1278,484,928,444
22017,1610612738,BOS,Boston Celtics,Transition,Offensive,0.207,82,0.138,1.049,0.488,0.149,0.122,0.132,0.028,0.479,0.56,1212,1272,448,918,470
22017,1610612752,NYK,New York Knicks,Transition,Offensive,0.414,82,0.13,1.08,0.522,0.103,0.121,0.093,0.032,0.489,0.58,1166,1259,491,941,450
22017,1610612750,MIN,Minnesota Timberwolves,Transition,Offensive,0.724,82,0.125,1.12,0.541,0.14,0.117,0.125,0.031,0.522,0.587,1109,1242,464,858,394
22017,1610612748,MIA,Miami Heat,Transition,Offensive,0.552,82,0.127,1.091,0.531,0.116,0.127,0.106,0.032,0.5,0.588,1113,1214,466,878,412
22017,1610612737,ATL,Atlanta Hawks,Transition,Offensive,0.448,82,0.12,1.085,0.519,0.116,0.132,0.103,0.019,0.493,0.598,1068,1159,427,822,395
22017,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.379,82,0.112,1.077,0.507,0.12,0.116,0.101,0.021,0.488,0.578,979,1054,389,768,379
22017,1610612742,DAL,Dallas Mavericks,Transition,Offensive,0.069,82,0.108,1.034,0.487,0.104,0.126,0.093,0.019,0.466,0.572,938,970,360,739,379
22017,1610612757,POR,Portland Trail Blazers,Transition,Offensive,0.034,82,0.105,1.018,0.503,0.118,0.13,0.099,0.027,0.479,0.548,933,950,365,726,361
