season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2021-22,1630573,Sam Hauser,Sam,1610612738,BOS,Boston Celtics,42100406,2022-06-16T00:00:00,BOS vs. GSW,L,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,931,931,931,1844,775,683,608,1223,1,1,1,1,543,1,1,1250,1751,1,1:03,2021,2022
2021-22,1629752,Juwan Morgan,Juwan,1610612738,BOS,Boston Celtics,42100406,2022-06-16T00:00:00,BOS vs. GSW,L,1.0166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,931,931,931,1848,775,683,608,1223,1,1,1,1,543,1,1,1250,1751,1,1:01,2021,2022
2021-22,203917,Nik Stauskas,Nik,1610612738,BOS,Boston Celtics,42100406,2022-06-16T00:00:00,BOS vs. GSW,L,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,931,931,931,1844,775,683,608,1223,1,1,1,1,543,1,1,1250,1751,1,1:03,2021,2022
2021-22,1629684,Grant Williams,Grant,1610612738,BOS,Boston Celtics,42100406,2022-06-16T00:00:00,BOS vs. GSW,L,15.85,3,0,3,2,8,10,8,18,1,0,1,2,7.7,1,931,931,931,1204,309,683,204,840,1072,1467,1365,896,176,1,458,552,1328,1,15:51,2021,2022
2021-22,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,42100406,2022-06-16T00:00:00,BOS vs. GSW,L,7.95,0,0,0,0,4,5,4,12,0,0,0,0,1.7,1,931,931,931,1498,775,683,608,1223,587,900,822,576,543,1,1,1250,1651,1,7:57,2021,2022
2021-22,1630174,Aaron Nesmith,Aaron,1610612738,BOS,Boston Celtics,42100406,2022-06-16T00:00:00,BOS vs. GSW,L,1.05,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,931,931,931,1844,775,683,608,1223,1,1,1,1,543,1,458,1250,1751,1,1:03,2021,2022
2021-22,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,42100406,2022-06-16T00:00:00,BOS vs. GSW,L,40.21,3,0,2,6,14,19,9,22,1,3,3,0,34.1,1,931,931,931,170,309,683,324,384,1575,1851,1466,1065,176,1842,1212,1250,366,1,40:13,2021,2022
2021-22,1628436,Luke Kornet,Luke,1610612738,BOS,Boston Celtics,42100406,2022-06-16T00:00:00,BOS vs. GSW,L,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,931,931,931,1844,775,683,608,1223,1,1,1,1,543,1,1,1250,1735,1,1:03,2021,2022
2021-22,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,42100406,2022-06-16T00:00:00,BOS vs. GSW,L,38.48333333333333,2,4,3,6,18,13,11,26,0,1,5,3,32.7,1,931,931,931,252,444,125,204,384,1754,1674,1601,1260,543,1308,1741,381,401,1,38:29,2021,2022
2021-22,1627759,Jaylen Brown,Jaylen,1610612738,BOS,Boston Celtics,42100406,2022-06-16T00:00:00,BOS vs. GSW,L,44.0,9,5,2,10,20,18,11,30,0,0,2,8,44.9,1,931,931,931,43,23,71,324,158,1802,1834,1601,1416,543,1,823,47,150,1,44:00,2021,2022
