GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM,FGA,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK
Players,200745,Andrea Bargnani,Andrea,1610612751,BKN,30.0,7,3,4,0.429,1.0,1.0,0.0,0.286,0.286,0.0,0.0,0.714,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,0.333,301,293,127,269,380,1,275,272,41,209,175,19,234,303,1,257,194,82,1,264,279,296,255
Players,202711,Bojan Bogdanović,Bojan,1610612751,BKN,27.0,26,9,17,0.346,2.7,0.389,0.611,0.545,0.091,0.273,0.364,0.182,0.0,0.455,0.833,0.167,1.0,0.0,0.875,0.125,8,18,0.444,144,182,341,327,214,316,62,141,153,117,20,237,234,118,73,244,1,82,85,252,138,144,146
Players,201572,Brook Lopez,Brook,1610612751,BKN,28.0,39,14,25,0.359,3.1,0.976,0.024,0.625,0.031,0.0,0.0,0.375,0.094,0.594,0.6,0.4,0.0,0.0,0.6,0.4,20,42,0.476,32,119,425,320,159,106,273,112,188,209,175,105,186,70,121,194,194,82,167,164,55,61,128
Players,202388,Donald Sloan,Donald,1610612751,BKN,28.0,17,5,12,0.294,2.3,0.667,0.333,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,216,252,264,369,262,193,170,320,195,209,27,1,234,303,270,257,194,82,313,264,342,255,342
Players,101127,Jarrett Jack,Jarrett,1610612751,BKN,32.0,19,8,11,0.421,3.1,0.759,0.241,0.345,0.276,0.207,0.0,0.448,0.138,0.069,0.4,0.6,1.0,0.0,0.571,0.429,7,29,0.241,203,195,251,278,164,163,216,246,49,146,175,68,144,298,184,131,1,82,179,159,149,99,312
Players,203900,Markel Brown,Markel,1610612751,BKN,24.0,14,7,7,0.5,2.3,0.6,0.4,0.5,0.125,0.375,0.125,0.125,0.25,0.375,0.5,0.5,1.0,0.0,0.667,0.333,6,10,0.6,242,215,188,188,266,233,143,163,135,89,89,272,51,156,138,146,1,82,143,182,164,204,59
Players,1626178,Rondae Hollis-Jefferson,Rondae,1610612751,BKN,21.0,9,3,6,0.333,1.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,289,293,174,330,360,363,1,320,195,209,175,299,234,303,270,257,194,82,313,264,342,337,342
Players,203930,Sean Kilpatrick,Sean,1610612751,BKN,26.0,7,1,6,0.143,1.6,0.667,0.333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3,0.333,301,362,174,400,334,193,170,1,1,209,175,299,234,303,270,1,194,82,313,1,279,296,255
Players,203508,Sergey Karasev,Sergey,1610612751,BKN,22.0,1,1,0,1.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,404,362,1,1,69,363,275,320,195,209,175,299,234,303,270,257,194,82,313,264,342,379,342
Players,203499,Shane Larkin,Shane,1610612751,BKN,23.0,27,11,16,0.407,2.4,0.882,0.118,0.571,0.286,0.143,0.143,0.286,0.095,0.286,0.167,0.833,0.0,1.0,0.143,0.857,7,17,0.412,131,157,324,288,250,132,247,131,41,172,76,167,184,205,250,65,194,1,305,37,149,152,180
